Supplier_Name,OrderNumber,OrderDate,ItemDeliveryDate,SupplierCode,LineValue,Order Value,CostCentre,Description
Devon Norse Ltd                                                                           ,PS03942   ,2020-05-05,2020-05-11,700935    ,5000,5750,Corporate Buildings                                                                                                                                                                                     ,BDH - Supply of Consumables 202/21                                                                                                                                                                                                                                                                          
Devon Norse Ltd                                                                           ,PS03942   ,2020-05-05,2020-05-11,700935    ,750,5750,Corporate Buildings                                                                                                                                                                                     ,ETH - Supply of Consumables 2020/21                                                                                                                                                                                                                                                                         
Strata Service Solutions Ltd                                                              ,P020512   ,2020-05-27,2020-06-03,265114    ,4563,83181,Ict Services                                                                                                                                                                                            ,2020/21 James De Leiburne - market suppliemen                                                                                                                                                                                                                                                               
Strata Service Solutions Ltd                                                              ,P020512   ,2020-05-27,2020-06-03,265114    ,35106,83181,Corporate Activities                                                                                                                                                                                    ,2020-21 Jonathan Williams salary recharge - f                                                                                                                                                                                                                                                               
Strata Service Solutions Ltd                                                              ,P020512   ,2020-05-27,2020-06-03,265114    ,43511,83181,Corporate Activities                                                                                                                                                                                    ,2020/21 - Roy Podberry firmstep  salary recha                                                                                                                                                                                                                                                               
Coral Products Plc                                                                        ,P020504   ,2020-05-26,2020-06-02,272882    ,5149,5944,Refuse Collection & Recycling                                                                                                                                                                           ,OUTDOOR 23L FOX PROOF BLUE FOOD CADDY                                                                                                                                                                                                                                                                       
Coral Products Plc                                                                        ,P020504   ,2020-05-26,2020-06-02,272882    ,795,5944,Refuse Collection & Recycling                                                                                                                                                                           ,Silver 5 litre Alpha caddies                                                                                                                                                                                                                                                                                
Coral Products Plc                                                                        ,P020503   ,2020-05-26,2020-06-02,272882    ,5832,8294,Refuse Collection & Recycling                                                                                                                                                                           ,55 litre green recycling crate old tool                                                                                                                                                                                                                                                                     
Coral Products Plc                                                                        ,P020503   ,2020-05-26,2020-06-02,272882    ,2462,8294,Refuse Collection & Recycling                                                                                                                                                                           ,Rigid black lid                                                                                                                                                                                                                                                                                             
Devon Communities Together                                                                ,P020475   ,2020-05-20,2020-05-27,119369    ,7500,7500,Community Lead Housing                                                                                                                                                                                  ,DRHP annual payment DCT                                                                                                                                                                                                                                                                                     
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,4500,148505,Street Cleansing                                                                                                                                                                                        ,AE67 YFT                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,780,148505,Play Equipment                                                                                                                                                                                          ,AJ19 VVB                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,200,148505,Aonb And Countryside                                                                                                                                                                                    ,BD64 OZJ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,470,148505,Supervision And Mgt Special                                                                                                                                                                             ,BJ14 YCZ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,470,148505,Supervision And Mgt Special                                                                                                                                                                             ,BJ14 YDA                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,850,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,BJ63 BGE                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1225,148505,Refuse Collection & Recycling                                                                                                                                                                           ,BK17 NJO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1225,148505,Refuse Collection & Recycling                                                                                                                                                                           ,BK17 NJX                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1225,148505,Refuse Collection & Recycling                                                                                                                                                                           ,BK17 NKA                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,200,148505,Public Conveniences                                                                                                                                                                                     ,BL13 DLV                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,600,148505,Car Parks                                                                                                                                                                                               ,BL14 UZU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1326,148505,Car Parks                                                                                                                                                                                               ,BL15 ZKG                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,600,148505,Car Parks                                                                                                                                                                                               ,BP14 HVV                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,BP19 LWG                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,992,148505,Public Conveniences                                                                                                                                                                                     ,BW19 WGF                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,200,148505,Street Cleansing                                                                                                                                                                                        ,CANS-CLE                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,200,148505,Street Cleansing                                                                                                                                                                                        ,CANS-CLW                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,280,148505,Aonb And Countryside                                                                                                                                                                                    ,CANS-COU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1000,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,CANS - GE                                                                                                                                                                                                                                                                                                   
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1000,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,CANS-GW                                                                                                                                                                                                                                                                                                     
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,200,148505,Street Scene Support Services                                                                                                                                                                           ,CANS-OPS                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,30,148505,Play Equipment                                                                                                                                                                                          ,CANS -PLA                                                                                                                                                                                                                                                                                                   
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Street Cleansing                                                                                                                                                                                        ,CU17 UTC                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Street Cleansing                                                                                                                                                                                        ,CU18 LZD                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,470,148505,Supervision And Mgt Special                                                                                                                                                                             ,CV67 FWN                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1326,148505,Car Parks                                                                                                                                                                                               ,DG66 MUY                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1850,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,DV64 CKO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2200,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,DX14 UTN                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,720,148505,Public Health Housing                                                                                                                                                                                   ,EF19 XVJ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,470,148505,Hsg And Council Tax Admin                                                                                                                                                                               ,EK69 WMX                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,300,148505,Street Scene Support Services                                                                                                                                                                           ,EX14 WRJ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,EX16 DDJ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1425,148505,Aonb And Countryside                                                                                                                                                                                    ,FT19 NXK                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Street Cleansing                                                                                                                                                                                        ,FT19 NXL                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1000,148505,Street Cleansing                                                                                                                                                                                        ,FY68 YUO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,3000,148505,Street Cleansing                                                                                                                                                                                        ,GK66 WRU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HN16 TJU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1900,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZA                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2750,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZB                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,3500,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZC                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZD                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2500,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZE                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1600,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZF                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1400,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZG                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1350,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX16 KZH                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HX18 XFG                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,HY16 UZV                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2200,148505,Public Health                                                                                                                                                                                           ,LG20 FLA                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2600,148505,Street Cleansing                                                                                                                                                                                        ,LJ14 CDU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,4000,148505,Street Cleansing                                                                                                                                                                                        ,LJ15 EOE                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2600,148505,Street Cleansing                                                                                                                                                                                        ,LJ15 ETA                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2800,148505,Street Cleansing                                                                                                                                                                                        ,MA62 EBF                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,MF13 VVB                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1250,148505,Water Safety                                                                                                                                                                                            ,MJ69 VSU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,300,148505,Street Scene Support Services                                                                                                                                                                           ,MK65 EVH                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,MK65 FPO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,850,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,MK65 FPP                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1300,148505,Street Cleansing                                                                                                                                                                                        ,MT63 PUU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1600,148505,Street Cleansing                                                                                                                                                                                        ,MT63 PUV                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,NJ19 LDE                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,NJ19 LDF                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1326,148505,Car Parks                                                                                                                                                                                               ,NJ69 LLC                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2300,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,NL67 MVK                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,RV66 CGF                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,RV66 CGG                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,RV66 CGK                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,RV66 HVL                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1450,148505,Street Cleansing                                                                                                                                                                                        ,RX16 MXT                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1040,148505,Homesafeguard                                                                                                                                                                                           ,Vehicle fuel 2020-21 MK65 EXL                                                                                                                                                                                                                                                                               
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Street Cleansing                                                                                                                                                                                        ,VO63 HTF                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Street Cleansing                                                                                                                                                                                        ,VO63 HTG                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Street Cleansing                                                                                                                                                                                        ,VO63 HTK                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1900,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WA11 HYB                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,400,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WA11 KKR                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Street Cleansing                                                                                                                                                                                        ,WA14 BKV                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,3200,148505,Street Cleansing                                                                                                                                                                                        ,WA14 BKX                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1900,148505,Street Cleansing                                                                                                                                                                                        ,WA14 BKY                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Street Cleansing                                                                                                                                                                                        ,WA14 BKZ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Street Cleansing                                                                                                                                                                                        ,WA14 BLF                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1600,148505,Street Cleansing                                                                                                                                                                                        ,WA14 BLJ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1600,148505,Street Cleansing                                                                                                                                                                                        ,WA14 BLK                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WA14 BLN                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,7000,148505,Street Cleansing                                                                                                                                                                                        ,WA14 PWN                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2000,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WA17 AVO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1500,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WA17 AVP                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,8500,148505,Street Cleansing                                                                                                                                                                                        ,WA68 EBC                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2600,148505,Street Cleansing                                                                                                                                                                                        ,WA69 GZY                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1120,148505,Property And Estates Services                                                                                                                                                                           ,WD16 ZJE                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,240,148505,Growth Point                                                                                                                                                                                            ,WD69 MXA                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1425,148505,Aonb And Countryside                                                                                                                                                                                    ,WF15 PHU                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,500,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WG13 UHJ                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,200,148505,Street Scene Support Services                                                                                                                                                                           ,WG13 UHK                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1425,148505,Aonb And Countryside                                                                                                                                                                                    ,WG65 XOC                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,500,148505,Aonb And Countryside                                                                                                                                                                                    ,WH68 ULO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,850,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WJ64 HRN                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,980,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,WJ64 HRO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,640,148505,Growth Point                                                                                                                                                                                            ,WJ66 LZD                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,2600,148505,Street Cleansing                                                                                                                                                                                        ,WJ66 NHM                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1120,148505,Property And Estates Services                                                                                                                                                                           ,WJ66 PZV                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,1120,148505,Property And Estates Services                                                                                                                                                                           ,WJ66 RGO                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,685,148505,Street Scene Support Services                                                                                                                                                                           ,WK67 OTY                                                                                                                                                                                                                                                                                                    
Allstar Business Solutions Ltd                                                            ,P020461   ,2020-05-18,2020-05-25,411906    ,600,148505,Parks And Pleasure Grounds                                                                                                                                                                              ,Y246 GFJ                                                                                                                                                                                                                                                                                                    
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,152332,581228,Financial Services                                                                                                                                                                                      ,Combined Liability Insurance 2020-21                                                                                                                                                                                                                                                                        
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,3175,581228,Ict Services                                                                                                                                                                                            ,Computer 2020-21                                                                                                                                                                                                                                                                                            
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,193,581228,Ict Services                                                                                                                                                                                            ,Computer Terrorism insurance 2020-21                                                                                                                                                                                                                                                                        
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,8226,581228,Financial Services                                                                                                                                                                                      ,Crime insurance 2020-21                                                                                                                                                                                                                                                                                     
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,5000,581228,Financial Services                                                                                                                                                                                      ,Marsh Broker Fees 2020-2021                                                                                                                                                                                                                                                                                 
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,81312,581228,Financial Services                                                                                                                                                                                      ,Motor insurance 2020-21                                                                                                                                                                                                                                                                                     
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,3337,581228,Financial Services                                                                                                                                                                                      ,PA / Travel Insurance 2020-21                                                                                                                                                                                                                                                                               
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,19195,581228,Supervision And Mgt General                                                                                                                                                                             ,Property Damage Insurance 2020-2021                                                                                                                                                                                                                                                                         
Marsh Ltd                                                                                 ,P020459   ,2020-05-18,2020-05-22,583618    ,308455,581228,Supervision And Mgt General                                                                                                                                                                             ,Property damage insurance 2020-21                                                                                                                                                                                                                                                                           
Wsp Uk Ltd                                                                                ,P020421   ,2020-05-11,2020-05-18,318610    ,27218,27218,Growth Point                                                                                                                                                                                            ,Cranbrook HN Feasibility Study                                                                                                                                                                                                                                                                              
Somerset County Council                                                                   ,P020417   ,2020-05-11,2020-05-18,106950    ,5000,5000,Corporate Activities                                                                                                                                                                                    ,HotSW LEP 20/21 Contribution                                                                                                                                                                                                                                                                                
Lambert Smith Hampton                                                                     ,P020396   ,2020-05-06,2020-05-13,15997P    ,6000,6000,Growth Point                                                                                                                                                                                            ,Professional services for Cranbrook land parc                                                                                                                                                                                                                                                               
Pool Sentry Ltd                                                                           ,P020391   ,2020-05-05,2020-05-06,679841    ,15137,37278,Capital Sprts Centres And Pool                                                                                                                                                                          ,Exmouth Leisure Centre - Energy efficiency wo                                                                                                                                                                                                                                                               
Pool Sentry Ltd                                                                           ,P020391   ,2020-05-05,2020-05-06,679841    ,22141,37278,Capital Sprts Centres And Pool                                                                                                                                                                          ,Honiton Swimming Pool - Energy efficiency wor                                                                                                                                                                                                                                                               
