Number and types of applications by all account customers,,,,,,,,,,,,
,,,,,,,,,,,,
Metrics, ,,,,,,,,,,,
Calendar Month,Jan-20,,,,,,,,,,,
Account Customer,FR,DFL,TP,DLG,OS(W),OS(NPW),OS(P),OS(NPP),SIMS,OC1,OC2,Total
EARL & CROCKER,2,2,6,32,13,0,4,0,0,57,23,139
FOORT TAYLER,1,2,4,39,15,0,5,0,1,59,13,139
GREEN FROG DEV SOLUTIONS LIMITED,0,0,0,0,0,0,0,0,0,136,3,139
HEMPSONS SOLICITORS,0,7,0,74,4,0,3,0,0,39,12,139
HITACHI CAPITAL (UK) PLC,0,0,0,0,0,0,0,0,0,139,0,139
INSITE POSTER PROPERIES LTD,0,0,0,0,0,0,0,0,0,132,7,139
LEWIS & LINES,4,1,3,43,20,0,0,0,1,56,11,139
MIL COLLECTIONS LTD,0,0,0,0,0,0,0,0,0,139,0,139
PLUCK ANDREW & CO,2,1,0,24,28,0,1,0,0,69,14,139
SSE ENERGY SERVICES GROUP LIMITED,0,0,0,0,0,0,0,0,0,139,0,139
BENNETT GRIFFIN & PARTNERS,0,5,0,50,11,0,1,0,0,52,19,138
BLACKBURN WITH DARWEN BOROUGH COUNCIL,0,0,1,7,8,0,0,0,0,110,12,138
BUGLEAR BATE & CO,0,2,1,17,8,0,0,0,2,86,22,138
ENVIRONMENT AGENCY,0,0,0,0,0,0,0,0,0,134,4,138
HENSBY LAW LTD T/A ROSEMARY E HENSBY,1,8,1,37,7,0,3,0,1,57,23,138
HILBERY CHAPLIN,0,0,0,0,0,0,0,0,0,111,27,138
LE GROS SOLICITORS LLP,0,3,2,15,14,0,2,0,8,67,27,138
MILLS & BANN,1,5,1,36,26,0,4,0,1,44,20,138
MORRISH SOLICITORS LLP,2,1,1,37,26,0,1,0,1,49,20,138
PEMBROKESHIRE COUNTY COUNCIL,0,1,0,3,9,0,0,0,0,98,27,138
PREIM LIMITED,0,0,0,2,0,0,0,0,0,88,48,138
RANSON HOUGHTON,1,1,1,32,25,0,3,0,0,52,23,138
ROBERTS & SMITH,6,0,0,32,31,0,0,0,2,52,15,138
SAVAGE CRANGLE SOLICITORS,1,0,4,20,13,0,0,0,1,73,26,138
SHERWOOD SOLICITORS,0,4,0,43,24,0,2,0,0,41,24,138
TRENT LAW LTD,1,1,2,47,32,0,1,0,0,43,11,138
WATSON WOODS PARTNERSHIP,0,0,0,0,0,0,0,0,0,138,0,138
ANTHONY WALTERS & CO,2,1,1,33,30,0,5,0,3,47,15,137
COMPANY REGISTRATIONS ONLINE LTD,0,0,0,0,0,0,0,0,0,137,0,137
GRANVILLE WEST CHIVERS & MORGAN,2,0,5,41,12,0,2,0,2,54,19,137
H & R HUGHES SOLICITORS LLP,1,0,1,27,15,0,6,0,6,68,13,137
HANNAYS SOLICITORS & ADVOCATES,1,4,2,43,34,0,6,0,0,32,15,137
LANCASTER CITY COUNCIL,0,0,0,3,0,0,0,0,1,120,13,137
MATHIAS GENTLE PAGE HASSAN LLP,0,3,0,24,7,0,0,0,0,58,45,137
MEDWAY COUNCIL,0,1,0,3,1,2,0,0,4,115,11,137
MORRIS HOMES LIMITED,0,0,0,8,17,0,0,0,0,94,18,137
POWELL & CO (SUTTON COALFIELD),0,1,2,21,8,0,0,0,1,84,20,137
SCRIVENER TIBBATTS LTD,0,0,0,0,0,0,0,0,0,93,44,137
SOUTH OXFORDSHIRE D C,0,0,0,0,0,0,1,0,0,132,4,137
STEPTOE & JOHNSON,0,0,0,18,6,0,0,0,1,90,22,137
WYRE BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,133,4,137
AFG LAW LIMITED,2,2,4,99,0,0,0,0,1,20,8,136
BRADBERRYS T/A D M SINGH,0,3,2,32,22,0,3,0,3,54,17,136
BRETT HOLT SOLICITORS,0,0,0,16,7,0,1,0,0,92,20,136
BURSTALLS,4,1,1,39,13,0,1,0,13,51,13,136
COMMERCIAL TRUST LTD,0,0,0,0,0,0,0,0,0,136,0,136
CORBY BOROUGH COUNCIL,1,0,0,4,0,0,0,0,0,108,23,136
FODENS,2,0,4,34,21,0,3,0,1,51,20,136
JORDANS SOLICITORS LLP (DONCASTER),1,0,2,40,16,0,3,0,1,49,24,136
MARSONS SOLICITORS,0,15,5,35,16,0,14,0,0,33,18,136
STOKES PARTNERS LLP,7,1,1,34,5,1,2,0,5,58,22,136
WATKINS SOLS INC B SINNOTT & CO,0,2,5,49,29,0,2,0,2,31,16,136
APEX LAW LLP,1,1,4,37,39,0,2,0,0,34,17,135
CHAMBERS SOLICITORS,0,2,0,21,16,0,3,0,1,75,17,135
HAWORTH BROTHERTON SOLICITORS,2,0,1,30,17,0,0,0,4,56,25,135
HS LAWYERS LIMITED,0,1,3,31,37,1,2,0,0,45,15,135
LEASEHOLD LAW LLP,0,27,1,87,0,2,3,0,0,7,8,135
MAURICE TURNOR GARDNER LLP,0,1,0,14,11,0,6,0,1,77,25,135
MUSCATT WALKER HAYIM,0,1,1,9,10,0,3,0,8,90,13,135
NATIONAL LAW PARTNERS LIMITED,1,2,2,30,26,0,4,1,0,54,15,135
NEMO PERSONAL FINANCE LIMITED,0,0,0,135,0,0,0,0,0,0,0,135
P KING ALCOCK T/A KINGS LAW PRAC,3,0,0,62,0,0,0,0,0,70,0,135
PRICE & KELWAY,5,0,5,29,15,0,2,0,1,49,29,135
SIMONS MUIRHEAD & BURTON,0,4,0,4,11,0,2,0,4,89,21,135
SMART MONEY,0,0,0,0,0,0,0,0,0,134,1,135
TITLE TRANSFER PROPERTY LAWYERS,1,0,1,23,24,0,3,0,0,61,22,135
WATERSONS ESTATE AGENTS (HALE),0,0,0,0,0,0,0,0,0,135,0,135
GARTSIDES,0,0,2,30,16,0,4,0,0,61,21,134
GAZPROM MKTING & TRDING RETAIL LTD,0,0,0,0,0,0,0,0,0,134,0,134
GIBSON & CO,8,1,4,35,9,0,2,0,8,55,12,134
HBB RELOCATION SERVICES LTD,0,0,0,0,0,0,0,0,0,115,19,134
LATHAM & CO,5,1,7,37,13,0,2,0,9,46,14,134
LEE & KAN SOLICITORS,0,10,0,16,4,0,88,0,0,14,2,134
LEEK UNITED BUILDING SOCIETY,0,0,0,134,0,0,0,0,0,0,0,134
MILTON KEYNES BOROUGH COUNCIL,0,0,0,1,1,2,0,0,0,122,8,134
RICHARD REED & CO,0,2,2,28,16,0,0,0,2,59,25,134
RUBIN LEWIS O'BRIEN,5,1,6,56,1,0,2,0,1,53,9,134
RUTHERFORDS LLP,1,0,1,30,18,0,0,0,4,68,12,134
ACUITY LEGAL,0,9,2,52,4,0,2,0,8,42,14,133
ANTHONY STOCKTON,0,1,3,33,26,1,1,0,1,43,24,133
ASHLEY JAMES SOLICITORS,1,1,1,31,32,0,4,0,0,42,21,133
BATCHELORS SOLICITORS,0,2,1,22,4,0,2,0,2,78,22,133
BRENT HOUSING PARTNERSHIP,0,0,0,0,0,0,0,0,0,114,19,133
BURGOYNE & CO,0,1,3,17,27,0,1,0,1,61,22,133
EASTHAMS SOLICITORS LIMITED,3,0,1,41,16,0,4,0,5,50,13,133
GEOFFREY LEAVER SOLICITORS,5,1,4,22,13,0,8,0,1,62,17,133
GOODWIN PROCTOR LLP,0,6,0,28,0,0,1,0,0,95,3,133
HARVEY HOWELL LTD,0,0,0,62,0,0,0,0,0,70,1,133
ISADORE GOLDMAN,0,2,0,17,4,0,0,0,1,93,16,133
JW & AE HATTERSLEY (HATTERSLEYS),3,0,2,31,20,0,0,0,0,63,14,133
KENNAN DOYLE SOLICITORS LIMITED,1,1,2,34,17,0,1,0,1,56,20,133
LEON KAYE SOLICITORS,0,4,1,23,12,0,2,0,0,67,24,133
LITTLESTONE COWAN SOLICITORS,1,2,1,33,23,0,0,0,0,57,16,133
MICHAEL SIMKINS LLP,0,0,0,2,0,0,23,0,0,92,16,133
NICHOLSONS SOLICITORS LLP,2,0,2,58,3,0,3,0,1,55,9,133
PALMERS SOLICITORS BEDFORD LIMITED,1,0,3,24,25,0,7,0,1,59,13,133
Parnalls Solicitors Ltd,6,0,1,37,14,7,5,0,4,49,10,133
PETHERBRIDGE BASSRA SOLICITORS LTD,2,1,0,39,15,0,2,0,0,58,16,133
QUALITY CONVEYANCING LTD,0,3,1,21,21,0,3,0,0,62,22,133
SOUTHERN STEWART & WALKER,1,2,2,35,17,0,1,0,0,60,15,133
TESNI PROPERTIES LTD,0,0,0,0,0,0,0,0,0,132,1,133
TIERNEY & CO,2,0,5,22,7,0,1,0,1,73,22,133
TRUESPEED COMMUNICATIONS LTD,0,0,0,0,0,0,0,0,0,132,1,133
UNGOED-THOMAS & KING,4,0,2,33,16,0,2,0,8,60,8,133
BAILEY SMAILES,2,0,2,42,19,0,0,0,1,53,13,132
BAINES WILSON,1,0,1,30,6,0,2,0,0,68,24,132
BLAIN BOLAND & THOMAS LTD,1,1,5,30,15,0,1,0,2,52,25,132
DAVIS GREGORY LIMITED,2,0,14,45,3,0,3,0,1,49,15,132
J.R. PICKSTOCK LIMITED,0,0,0,0,0,0,0,0,0,132,0,132
KEOGHS NICHOLLS LINDSELL & HARRIS,0,1,1,35,27,0,5,0,3,43,17,132
KITE GRIFFIN,0,1,2,21,17,0,2,0,0,66,23,132
MOSSOP & BOWSER,5,2,3,43,10,0,2,0,3,48,16,132
NEW FOREST DISTRICT COUNCIL,0,0,0,0,0,0,0,0,6,100,26,132
P W MOODY,0,4,1,19,5,0,0,0,1,75,27,132
STAFFORDSHIRE COUNTY COUNCIL,0,0,1,17,4,0,0,0,9,99,2,132
THE BROWN RURAL PARTNERSHIP,0,0,0,0,0,0,0,0,0,132,0,132
ANB LAW,2,1,3,34,9,0,2,0,0,69,11,131
CLEMENT HUGHES & CO,2,1,4,36,10,0,2,0,5,53,18,131
CROMWELL EQUITY LIMITED,0,0,0,4,0,0,0,0,0,121,6,131
Kenneth Elliott & Rowe,2,20,4,66,0,0,0,0,0,32,7,131
PLYMOUTH CITY COUNCIL,0,0,0,10,1,0,1,0,1,104,14,131
RAINER HUGHES (INCORPORATING ANAMI LAW),3,2,1,21,24,0,2,0,1,62,15,131
SUSAN HALL & CO SOLICITORS,1,1,1,39,15,0,2,0,3,44,25,131
ALMY & THOMAS,0,0,0,33,11,0,2,0,1,63,20,130
CLAIRE SOLTANI,0,0,1,27,20,0,0,0,2,51,29,130
DECIMUS FEARON SOLICITORS,0,1,0,12,30,0,13,0,0,46,28,130
DICKENSONS SOLICITORS,3,2,9,20,32,0,0,0,1,51,12,130
HIGHWAYS ENGLAND COMPANY LIMITED (NON PROJECT),22,0,0,5,0,0,0,0,1,74,28,130
HINCKLEY & RUGBY BUILDING SOCIETY,0,0,0,79,0,0,0,0,0,51,0,130
IPSWICH BUILDING SOCIETY,0,0,0,91,0,0,0,0,0,39,0,130
MLS LAW (PROPERTY) LIMITED,2,0,0,43,20,0,2,0,7,44,12,130
PREMIER ESTATES LIMITED,0,0,0,0,0,0,0,0,0,82,48,130
RAYMOND BEER & CO,1,3,1,29,35,0,1,0,0,41,19,130
ST HELENS COUNCIL,1,0,0,10,0,0,0,0,0,113,6,130
STRATEGA LAW LIMITED,1,36,0,29,28,0,0,0,0,28,8,130
Suremove Property Lawyers,2,4,63,47,0,0,0,0,0,11,3,130
VALE OF AYLESBURY HOUSING TRST LTD,0,0,0,0,0,0,0,0,0,60,70,130
A R BROWN & CO,0,2,1,18,4,0,1,0,1,72,30,129
ANDREW JACOBS CONVEYANCING,0,1,0,31,20,0,1,0,4,52,20,129
DAVID WARREN JONES,1,25,1,42,8,0,24,0,3,23,2,129
MARSDENS SOLICITORS,2,1,0,27,24,0,3,0,0,60,12,129
MOONEY EVERETT,2,0,1,37,29,0,2,0,1,45,12,129
TRAFFORD BOROUGH COUNCIL,0,0,0,9,0,0,0,0,2,87,31,129
ADDIES SOLICITORS,1,1,1,21,12,0,2,0,7,63,20,128
BLACK HORSE LIMITED,0,0,0,44,0,0,0,0,0,82,2,128
BRIGHOUSES INCORPORATING ESPLEY & CO,2,1,0,30,22,0,2,0,1,51,19,128
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,124,4,128
CURRY POPECK,0,2,2,21,19,0,3,0,2,58,21,128
FAIRHOME INVESTMENTS LTD,0,0,0,0,0,0,0,0,0,84,44,128
HAMMONS,1,1,0,35,31,0,4,0,2,38,16,128
KING LAWES LEGAL,1,3,6,34,22,0,3,0,0,37,22,128
LAWRENCE HAMBLIN,0,2,0,45,35,0,5,0,1,25,15,128
NOWELL MELLER SOLICITORS,2,10,1,38,16,0,3,0,2,39,17,128
REALTY LAW LIMITED,0,0,0,1,0,0,0,0,0,88,39,128
REES WOOD TERRY,2,1,0,20,8,0,3,0,1,82,11,128
ROSALIND WATCHORN,0,1,1,36,13,0,0,0,3,59,15,128
SHAW AND COMPANY (SURVEYORS) LTD,0,0,0,0,0,0,0,0,0,57,71,128
SMITH GADD & CO,0,2,0,8,7,0,9,0,1,75,26,128
TRENT & DOVE HOUSING LTD,0,0,1,9,0,0,0,0,0,110,8,128
AH PAGE,1,2,1,26,12,0,10,0,0,58,17,127
ARTHUR JACKSON & CO,0,0,1,44,19,0,4,0,2,45,12,127
BUGLER DEVELOPMENTS LTD,0,0,0,0,0,0,0,0,0,127,0,127
CHICHESTER DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,127,0,127
DE VILLIERS COMMERCIAL SURVEYORS,0,0,0,0,0,0,0,0,0,43,84,127
G & I Chisholm,2,1,6,30,17,1,7,0,1,45,17,127
HORNE ENGALL & FREEMAN,0,3,2,33,24,0,0,0,0,52,13,127
JOHN WELCH & STAMMERS,6,1,1,27,13,0,2,0,1,55,21,127
KENNETH BUSH SOLICITORS,6,4,6,32,11,0,2,0,7,41,18,127
KHAN MATHER LIMITED,0,3,1,40,31,0,7,0,0,29,16,127
MEADOWS & MORAN,0,3,1,24,18,0,0,0,0,61,20,127
METCALFES,1,4,2,40,13,0,4,0,1,47,15,127
PSG CLIENT SERVICES LIMITED,0,0,0,0,2,0,2,0,57,63,3,127
R N WILLIAMS & CO,1,0,1,52,22,0,2,0,1,38,10,127
REDCAR & CLEVELAND BOROUGH COUNCIL,0,0,0,10,1,0,0,0,2,104,10,127
SHERGILL & CO,0,5,1,29,18,0,6,0,2,49,17,127
WEST BROMWICH BUILDING SOCIETY,0,0,0,3,0,0,0,0,0,119,5,127
A S K LEGAL,2,3,6,31,21,0,3,0,0,37,23,126
ASH CLIFFORD,7,0,5,41,17,0,2,0,0,42,12,126
BLACKSTONE SOLICITORS LIMITED (HALE),0,0,0,12,30,0,3,0,1,64,16,126
HAND MORGAN & OWEN,2,2,4,48,8,0,2,0,1,43,16,126
McCarthy Bennett Holland,2,3,9,89,4,0,0,0,0,16,3,126
MONRO WRIGHT & WASBROUGH LLP,0,1,0,18,6,0,3,0,0,81,17,126
Phillips,2,19,9,89,0,0,0,0,0,5,2,126
REES PAGE,2,0,2,15,15,0,3,0,2,76,11,126
THE LB OF BARKING & DAGENHAM,0,0,0,0,0,0,0,0,0,126,0,126
BELL PARK KERRIDGE LIMITED,2,4,4,40,16,0,3,0,6,42,8,125
COLLINGBOURNE HENNAH LIMITED,1,1,3,47,31,0,11,0,2,18,11,125
Janet Middleton,2,4,2,23,16,0,7,0,0,56,15,125
MILWYN JENKINS & JENKINS,6,0,2,35,9,0,0,0,0,64,9,125
MJP LAW,0,2,2,21,15,0,6,0,0,55,24,125
NEIL DOUGLAS BLOCK MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,62,63,125
ONE LONDON LTD,0,0,0,0,0,0,0,0,0,125,0,125
TOGETHER PROPERTY MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,112,13,125
TORFAEN COUNTY BOROUGH COUNCIL,0,0,0,4,1,0,0,0,0,116,4,125
ANWYL CONSTRUCTION COMPANY LIMITED,0,0,0,0,0,0,0,0,0,124,0,124
BELLWAY HOMES LIMITED,0,0,0,6,0,0,0,0,0,113,5,124
BRIGHTON & HOVE CITY COUNCIL,0,0,0,27,2,0,0,0,1,82,12,124
COCKSHOTT PECK LEWIS,3,1,2,36,15,0,0,0,1,55,11,124
CONVERSE LAW LIMITED,1,1,2,29,9,0,3,0,2,61,16,124
COOPER STOTT SOLICITORS,1,0,4,31,24,0,1,0,0,47,16,124
COTTERHILL HITCHMAN LLP,0,0,2,35,4,0,2,0,0,68,13,124
EDMONDSON HALL,0,3,1,19,12,1,1,0,5,57,25,124
ELDRIDGES,4,1,3,27,5,0,3,0,1,61,19,124
FIELD OVERELL,2,2,6,36,17,0,7,0,0,49,5,124
FOREVER LEGAL LIMITED,0,0,0,2,0,0,0,0,3,107,12,124
HAWKINS RYAN SOLICITORS,7,0,1,19,16,0,2,0,6,59,14,124
ILETT AND CLARK,5,0,2,35,11,0,3,0,3,46,19,124
KENNEDYS LLP,0,2,0,23,1,2,1,0,0,89,6,124
ROSAMUND COPPEN & CO,3,5,1,24,14,0,3,0,0,55,19,124
WAKEFIELD & DISTRICT HOUSING LTD,0,0,18,8,5,0,29,0,0,42,22,124
WATFORD BOROUGH COUNCIL,0,0,0,0,0,0,0,0,0,111,13,124
ASHTON BOND GIGG,0,0,2,21,7,0,0,0,1,69,23,123
BROMETS JACKSON HEATH LLP,1,1,3,22,14,0,1,0,1,59,21,123
CORONA ENERGY RETAIL 4 LIMITED,0,0,0,0,0,0,0,0,0,122,1,123
HAMPTON MORTGAGE SERVING LIMITED,0,0,0,107,0,0,0,0,0,16,0,123
HEPTONSTALLS,2,1,3,26,17,0,2,0,3,51,18,123
HOWARD & OVER,2,2,1,23,17,0,3,0,0,53,22,123
KETTERING BOROUGH COUNCIL,0,0,0,1,4,1,2,0,0,94,21,123
ROSENBLATT LIMITED,0,3,0,12,6,0,2,0,1,59,40,123
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,120,3,123
STEELES (LAW LLP),4,1,1,25,2,0,6,0,8,62,14,123
Abels,2,8,3,33,13,0,16,0,2,36,9,122
ABERAVON LAWYERS LIMITED TRADING AS KEVIN LANE,1,0,5,41,17,1,2,0,0,44,11,122
BALGORES PROPERTY SERVICES LIMITED,0,0,0,0,0,0,0,0,0,122,0,122
CHARLES NEWTON & CO,3,0,4,25,24,0,5,0,1,50,10,122
EDMUND CUDE AND BOOTH LTD,0,0,0,0,0,0,0,0,0,122,0,122
HC LAW LLP TA HINDLE CAMPBELL,2,0,0,27,13,0,2,0,0,57,21,122
HEADLEYS,2,0,0,34,25,0,4,0,2,42,13,122
JUST HOUSES LIMITED,1,2,1,33,21,0,1,0,0,44,19,122
KINGSGUARD LEGAL LTD,1,1,4,39,10,0,0,0,3,55,9,122
KNIGHT POLSON,1,0,0,36,23,0,1,0,1,42,18,122
LONDON'S SURVEYORS & VALUERS LTD,0,0,0,0,0,0,0,0,0,122,0,122
LYONS & COMPANY,0,0,2,31,13,0,4,0,0,47,25,122
PAUL FINN SOLICITORS,3,0,2,21,26,0,1,0,5,49,15,122
POCOCK'S,1,2,0,13,20,0,2,0,0,60,24,122
RAINIER DEVELOPMENTS LIMITED,0,0,0,0,0,0,0,0,0,119,3,122
RICHARDSONS PROPERTY LAWYERS,1,0,2,32,25,0,1,0,0,40,21,122
SHEPHERD HARRIS AND CO LIMITED,0,1,1,17,11,0,0,0,7,56,29,122
SP LAW,0,1,0,25,29,0,3,0,0,51,13,122
SYLVESTER AMIEL LEWIN & HORNE,0,3,0,24,13,0,4,0,1,62,15,122
WOODLAND ROTHBURY JESSEL SOLS LTD,1,5,4,30,46,0,5,0,0,24,7,122
ADMIRAL LEASING,0,0,0,0,0,0,0,0,0,121,0,121
ALLERDALE BOROUGH COUNCIL,0,0,0,15,0,0,0,0,0,104,2,121
ASHTONS ESTATE AGENTS LTD,0,0,0,0,0,0,0,0,0,121,0,121
BLAENAU GWENT CNTY BOROUGH COUNCIL,1,0,0,3,3,0,0,0,0,90,24,121
CLYDE CHAPPELL & BOTHAM,2,1,3,29,12,0,1,0,2,52,19,121
HLF BERRY (INC ROBIN BURMAN & CO),2,2,1,27,15,0,0,0,0,55,19,121
J A HUGHES SOLICITORS,5,1,2,38,15,0,3,0,2,46,9,121
KARIS SPYRIS LLP,2,3,0,23,14,0,2,0,0,54,23,121
LIBERATA UK LTD,0,0,0,0,0,0,0,0,1,120,0,121
LIDL GREAT BRITAIN LIMITED,0,0,0,0,0,0,0,0,0,71,50,121
LOOSEMORES,0,0,1,21,16,0,1,0,0,69,13,121
MELLEN & CO LICENSED CONVEYANCERS,2,1,3,29,33,0,3,0,2,36,12,121
MOSS & COLEMAN SOLS,1,2,1,21,16,0,2,0,3,57,18,121
PAUL BERG & TAYLOR,2,0,4,33,17,0,2,0,1,43,19,121
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,118,3,121
STOKE ON TRENT CITY COUNCIL,0,0,0,0,0,0,0,0,0,120,1,121
ATHERTON GODFREY SOLICITORS,3,0,3,26,19,0,2,0,0,49,18,120
BORNEO MARTELL TURNER COULSTON,1,3,2,55,1,0,1,0,1,44,12,120
CPA CONSULTING LONDON LTD,0,0,0,0,0,0,0,0,0,120,0,120
FONSECALAW LIMITED T/A FONSECA PARTNERS,3,1,2,27,33,0,0,0,3,38,13,120
HILL RESIDENTIAL LIMITED,0,0,0,1,0,0,1,0,0,100,18,120
JULIAN BLOOM & CO,0,1,0,23,5,0,11,0,0,77,3,120
LIVINGSTONS,1,1,2,28,18,4,2,0,1,49,14,120
NORTH YORKSHIRE LAW,4,1,1,43,14,0,1,0,4,40,12,120
OWEN WHITE,0,0,0,27,4,0,1,0,6,64,18,120
ROBERT BRETT & SONS LTD,0,0,0,1,0,0,8,0,0,109,2,120
RUSSELL & CO (MALVERN),3,3,0,27,14,0,0,0,7,42,24,120
STATE BANK OF INDIA UK OPERATIONS,0,0,0,0,0,0,0,0,0,117,3,120
SWIFT LAWYERS LIMITED,1,3,3,47,40,0,5,0,1,12,8,120
TRIDENT HOUSING ASSOCIATION LTD,0,0,0,0,0,0,0,0,0,73,47,120
TRUST,0,0,0,0,0,0,0,0,0,79,41,120
ARBUTHNOT LATHAM & CO LIMITED,0,0,0,0,0,0,0,0,0,118,1,119
CAXTONS COMMERCIAL LTD,0,0,0,0,0,0,0,0,2,54,63,119
ENVIRONMENT AGENCY,0,1,0,3,0,0,0,0,0,109,6,119
EWINGS,0,0,0,14,17,0,2,0,0,70,16,119
GROUND SOLUTIONS UK LTD,0,0,0,0,0,0,0,0,0,60,59,119
Hallmarkhulme Solicitors,6,5,4,51,1,0,0,0,2,38,12,119
HUTSBY MEES SOLICITORS,3,2,2,31,8,0,2,0,0,57,14,119
MID SUSSEX DISTRICT COUNCIL,0,0,0,4,4,1,2,0,0,105,3,119
MONTAGU EVANS LLP,0,0,0,0,0,0,0,0,0,46,73,119
Morecrofts LLP,1,1,3,57,2,0,0,0,2,41,12,119
SOLICITOR DIRECT,2,2,0,38,24,0,3,0,0,34,16,119
THE HOPPS PARTNERSHIP,0,0,0,0,0,0,0,0,0,119,0,119
TP LEGAL LTD,0,4,3,38,26,0,8,0,0,26,14,119
BERRYS,0,0,0,0,0,0,0,0,0,104,14,118
BLICK ROTHENBERG LIMITED,0,0,0,0,0,0,0,0,0,118,0,118
CADMANS (INC CLOUGH SON & MORTON),0,0,0,33,18,0,1,0,2,35,29,118
CREE GODFREY & WOOD,0,5,0,23,2,0,0,0,1,57,30,118
DAVENHAM ASSET FINANCE LIMITED,0,0,0,0,0,0,0,0,0,117,1,118
EAST SUSSEX COUNTY COUNCIL,1,0,2,4,0,0,0,0,1,106,4,118
EMYR PIERCE SOLICITORS,0,0,4,24,11,0,2,0,0,56,21,118
ERT LAW LIMITED,0,0,0,0,0,0,0,0,0,118,0,118
GRAYS SOLICITORS,2,0,2,18,3,0,7,0,0,73,13,118
HUMPHREYS & CO,0,5,0,20,21,0,7,0,0,46,19,118
KEVILLS,3,0,4,13,12,0,2,0,1,64,19,118
LB OF BRENT,0,1,0,34,7,0,0,0,0,65,11,118
PRICEWATERHOUSECOOPERS,0,0,0,5,0,0,0,0,0,93,20,118
RILEY LANGDON SOLICITORS,1,1,7,20,16,0,5,0,1,45,22,118
ROTHERHAM BOROUGH COUNCIL,0,0,0,7,0,0,1,0,0,89,21,118
ST HELENS LAW LIMITED,0,1,3,31,30,0,6,0,1,37,9,118
STAMP JACKSON & PROCTER,1,2,0,13,10,1,1,0,3,71,16,118
STERNBERG REED,1,0,0,36,20,0,3,0,0,49,9,118
CARTER BELLS LLP,0,1,0,22,16,3,0,0,1,51,23,117
CLAYTON MOTT,1,0,1,30,13,0,4,0,3,50,15,117
COLEMANS SOLICITORS LLP (MAIDENHEAD),1,1,1,8,13,0,5,0,1,56,31,117
CORE LAW GROUP LLP,0,4,1,21,12,0,1,0,0,59,19,117
DE VERE INTELLICA LTD,0,0,0,0,0,0,0,0,0,117,0,117
ENDEAVOUR PARTNERSHIP,2,5,1,34,17,0,6,0,5,42,5,117
EVOLVE LAW (MK) LTD,0,26,27,42,0,0,0,0,0,17,5,117
FAST SALE TODAY LTD,0,0,0,0,2,0,0,0,0,105,10,117
HAIGHS SOLICITORS,2,0,3,30,14,0,4,0,1,44,19,117
HODGKINSONS,3,4,3,23,18,0,2,0,0,50,14,117
NOBLE HARBOUR SOLICITORS,4,0,1,30,15,0,1,0,0,51,15,117
TAUNTON SOLICITORS,0,1,0,27,12,0,3,0,0,60,14,117
TBI FINANCIAL SERVICES LTD,0,0,0,0,0,0,0,0,0,112,5,117
AVIVA LEGAL SERVICES,0,0,0,22,1,0,0,0,0,87,6,116
BENEFACTO LIMITED,0,0,0,0,0,0,0,0,0,74,42,116
DAVID PROSSER & CO,0,0,2,29,14,0,2,0,2,49,18,116
DORSET COUNTY COUNCIL,0,0,0,18,0,1,0,0,5,81,11,116
EATON & CO,4,3,3,93,1,0,2,0,0,8,2,116
GABBITAS ROBINS SOLICITORS,1,3,0,27,5,2,1,0,0,59,18,116
I AM PROPERTY SOLUTIONS LTD,0,0,0,0,0,0,0,0,0,116,0,116
INSPIRED PROPERTY MANAGEMENT,0,0,0,0,0,0,0,0,0,75,41,116
JANET SINDEN & CO,1,3,1,26,15,0,2,0,0,46,22,116
KEXGILL LTD,0,0,0,0,0,0,0,0,0,113,3,116
LMP LAW LTD,0,0,0,1,0,0,0,0,0,75,40,116
MARTIN & CO,0,0,0,0,34,0,0,0,1,63,18,116
RM LEGAL SOLICITORS,1,5,6,30,22,0,0,0,0,41,11,116
ROSKELL DAVIES & CO,3,1,0,26,8,0,0,0,0,59,19,116
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,112,4,116
Vine Orchards,1,1,3,30,16,0,0,0,0,50,15,116
WILMOT & CO SOLICITORS LLP,2,0,2,19,9,0,2,0,1,67,14,116
WOKING BOROUGH COUNCIL,0,0,0,1,1,0,0,0,0,102,12,116
BASSETS SOLICITORS,0,4,1,32,16,0,0,0,1,49,12,115
BROOK MARTIN & CO,0,1,0,4,3,0,0,0,4,89,14,115
BROOKE-TAYLOR,2,1,3,17,15,0,3,0,5,54,15,115
CITY OF LINCOLN COUNCIL,0,0,0,3,1,0,0,0,0,101,10,115
CYRIL MORRIS ARKWRIGHT & CO,0,0,0,16,7,0,2,0,1,65,24,115
EATON SMITH,0,0,2,24,28,0,2,0,1,44,14,115
HARPER MACLEOD LLP,0,5,6,3,2,0,36,0,18,36,9,115
HUNTINGDONSHIRE DISTRICT COUNCIL,0,0,0,16,0,0,0,0,0,99,0,115
MCGARRY & CO,5,2,8,28,8,0,3,0,4,44,13,115
QUINN & CO,4,1,0,25,15,0,5,0,2,42,21,115
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,115,0,115
