Number and types of applications by all account customers,,,,,,,,,,,,
,,,,,,,,,,,,
Metrics, ,,,,,,,,,,,
Calendar Month,Jul-20,,,,,,,,,,,
Account Customer,FR,DFL,TP,DLG,OS(W),OS(NPW),OS(P),OS(NPP),SIMS,OC1,OC2,Total
BREESE-GWYNDAF,1,1,4,22,11,0,1,0,1,60,20,121
BTF PARTNERSHIP LLP,0,1,0,2,0,0,0,0,0,106,12,121
DAVID SHINE & KHARBANDA,0,1,1,17,17,0,2,0,0,70,13,121
EWAN & CO SOLICITORS,0,5,0,15,32,0,1,0,3,50,15,121
GEOFFREY HILL & CO,0,0,5,29,19,0,3,0,1,47,17,121
GUARDIAN WILLS & PROBATE SVCS LTD,0,0,0,17,20,0,1,0,0,56,27,121
H & R HUGHES SOLICITORS LLP,1,1,0,19,8,0,1,0,2,69,20,121
LEIGH DUNCAN LLP,0,0,1,19,20,0,2,0,3,45,31,121
NEW FOREST DISTRICT COUNCIL,0,0,0,0,0,4,0,0,0,106,11,121
NOWELL MELLER SOLICITORS,0,0,3,10,19,0,1,0,4,68,16,121
ROLLASONS,2,2,1,11,19,0,4,0,3,54,25,121
SO LEGAL LIMITED,0,4,4,62,12,0,6,0,1,21,11,121
TUNBRIDGE WELLS BOROUGH COUNCIL,0,0,0,1,0,0,0,0,1,118,1,121
BAILEY SMAILES,0,1,2,10,12,0,4,0,2,62,27,120
BERRYS,0,0,0,0,0,0,0,0,0,100,20,120
CHESHIRE EAST BOROUGH COUNCIL,1,0,1,4,0,0,0,0,1,99,14,120
FUSSELL WRIGHT & CO,0,0,1,34,5,0,0,0,1,50,29,120
GATEWAY PROPERTY MANAGEMENT LTD,0,0,0,0,0,0,0,0,0,76,44,120
JOE EGAN,0,0,0,24,13,0,1,0,1,57,24,120
R J STAFFORDSHIRE LIMITED,0,0,3,19,11,0,2,0,3,60,22,120
RUPERT WOOD & SON,0,0,1,24,24,0,0,0,2,45,24,120
ALDWYCK HOUSING GROUP,0,0,0,0,0,0,0,0,0,65,54,119
CAPRON & HELLIWELL,0,0,3,8,10,0,0,0,5,61,32,119
CLYDE CHAPPELL & BOTHAM,1,0,3,25,16,0,2,0,1,47,24,119
EASEMENT SOLUTIONS LIMITED,0,0,0,0,0,0,0,0,0,114,5,119
ELITE PROPERTY LAW FIRM,1,1,1,19,14,0,0,0,0,52,31,119
JOHN WHITTLE ROBINSON,0,0,0,12,11,0,0,0,0,67,29,119
KHAN MATHER LIMITED,0,3,0,22,30,0,13,0,0,36,15,119
WHETHAM & GREEN,0,1,4,20,10,0,4,0,2,46,32,119
WILTSHIRE COUNCIL (PROPERTY LEGAL DEPARTMENT),0,0,2,11,4,0,1,0,0,86,15,119
AIB GROUP (UK) PLC,0,0,0,69,0,0,0,0,0,48,1,118
ASTER PROPERTY LTD,0,0,0,0,0,0,0,0,0,58,60,118
B J MCKENNA & CO,0,1,1,15,12,0,1,0,0,69,19,118
BRAND MELLON,0,0,1,23,20,0,1,0,1,51,21,118
CAMBRIDGE BUILDING SOCIETY,0,0,0,108,6,0,0,0,0,4,0,118
DORSET COUNTY COUNCIL,0,0,0,8,0,0,2,0,9,92,7,118
ERHARDT & WARNELL,0,3,1,11,19,0,0,0,1,55,28,118
GEORGE DURRANT AND SONS LIMITED,0,0,0,0,0,0,0,0,0,118,0,118
IAN C FREE SOLICITOR,0,0,1,30,19,0,0,0,0,52,16,118
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,117,1,118
SMITHFIELD PARTNERS,0,0,0,21,12,0,3,0,0,49,33,118
SYMONDS & SAMPSON LLP,0,0,0,0,0,0,0,0,0,109,9,118
ALWENA JONES & JONES,1,0,1,16,6,0,2,0,1,64,26,117
ASCENT LEGAL,0,0,0,27,0,0,0,0,0,86,4,117
BANA VAID & ASSOCIATES,0,0,1,18,11,0,2,0,13,54,18,117
BRADFORD & SON,1,1,1,11,18,0,2,0,3,65,15,117
BURSTALLS,0,0,1,27,8,0,1,0,10,48,22,117
CAIRNSWELL LTD,0,0,0,0,0,0,0,0,0,117,0,117
DUXBURYS COMMERCIAL,0,0,0,0,0,0,0,0,0,105,12,117
GOODY BURRETT LLP,2,0,7,20,10,0,1,0,3,45,29,117
HAWKINS RYAN SOLICITORS,6,1,3,17,8,0,4,0,0,54,24,117
KING-DAVIES AND PARTNERS,0,1,1,30,15,0,0,0,0,53,17,117
KINGSGUARD LEGAL LTD,1,1,0,21,5,0,2,0,3,69,15,117
OLA LESLIE SOLICITORS,0,6,0,17,21,0,10,0,5,35,23,117
THE PLANNING CROWD,0,0,0,116,0,0,0,0,0,1,0,117
Vine Orchards,1,3,5,14,17,0,0,0,0,62,15,117
ALAN SIMONS & COMPANY,0,5,1,13,3,0,15,0,0,49,30,116
BAINES WILSON,0,1,0,9,7,0,3,0,1,73,22,116
BEACON WEALTH LEGAL LIMITED,0,0,1,18,7,0,1,0,1,58,30,116
DANIEL & EDWARDS,0,4,0,14,2,0,0,0,1,79,16,116
HAROLD BELL & CO,0,2,0,13,16,0,1,0,0,65,19,116
JOHN COPLAND & SON,1,1,1,17,14,0,0,0,0,63,19,116
K L PROPERTY LAWYERS LIMITED,0,0,3,18,16,0,1,0,0,43,35,116
NORTH YORKSHIRE LAW,1,0,0,23,18,0,7,0,7,41,19,116
PEPPER (UK) LIMITED,0,0,0,0,0,0,0,0,0,116,0,116
SINGLETONS AUSTIN RYDER,0,3,1,15,17,0,7,0,0,55,18,116
ST HELENS COUNCIL,0,0,0,5,0,0,0,0,1,106,4,116
VILLAGE INVESTIGATIONS LTD,0,0,0,0,0,0,0,0,0,116,0,116
ABRAHAMS DRESDEN LLP,0,6,0,16,5,0,6,0,4,66,12,115
BARRY & CO,0,1,1,17,5,0,0,0,0,83,8,115
GOODHAND & FORSYTH,0,1,1,7,13,0,3,0,1,59,30,115
LCP MANAGEMENT,0,0,0,13,0,0,0,0,2,66,34,115
LEEK UNITED BUILDING SOCIETY,0,0,0,115,0,0,0,0,0,0,0,115
NATIONWIDE PROPERTY DEV LTD,0,0,0,19,0,0,0,0,0,84,12,115
RANSON HOUGHTON,0,0,1,21,25,1,2,0,1,40,24,115
THE WILLIAM PEARS GROUP LTD,0,0,0,0,0,0,0,0,0,89,26,115
A R BROWN & CO,0,2,1,18,8,0,2,0,0,66,17,114
BARNET HOMES LTD,0,0,0,0,0,0,0,0,0,85,29,114
BELL PARK KERRIDGE LIMITED,1,3,1,29,16,0,4,0,0,47,13,114
BLACKHAMS,0,6,0,19,20,0,1,0,1,54,13,114
BRADLEY HALL LIMITED,0,0,0,0,0,0,0,0,0,106,8,114
BROWN BARRON,0,1,1,30,18,0,2,0,1,47,14,114
CHESTERTON GLOBAL LTD,0,0,0,0,0,0,0,0,0,114,0,114
HAINS & LEWIS,1,0,6,23,10,0,2,0,5,52,15,114
HBOS PLC RETAIL LEGAL,0,0,0,0,0,0,0,0,0,102,12,114
JOLLIFFE & CO,0,0,0,11,15,0,1,0,5,68,14,114
KEOGHS NICHOLLS LINDSELL & HARRIS,1,1,5,17,21,0,2,0,8,43,16,114
LANDSEEN LTD,0,0,0,0,0,0,0,0,0,103,11,114
LOANS WAREHOUSE LTD,0,0,0,0,0,0,0,0,0,111,3,114
RUNNYMEDE BOROUGH COUNCIL,0,0,0,1,0,0,0,0,0,112,1,114
RUTTERS,0,3,3,23,12,0,1,0,1,44,27,114
SARAH DWIGHT,0,0,1,22,15,0,0,0,1,49,26,114
SARUM PROPERTIES LIMITED,0,0,0,0,0,0,0,0,0,94,20,114
STEADMAN JONES LIMITED T/A STEADMAN JONES & BELL,0,0,5,18,9,0,0,0,3,60,19,114
TAYLOR FORDYCE LIMITED,0,1,0,25,11,0,2,0,0,59,16,114
WREXHAM COUNTY BOROUGH COUNCIL,1,0,0,5,25,0,0,0,0,75,8,114
ADDIES SOLICITORS,0,1,0,17,8,0,1,0,4,56,26,113
APS LEGAL & ASSOCIATES LIMITED,0,0,0,0,0,0,0,0,0,113,0,113
BESTWAY CASH AND CARRY LIMITED,0,0,0,0,0,0,0,0,0,113,0,113
COOK & TALBOT,1,4,7,101,0,0,0,0,0,0,0,113
DAVIES PRICHARD & WETHERILL,0,32,0,40,5,0,1,0,0,25,10,113
EDWARD OLIVER & CO SOLICITORS,0,2,2,12,9,0,4,0,2,53,29,113
MOUNTENEY CONVEYANCERS LIMITED,0,1,2,13,10,0,2,0,0,62,23,113
MYLAKO LIMITED,0,0,0,0,0,0,0,0,0,95,18,113
POWELL & CO (SUTTON COALFIELD),0,2,1,13,7,0,0,0,0,71,19,113
READ DUNN CONNELL LIMITED,0,0,4,18,15,0,2,0,0,59,15,113
RICHMOND ANDERSON & GOUDIE,1,0,1,27,17,0,2,0,1,45,19,113
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,113,0,113
THOMSON WEBB & CORFIELD,1,4,12,50,9,0,3,0,0,28,6,113
WARCUP SKENE,0,6,0,15,14,0,4,0,3,55,16,113
WEST MIDLANDS POLICE,0,0,0,0,0,0,0,0,0,95,18,113
WHEELERS LLP,0,1,1,16,21,0,4,0,0,52,18,113
WHITE & CASE,0,0,0,2,28,0,0,0,0,77,6,113
AA SOLICITORS LTD,0,0,2,8,13,0,0,0,0,61,28,112
ASHFIELD DISTRICT COUNCIL,0,0,0,4,1,0,0,0,0,91,16,112
BLAENAU GWENT CNTY BOROUGH COUNCIL,0,0,0,3,1,0,0,0,0,82,26,112
EMYR PIERCE SOLICITORS,2,2,2,15,8,0,2,0,0,67,14,112
HEALD NICKINSON,0,3,7,11,2,0,9,0,0,64,16,112
KEELYS,0,1,2,19,26,0,5,0,4,44,11,112
KENNETH BUSH SOLICITORS,2,0,2,16,12,0,0,0,3,57,20,112
MACKENZIE JONES SOLICITORS LTD,0,0,2,22,23,0,6,0,0,43,16,112
MILTON KEYNES BOROUGH COUNCIL,0,0,0,2,0,3,0,0,2,97,8,112
PRITCHARD JONES LANE,2,0,4,10,15,0,2,0,6,62,11,112
RUBIN LEWIS O'BRIEN,0,1,3,41,9,0,0,0,0,44,14,112
SARGINSONS LAW LLP,2,1,1,23,15,0,3,0,2,47,18,112
SJP SOLICITORS,2,2,0,24,11,0,0,0,4,49,20,112
SUTHERLAND & CO LAW LIMITED,0,0,0,11,9,0,1,0,0,61,30,112
THAKEHAM HOMES LTD,0,0,0,0,0,0,0,0,0,112,0,112
THE BROWN RURAL PARTNERSHIP,0,0,0,0,0,0,0,0,0,112,0,112
YARWOOD STIMPSON,0,0,1,24,6,0,4,0,1,53,23,112
ALEXANDER LYONS LIMITED,0,0,0,0,0,0,0,0,0,111,0,111
BANK OF IRELAND,0,0,0,0,71,0,0,0,0,40,0,111
BENDLES,2,1,5,57,14,0,2,0,2,20,8,111
BLACK HORSE LIMITED,0,0,0,40,0,0,0,0,0,71,0,111
BRAR & CO,0,2,3,19,25,0,2,0,0,41,19,111
CHETTY & PATEL,1,1,1,30,11,0,0,0,0,50,17,111
FRASER BROWN,5,11,20,29,12,0,6,0,0,19,9,111
JACKLYN DAWSON HURLEY,1,1,2,22,22,0,1,0,2,42,18,111
MIDLAND HEART,0,0,0,3,0,0,0,0,0,72,36,111
RICKARD LUCKIN LIMITED,0,0,0,0,0,0,0,0,0,111,0,111
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,104,7,111
SOUTHERN HOUSING GROUP LIMITED,0,0,0,0,0,0,0,0,0,65,46,111
ASH CLIFFORD,1,0,2,18,19,0,0,0,1,44,25,110
CLEAN EARTH ENERGY LTD,0,0,0,0,0,0,0,0,0,101,9,110
COCKERTONS,0,0,2,7,8,0,3,0,2,64,24,110
CS CONVEYANCING,0,5,6,42,8,0,8,0,0,28,13,110
HOME OFFICE,0,0,0,0,0,0,0,0,0,109,1,110
JAMES DU PAVEY LTD,0,0,0,0,0,0,0,0,0,110,0,110
KATTEN MUCHIN & ROSEMAN,0,0,0,14,11,0,3,0,2,53,27,110
MARTIN & CO,0,0,0,0,32,0,2,0,1,60,15,110
MEADOWS & MORAN,0,4,0,17,10,0,1,0,2,54,22,110
Michael W Pipe,0,0,0,12,8,0,0,0,1,62,27,110
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,106,4,110
SOUTHERN STEWART & WALKER,1,0,3,21,22,0,1,0,0,43,19,110
THOMAS DUNTON SOLICITORS,0,0,0,8,9,1,2,0,1,69,20,110
TORBAY BOROUGH COUNCIL,0,0,1,3,0,0,0,0,0,94,12,110
WHITEFIELDS SOLICITORS,0,1,0,14,18,0,2,0,0,54,21,110
Abels,1,6,4,28,10,0,4,0,1,42,13,109
AK LAW (LONDON) LIMITED,1,1,1,9,8,0,8,0,0,57,24,109
AQUABRIDGE LAW,0,3,2,18,12,0,9,0,1,45,19,109
BARKER SON AND ISHERWOOD LLP,0,0,0,8,14,0,1,0,3,57,26,109
BROOK MARTIN & CO,0,0,0,4,2,0,2,0,0,72,29,109
E&K SOLICITORS,0,1,1,10,22,0,1,0,0,48,26,109
FAST SALE TODAY LTD,0,0,0,0,7,0,0,0,0,90,12,109
GAMESYS LIMITED,0,0,0,0,0,0,0,0,0,109,0,109
HLF BERRY (INC ROBIN BURMAN & CO),0,0,1,27,18,0,0,0,1,48,14,109
HUNT & WRIGLEY,0,0,4,14,6,0,2,0,4,54,25,109
LEGAL & GENERAL FINANCIAL ADVICE L,0,0,0,0,0,0,0,0,0,109,0,109
NEXT GENERATION LTD,0,0,0,0,0,0,0,0,0,108,1,109
RSM UK HOLDINGS LIMITED,0,0,0,4,0,0,0,0,0,87,18,109
THE LOAN PARTNERSHIP LTD,0,0,0,0,0,0,0,0,0,107,2,109
WILLIAMSONS CRAIG LLP,0,0,1,18,15,0,1,0,6,49,19,109
AGH SOLICITORS,3,0,2,22,26,0,1,0,1,42,11,108
BLOUNT HEMMINGS LIMITED,1,0,0,12,13,0,3,0,0,53,26,108
BUZZACOTT LLP,0,0,0,0,0,0,0,0,0,108,0,108
CARLISLE CITY COUNCIL,0,0,0,0,0,0,0,0,0,99,9,108
CLB COOPERS LIMITED,0,0,0,5,0,0,0,0,0,98,5,108
CROWELL & MORING,0,0,0,1,0,0,0,0,0,106,1,108
D P CAMERON LIMITED,0,5,1,18,10,0,0,0,1,49,24,108
DB LAW,3,0,3,12,8,0,4,0,5,50,23,108
DOLLMAN & PRITCHARD,0,7,0,33,7,0,1,0,0,47,13,108
DPA LAW,0,0,0,22,11,0,0,0,1,56,18,108
FDB (INT'L) LTD,0,0,0,0,0,0,0,0,0,108,0,108
FERNS,0,0,0,4,4,0,3,0,0,66,31,108
JAMES MINTZ GROUP UK LIMITED,0,0,0,0,0,0,0,0,0,71,37,108
JDM (PETTS WOOD) LLP,0,0,0,0,0,0,0,0,0,107,1,108
KEARNS LEGAL SERVICES LIMITED,0,0,0,43,0,0,0,0,0,64,1,108
KEVILLS,0,0,1,15,7,0,3,0,3,61,18,108
KNAPMAN & CO,0,1,0,20,16,0,2,0,0,46,23,108
MURRELL ASHWORTH LLP,0,3,2,13,3,1,1,0,9,57,19,108
PARADIGM HOUSING GROUP,0,0,0,0,0,0,0,0,0,35,73,108
PENMAN SEDGWICK LLP,0,3,0,29,5,0,1,0,0,50,20,108
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,101,7,108
SEHGAL & CO,0,0,0,31,24,0,2,0,0,42,9,108
SHEPHERD HARRIS AND CO LIMITED,0,2,1,17,9,0,1,0,5,49,24,108
SOUTHEND BOROUGH COUNCIL,0,0,0,2,0,0,0,0,0,95,11,108
ST JOHNS PROPERTY LAWYERS,0,4,1,28,16,0,3,0,0,38,18,108
VALENTINE DUGGINS SOLICITORS,0,0,0,12,9,0,0,0,0,69,18,108
BURY MBC,0,0,0,1,1,0,0,0,1,87,17,107
CARTER LEMON CAMERONS LLP,0,4,0,21,10,0,0,0,3,59,10,107
HALLAM SOLICITORS,0,0,0,20,18,0,0,0,1,49,19,107
HAWORTH HOLT BELL SOLS,1,0,0,15,10,0,0,0,2,63,16,107
INTEGREON MANAGED SOLUTIONS INC,0,0,0,0,0,0,0,0,0,100,7,107
JOHN WELCH & STAMMERS,0,0,1,20,12,0,5,0,1,47,21,107
LAFARGE (UK) SERVICES LTD,0,0,0,0,1,0,0,0,0,92,14,107
MARSDENS SOLICITORS,0,2,0,16,17,0,0,0,0,62,10,107
OGLETHORPE STURTON & GILLIBRAND SOLICITORS,3,1,2,50,3,0,1,0,4,36,7,107
PEARSON & CAULFIELD,0,3,2,19,31,0,4,0,0,32,16,107
RAY NIXON BROWN,0,1,1,17,13,0,3,0,0,50,22,107
YOUR HOUSING LIMITED,0,0,0,0,0,0,0,0,0,80,27,107
A2 SOLICITORS LLP,0,0,0,9,6,0,0,0,0,67,24,106
BALDWIN & ROBINSON LAW LLP,0,1,0,8,15,0,2,0,0,56,24,106
BERKELEY COMMERCIAL DEVELOP. LTD,0,0,0,0,0,0,0,0,0,93,13,106
BRIDGERS LAW LIMITED,0,0,1,10,19,0,2,0,0,51,23,106
BWT LAW LLP,0,0,0,14,21,0,2,0,1,48,20,106
CANAL & RIVER TRUST,0,0,0,1,0,0,0,0,0,100,5,106
DALE AND CO SOLICITORS,1,0,1,25,18,1,4,0,2,46,8,106
DIXON WARD,0,0,2,10,4,0,3,0,0,63,24,106
EARL & CROCKER,1,1,3,9,18,0,6,0,1,48,19,106
GARNET WILSON CONVEYANCING,0,1,1,16,17,2,0,0,0,47,22,106
GELBERGS LLP,0,6,0,20,9,0,1,0,0,53,17,106
KENNAN KAY & CO,0,0,2,13,21,0,1,0,0,50,19,106
LONDON & EURO TITLE INS SRVS LTD,0,0,0,0,0,0,0,0,0,95,11,106
MORGAN MANAGEMENT LIMITED,0,0,0,7,0,0,0,0,0,72,27,106
NATIONAL HOME MOVE,0,0,0,0,0,0,0,0,0,106,0,106
OMNIALEGAL LIMITED,1,0,2,9,10,0,3,0,8,52,21,106
SOCIAL MONEY LIMITED,0,0,0,0,0,0,0,0,0,106,0,106
STACHIW BASHIR GREEN,0,0,0,16,22,0,3,0,0,57,8,106
STAPLETONS,1,4,1,21,11,0,1,0,0,50,17,106
THE HOPPS PARTNERSHIP,0,0,0,0,0,0,0,0,0,106,0,106
THE SURVEILLANCE GROUP LTD,0,0,0,0,0,0,0,0,0,106,0,106
TIPPERARY AGRICULTURAL INVESTS LTD,0,0,0,0,19,0,0,0,0,54,33,106
TRUEMANS,0,0,3,17,13,0,2,0,0,41,30,106
VAIL WILLIAMS LLP,0,0,0,0,0,0,0,0,0,68,38,106
AVANT HOMES LIMITED,0,0,1,12,18,0,0,0,0,55,19,105
BAILEY & CO,1,1,3,23,12,0,1,0,0,49,15,105
BOYES SUTTON & PERRY,0,0,1,16,14,0,1,0,1,53,19,105
CAMERON HOMES LIMITED,0,0,0,0,0,0,0,0,0,102,3,105
FURNESS BUILDING SOCIETY,0,0,0,105,0,0,0,0,0,0,0,105
GRANVILLE WEST CHIVERS & MORGAN,0,0,3,23,6,0,0,0,0,58,15,105
HARGREAVES GILMAN,1,1,1,20,12,0,1,0,1,54,14,105
HUNTINGDONSHIRE DISTRICT COUNCIL,0,0,0,0,0,0,0,0,0,104,1,105
J O'NEILL & CO SOLICITORS,0,1,1,7,17,0,2,0,1,61,15,105
MANTINS SOLICITORS,0,2,2,10,8,0,3,0,0,56,24,105
MAURICE TURNOR GARDNER LLP,0,1,1,16,10,0,0,0,0,62,15,105
MLS LAW (PROPERTY) LIMITED,0,0,1,10,15,0,2,0,0,46,31,105
MY PENSION EXPERT LTD,0,0,0,0,0,0,0,0,0,105,0,105
RH PROPERTY LAWYERS LIMITED,0,6,2,39,9,0,3,0,0,34,12,105
AVENTUS LAW LIMITED,0,0,0,2,0,0,1,0,0,55,46,104
BACKHOUSE SOLICITORS,1,5,4,14,3,0,33,0,0,36,8,104
BROOKE-TAYLOR,0,1,3,21,8,0,1,0,5,49,16,104
CASWELL JONES PARTNERSHIP,0,0,1,25,15,0,1,0,1,51,10,104
COWLINGS,0,0,2,10,17,0,2,0,2,49,22,104
DANIEL WATNEY CHARTERED SURVEYORS,0,0,0,0,0,0,0,0,0,67,37,104
ENVIRONMENT AGENCY,0,0,0,3,0,0,0,0,0,100,1,104
HAWKRIDGE & CO,0,0,0,9,9,0,4,0,0,57,25,104
HOWARD & OVER,0,0,0,14,5,0,2,0,1,60,22,104
I NAWAZ-CHECHI,0,2,0,8,18,0,1,0,6,53,16,104
LAWSON-WEST,1,4,3,30,4,0,2,0,1,42,17,104
LE GROS SOLICITORS LLP,0,2,1,21,12,0,2,0,6,38,22,104
MACKARNESS & LUNT,0,0,1,7,20,0,1,0,1,49,25,104
OLIVER FISHER,0,4,0,20,8,0,0,0,1,48,23,104
PLYMOUTH CITY COUNCIL,0,0,0,15,0,0,2,0,0,80,7,104
RHODDA & CO,0,0,0,13,8,0,2,0,1,59,21,104
SAVILLS (L&P) LTD,0,0,0,0,0,0,0,0,0,104,0,104
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,104,0,104
SP LAW,0,2,1,13,11,0,0,0,1,51,25,104
STAGS,0,0,0,0,0,0,0,0,0,104,0,104
THE ROYAL BANK OF SCOTLAND PLC,0,0,0,23,0,0,0,0,0,69,12,104
ASHLEY JAMES SOLICITORS,0,0,1,15,29,0,1,0,0,40,17,103
Brooks & Partners,0,4,0,10,19,0,2,0,1,45,22,103
CLOSE THORNTON LLP,0,1,3,19,24,0,5,0,2,32,17,103
CLP LIMITED,0,1,0,6,17,0,1,0,0,64,14,103
COX & HODGETTS,1,3,1,19,11,0,1,0,0,52,15,103
FORBES HALL LLP,0,4,0,9,16,0,0,0,0,56,18,103
HENWOOD TWENTY TWO LIMITED,0,1,0,24,6,0,2,0,0,48,22,103
JOHNSONS SOLICITORS LIMITED,0,1,0,23,10,0,1,0,0,59,9,103
MATTHEW WAITE & CO,0,1,3,7,13,0,4,0,0,49,26,103
PCB LAWYERS LLP,0,5,0,18,4,0,18,0,0,42,16,103
RUNDLEWALKER (DUDMAN SHAW T/A),0,0,2,20,19,0,0,0,0,44,18,103
RUSSELLS (E4 6BN),0,1,0,17,7,0,5,0,0,63,10,103
SMITH RODDAM,0,6,6,50,6,0,8,0,5,14,8,103
STREETS AHEAD ESTATE AGENTS LLP,0,0,0,0,0,0,0,0,0,103,0,103
WELWYN HATFIELD BOROUGH COUNCIL,0,0,1,2,1,0,0,0,1,79,19,103
ARCADIA LAW LIMITED,0,3,2,8,0,0,9,0,0,67,13,102
ATKINSON RITSON,0,0,3,11,6,0,2,0,2,62,16,102
CHARLES DOUGLAS SOLICITORS,0,4,0,7,12,0,5,0,5,51,18,102
CRAWLEY BOROUGH COUNCIL,0,0,0,1,0,0,0,0,0,97,4,102
DONN & CO (SHROPSHIRE) LIMITED,0,0,1,25,9,1,8,0,1,31,26,102
EWINGS,0,0,0,4,9,0,3,0,0,56,30,102
FULLERS SOLICITORS,0,0,0,15,5,0,0,0,3,56,23,102
HELENA PARTNERSHIPS,0,0,0,2,2,0,0,0,0,64,34,102
KAPASI & CO,0,1,2,14,16,0,3,0,0,47,19,102
LAMBETH COUNCIL,0,0,0,4,0,0,0,0,2,79,17,102
LONDON BOROUGH OF HAVERING,0,0,0,0,0,0,0,0,0,98,4,102
ROTHWELL PLUMBING SERVICES LIMITED,0,0,0,0,0,0,0,0,0,102,0,102
SINGHANIA & CO,0,7,0,11,11,0,0,0,5,51,17,102
STEVENSDRAKE,0,5,2,28,4,0,2,0,1,58,2,102
TOWN & COUNTRY PROPERTY LAWYERS,1,0,7,4,0,0,12,0,0,50,28,102
TTS SOLICITORS,1,2,1,23,14,0,4,0,2,42,13,102
APEX LAW LLP,1,0,0,16,27,0,1,0,0,38,18,101
ASHTON BOND GIGG,0,1,2,6,16,0,2,0,1,53,20,101
BLAKES SURVEYORS LTD,0,0,0,0,0,0,0,0,0,83,18,101
BROMLEYS SOLICITORS LLP T/A BROMLEYS,0,1,1,12,5,0,1,0,0,61,20,101
HAYWARDS,0,0,3,18,13,0,2,0,2,38,25,101
HILL RESIDENTIAL LIMITED,0,0,0,1,0,0,0,0,0,82,18,101
HODGSON & ANGUS,0,0,3,13,12,0,5,0,0,46,22,101
IPSWICH BOROUGH COUNCIL,0,0,0,6,7,0,0,0,0,83,5,101
ISADORE GOLDMAN,0,1,0,10,4,0,0,0,3,63,20,101
KIRKLAND & LANE,1,0,0,7,5,0,0,0,3,57,28,101
OUTSET LEGAL LLP,0,7,1,6,26,0,2,0,0,47,12,101
PRIMAS LAW LTD,0,0,0,2,4,0,4,0,5,58,28,101
RICHARDS THOMAS SOLICITORS,0,1,3,14,6,0,0,0,3,54,20,101
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,101,0,101
SOUTH OXFORDSHIRE D C,0,0,0,2,0,0,2,0,0,91,6,101
ADDLESTONE KEANE,0,0,3,22,3,0,0,0,0,67,5,100
BELL INGRAM LTD,0,0,0,0,0,0,0,0,0,96,4,100
BRITISH GAS SERVICES LTD,0,0,0,0,0,0,0,0,0,98,2,100
EDWARDS CLEGG,0,1,0,23,25,0,2,0,2,34,13,100
GLAZER DELMAR,0,3,0,13,7,0,3,0,0,46,28,100
HUTSBY MEES SOLICITORS,0,2,2,27,8,0,0,0,4,37,20,100
KSEYE CAPITAL HOLDINGS LIMITED,0,0,0,3,0,0,0,0,0,97,0,100
LHT SOLICITORS,0,1,0,13,2,0,4,0,0,59,21,100
LONDON BOROUGH OF HAVERING,0,0,0,0,0,0,0,0,0,100,0,100
MASON & CO SOLICITORS (ALTRINCHAM),0,0,0,11,4,0,2,0,4,65,14,100
MATHIAS GENTLE PAGE HASSAN LLP,0,0,0,9,18,0,2,0,2,44,25,100
MIDDLESBROUGH COUNCIL,0,0,0,0,0,0,0,0,0,100,0,100
MJP LAW,1,2,2,21,16,0,1,0,1,41,15,100
ORANGE MONEY LTD,0,0,0,0,0,0,0,0,0,100,0,100
Parnalls Solicitors Ltd,0,0,0,11,11,0,3,0,3,61,11,100
SACKVILLES,0,1,0,8,8,0,1,0,0,66,16,100
SAVILLS (UK) LIMITED,0,0,0,0,0,0,0,0,0,100,0,100
SAVILLS (UK) LTD,0,0,0,0,0,0,0,0,0,100,0,100
SOUTH WEST WATER LIMITED,0,0,0,13,0,0,0,0,0,85,2,100
STEELE & SON WITH BAGOT HEYES,0,0,1,9,7,0,0,0,5,58,20,100
STEVENS SON & POPE,0,1,1,13,10,0,1,0,1,48,25,100
SWINDON BOROUGH COUNCIL,0,0,0,4,0,0,0,0,1,84,11,100
THE LB OF BARKING & DAGENHAM,0,0,0,0,0,0,0,0,0,100,0,100
THE VESEY PARTNERSHIP LIMITED,0,0,0,0,0,0,0,0,71,28,1,100
UNITED NATIONAL BANK LIMITED,0,0,0,0,0,0,0,0,0,97,3,100
WARE & KAY,1,1,1,17,7,0,0,0,4,47,22,100
BOVIS HOMES (CENTRAL & NORTH),0,0,0,2,0,0,0,0,0,41,56,99
BUCKINGHAMSHIRE COUNTY COUNCIL,0,0,0,5,0,0,2,0,4,66,22,99
CHRIS STEVENSON SOLICITORS,0,0,1,33,18,0,1,0,0,37,9,99
CHRISTINE LEE & CO (SOLICITORS) LIMITED,0,2,0,8,6,0,4,0,0,52,27,99
HOMDEN PROPERTY LAWYERS,0,1,0,21,20,0,4,0,0,38,15,99
HUMBLE & CLARK LEGAL SERVICES LLP,1,4,4,21,6,0,3,0,0,33,27,99
NEWARK & SHERWOOD DISTRICT COUNCIL,0,0,0,2,1,0,0,0,0,86,10,99
REDFERNS SOLICITORS (MIDDLESEX),0,6,1,19,12,0,1,0,4,39,17,99
RIDLEY & HALL LLP,1,4,9,44,0,2,5,0,0,24,10,99
