Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,20.03.2017,16.04.2017,GPC03170000037,34.44
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,23.03.2017,16.04.2017,GPC03170000038,30.16
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,24.03.2017,16.04.2017,GPC03170000039,6.05
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,27.03.2017,16.04.2017,GPC03170000040,42.42
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,28.03.2017,16.04.2017,GPC03170000041,2.30
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,29.03.2017,16.04.2017,GPC03170000042,20.38
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,30.03.2017,16.04.2017,GPC03170000043,21.74
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,03.03.2017,16.04.2017,GPC03170000044,10.00
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,09.03.2017,16.04.2017,GPC03170000045,24.00
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,10.03.2017,16.04.2017,GPC03170000046,10.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.03.2017,16.04.2017,GPC03170000047,88.59
Stockport MBC,Services to People,Public Health,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,07.03.2017,16.04.2017,GPC03170000048,160.29
Stockport MBC,Services to People,Public Health,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,07.03.2017,16.04.2017,GPC03170000049,63.49
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,08.03.2017,16.04.2017,GPC03170000050,22.95
Stockport MBC,Services to People,Public Health,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,08.03.2017,16.04.2017,GPC03170000051,88.84
Stockport MBC,Services to People,Public Health,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,16.03.2017,16.04.2017,GPC03170000052,92.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,06.03.2017,16.04.2017,GPC03170000053,29.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,MAPLIN STOCKPORT SK1,Furniture and Equipment,Environmental Services Technical Equipment ,06.03.2017,16.04.2017,GPC03170000054,39.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TVLICENSING.CO.UK,Office Expenses,Stationery    ,07.03.2017,16.04.2017,GPC03170000055,145.50
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Amazon UK Marketplace,Furniture and Equipment,Environmental Services Technical Equipment ,15.03.2017,16.04.2017,GPC03170000056,16.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,HAYESWOOD LODGE B&B,Expenses and Allowances,Human Resources Travel & Subsistence ,13.03.2017,16.04.2017,GPC03170000057,63.90
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,UNIVERSITY OF BIRMINGH,Staff Training,Human Resources  ,27.03.2017,16.04.2017,GPC03170000058,195.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Expenses and Allowances,Human Resources Travel & Subsistence ,29.03.2017,16.04.2017,GPC03170000059,22.29
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,CO-OP GROUP 010948,Expenses and Allowances,Human Resources Travel & Subsistence ,30.03.2017,16.04.2017,GPC03170000060,7.47
Stockport MBC,Services to People,Childrens & Educational Services,WWW.YHA.ORG.UK,Publicity and Promotion,Arts & Leisure Services  ,02.03.2017,16.04.2017,GPC03170000061,54.00
Stockport MBC,Services to People,Childrens & Educational Services,HOTEL IBIS,Publicity and Promotion,Arts & Leisure Services  ,02.03.2017,16.04.2017,GPC03170000062,62.50
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,03.03.2017,16.04.2017,GPC03170000063,5.84
Stockport MBC,Services to People,Childrens & Educational Services,WARWICK CASTLE,Publicity and Promotion,Arts & Leisure Services  ,06.03.2017,16.04.2017,GPC03170000064,344.17
Stockport MBC,Services to People,Childrens & Educational Services,PRINTMYTICKETS.CO.,Printing and Photocopying,Facilities & Management Services Printing ,13.03.2017,16.04.2017,GPC03170000065,8.89
Stockport MBC,Services to People,Childrens & Educational Services,SCAN COMPUTERS INT LTD,Information and Communications Technology,Information Communication Technology  ,17.03.2017,16.04.2017,GPC03170000066,17.06
