Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,15.08.2019,16.09.2019,GPC08190000186,6.30
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT COUNCIL PARK,Travelling Expenses,Human Resources Travel & Subsistence ,15.08.2019,16.09.2019,GPC08190000187,0.40
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MH9E94654,Library Equipment,Education Library Books ,08.08.2019,16.09.2019,GPC08190000188,20.58
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,28.08.2019,16.09.2019,GPC08190000189,31.71
Stockport MBC,Corporate and Support Services,Central Support Costs,TOOLFIX SUPPLIES,Furniture and Equipment,Environmental Services Technical Equipment ,20.08.2019,16.09.2019,GPC08190000190,71.09
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,28.08.2019,16.09.2019,GPC08190000191,6.75
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,19.08.2019,16.09.2019,GPC08190000192,91.10
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,16.08.2019,16.09.2019,GPC08190000193,351.50
Stockport MBC,Services to Place,Environmental & Regulatory Services,TFL VISITOR SHOP,Travelling Expenses,Human Resources Travel & Subsistence ,15.08.2019,16.09.2019,GPC08190000194,16.00
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,15.08.2019,16.09.2019,GPC08190000195,444.50
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.08.2019,16.09.2019,GPC08190000196,-340.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TWIA (23 EVENTS LTD),Office Expenses,Facilities & Management Services  ,28.08.2019,16.09.2019,GPC08190000197,90.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TWIA (23 EVENTS LTD),Office Expenses,Facilities & Management Services  ,28.08.2019,16.09.2019,GPC08190000198,90.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TWIA (23 EVENTS LTD),Office Expenses,Facilities & Management Services  ,28.08.2019,16.09.2019,GPC08190000199,90.00
