Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Central Services to the public,AMZNMKTPLACE,Office Expenses,Stationery    ,29.11.2019,16.12.2019,GPC11190000001,67.41
Stockport MBC,Corporate and Support Services,Central Services to the public,RYANAIR22 22400000EDC5WB,Expenses and Allowances,UNCLASSIFIED  ,20.11.2019,16.12.2019,GPC11190000002,139.13
Stockport MBC,Corporate and Support Services,Central Services to the public,HOLIDAY INNS,Expenses and Allowances,UNCLASSIFIED  ,21.11.2019,16.12.2019,GPC11190000003,90
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,20.11.2019,16.12.2019,GPC11190000004,12.65
Stockport MBC,Corporate and Support Services,Central Services to the public,HUB BY PREMIER INN 496,Travelling Expenses,Human Resources Travel & Subsistence ,11.11.2019,16.12.2019,GPC11190000005,186.5
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK  WKHFXPJLG2,Office Expenses,Facilities & Management Services  ,30.11.2019,16.12.2019,GPC11190000006,423.94
Stockport MBC,Corporate and Support Services,Central Support Costs,APPLE.COM/BILL,Information and Communications Technology,Information Communication Technology  ,28.11.2019,16.12.2019,GPC11190000007,-6.99
Stockport MBC,Corporate and Support Services,Central Support Costs,CANVA  02521-1808840,Office Expenses,Facilities & Management Services  ,26.11.2019,16.12.2019,GPC11190000008,95.76
Stockport MBC,Corporate and Support Services,Central Support Costs,APPLE.COM/BILL,Information and Communications Technology,Information Communication Technology  ,26.11.2019,16.12.2019,GPC11190000009,6.99
Stockport MBC,Corporate and Support Services,Central Support Costs,APPLE.COM/BILL,Information and Communications Technology,Information Communication Technology  ,26.11.2019,16.12.2019,GPC11190000010,6.99
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK  BAHK9PWLG2,Office Expenses,Facilities & Management Services  ,22.11.2019,16.12.2019,GPC11190000011,699.99
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,28.11.2019,16.12.2019,GPC11190000012,18
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,27.11.2019,16.12.2019,GPC11190000013,15.21
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,25.11.2019,16.12.2019,GPC11190000014,32.72
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,22.11.2019,16.12.2019,GPC11190000015,6.68
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,21.11.2019,16.12.2019,GPC11190000016,12.7
Stockport MBC,Services to People,Childrens & Educational Services,MY.MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,21.11.2019,16.12.2019,GPC11190000017,18
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,20.11.2019,16.12.2019,GPC11190000018,13.85
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,19.11.2019,16.12.2019,GPC11190000019,1
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,18.11.2019,16.12.2019,GPC11190000020,26.67
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,15.11.2019,16.12.2019,GPC11190000021,13.05
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,14.11.2019,16.12.2019,GPC11190000022,13.6
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.11.2019,16.12.2019,GPC11190000023,11.83
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,11.11.2019,16.12.2019,GPC11190000024,33.64
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,07.11.2019,16.12.2019,GPC11190000025,13.32
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,06.11.2019,16.12.2019,GPC11190000026,15
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,06.11.2019,16.12.2019,GPC11190000027,12.54
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,04.11.2019,16.12.2019,GPC11190000028,27.54
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,01.11.2019,16.12.2019,GPC11190000029,11.31
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,25.11.2019,16.12.2019,GPC11190000030,45.85
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  EDUCATIONTR,Publicity and Promotion,Arts & Leisure Services  ,20.11.2019,16.12.2019,GPC11190000031,478.84
Stockport MBC,Corporate and Support Services,Central Services to the public,MPM WRISTBANDS,Furniture and Equipment,Furniture & Soft Furnishings  ,15.11.2019,16.12.2019,GPC11190000032,93.96
Stockport MBC,Services to People,Childrens & Educational Services,ASDA PETROL 4840,Fuel,Vehicle Management Fuel ,04.11.2019,16.12.2019,GPC11190000033,24.84
Stockport MBC,Services to People,Childrens & Educational Services,WICKES STOCKPORT,Furniture and Equipment,Furniture & Soft Furnishings  ,31.10.2019,16.12.2019,GPC11190000034,22
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44518665,Expenses and Allowances,Catering  ,21.11.2019,16.12.2019,GPC11190000035,81.5
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GEAR4MUSIC.COM,Furniture and Equipment,Environmental Services Technical Equipment ,19.11.2019,16.12.2019,GPC11190000036,21.99
Stockport MBC,Services to People,Childrens & Educational Services,ACP  MUSICROOM.COM,Library Equipment,Education Library Books ,19.11.2019,16.12.2019,GPC11190000037,92.43
Stockport MBC,Services to People,Childrens & Educational Services,APPLE.COM/BILL,Information and Communications Technology,Information Communication Technology  ,18.11.2019,16.12.2019,GPC11190000038,28.99
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.11.2019,16.12.2019,GPC11190000039,48.2
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TRIOPLUS.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,13.11.2019,16.12.2019,GPC11190000040,180
Stockport MBC,Services to People,Childrens & Educational Services,ACP  MUSICROOM.COM,Library Equipment,Education Library Books ,06.11.2019,16.12.2019,GPC11190000041,145.58
Stockport MBC,Services to People,Childrens & Educational Services,PRINTMYTICKETS.CO.,Printing and Photocopying,Facilities & Management Services Printing ,06.11.2019,16.12.2019,GPC11190000042,66.5
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,29.11.2019,16.12.2019,GPC11190000043,500
Stockport MBC,Services to People,Childrens & Educational Services,ADOBE CREATIVE CLOUD,Office Expenses,Facilities & Management Services  ,01.12.2019,16.12.2019,GPC11190000044,70.8
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.11.2019,16.12.2019,GPC11190000045,136.5
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,20.11.2019,16.12.2019,GPC11190000046,500
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,10.11.2019,16.12.2019,GPC11190000047,500
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.11.2019,16.12.2019,GPC11190000048,297.5
Stockport MBC,Services to People,Childrens & Educational Services,ADOBE CREATIVE CLOUD,Office Expenses,Facilities & Management Services  ,01.11.2019,16.12.2019,GPC11190000049,70.8
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS - EN,Travelling Expenses,Human Resources Travel & Subsistence ,29.11.2019,16.12.2019,GPC11190000050,4.1
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,25.11.2019,16.12.2019,GPC11190000051,6.3
Stockport MBC,Services to People,Childrens & Educational Services,PP XC TRAINS CATERING,Travelling Expenses,Human Resources Travel & Subsistence ,22.11.2019,16.12.2019,GPC11190000052,6
Stockport MBC,Services to People,Childrens & Educational Services,PP XC TRAINS CATERING,Travelling Expenses,Human Resources Travel & Subsistence ,19.11.2019,16.12.2019,GPC11190000053,6
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,19.11.2019,16.12.2019,GPC11190000054,132.4
Stockport MBC,Services to People,Childrens & Educational Services,HEATON CHAPEL SST,Travelling Expenses,Human Resources Travel & Subsistence ,15.11.2019,16.12.2019,GPC11190000055,4.1
Stockport MBC,Services to People,Childrens & Educational Services,METROLINK TVM,Travelling Expenses,Human Resources Travel & Subsistence ,15.11.2019,16.12.2019,GPC11190000056,4.8
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,08.11.2019,16.12.2019,GPC11190000057,14.5
Stockport MBC,Services to Place,Central Support Costs,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,28.11.2019,16.12.2019,GPC11190000058,4.5
Stockport MBC,Services to Place,Central Support Costs,PEEL MEDIA - CAR PARK,Travelling Expenses,Human Resources Travel & Subsistence ,27.11.2019,16.12.2019,GPC11190000059,6.5
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,26.11.2019,16.12.2019,GPC11190000060,6.3
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,25.11.2019,16.12.2019,GPC11190000061,6.3
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,20.11.2019,16.12.2019,GPC11190000062,6.3
Stockport MBC,Services to Place,Central Support Costs,MANCHESTER OXFORD ROAD,Travelling Expenses,Human Resources Travel & Subsistence ,15.11.2019,16.12.2019,GPC11190000063,4.7
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,13.11.2019,16.12.2019,GPC11190000064,6.3
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,06.11.2019,16.12.2019,GPC11190000065,6.3
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,04.11.2019,16.12.2019,GPC11190000066,18.8
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2019,16.12.2019,GPC11190000067,3.4
Stockport MBC,Services to Place,Central Support Costs,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,01.11.2019,16.12.2019,GPC11190000068,14
Stockport MBC,Services to People,Childrens & Educational Services,WWW.PRIMARYTEACHING.CO,Office Expenses,Stationery    ,22.11.2019,16.12.2019,GPC11190000069,7.45
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Publicity and Promotion,Arts & Leisure Services  ,21.11.2019,16.12.2019,GPC11190000070,14
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Office Expenses,Stationery    ,15.11.2019,16.12.2019,GPC11190000071,20.62
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Furniture & Soft Furnishings  ,16.11.2019,16.12.2019,GPC11190000072,59.95
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK VM8H62415,Office Expenses,Stationery    ,17.11.2019,16.12.2019,GPC11190000073,2.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME MW8MP4VM5,Furniture and Equipment,Furniture & Soft Furnishings  ,13.11.2019,16.12.2019,GPC11190000074,7.99
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,28.11.2019,16.12.2019,GPC11190000075,60.73
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,27.11.2019,16.12.2019,GPC11190000076,65.48
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,27.11.2019,16.12.2019,GPC11190000077,2.74
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,26.11.2019,16.12.2019,GPC11190000078,5.5
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,20.11.2019,16.12.2019,GPC11190000079,66.81
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,21.11.2019,16.12.2019,GPC11190000080,29.93
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,21.11.2019,16.12.2019,GPC11190000081,14.1
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,18.11.2019,16.12.2019,GPC11190000082,3.51
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,15.11.2019,16.12.2019,GPC11190000083,5.5
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,14.11.2019,16.12.2019,GPC11190000084,6
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,13.11.2019,16.12.2019,GPC11190000085,83.5
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,13.11.2019,16.12.2019,GPC11190000086,34.87
Stockport MBC,Services to People,Childrens & Educational Services,DECATHLON,Furniture and Equipment,Environmental Services Technical Equipment ,13.11.2019,16.12.2019,GPC11190000087,3.99
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,13.11.2019,16.12.2019,GPC11190000088,-0.05
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,12.11.2019,16.12.2019,GPC11190000089,42.47
Stockport MBC,Services to People,Childrens & Educational Services,CROSS COUNTRY TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,12.11.2019,16.12.2019,GPC11190000090,79.85
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,05.11.2019,16.12.2019,GPC11190000091,-9
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,05.11.2019,16.12.2019,GPC11190000092,17.15
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,05.11.2019,16.12.2019,GPC11190000093,4
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,06.11.2019,16.12.2019,GPC11190000094,72.03
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,31.10.2019,16.12.2019,GPC11190000095,24.48
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Expenses and Allowances,Catering  ,27.11.2019,16.12.2019,GPC11190000096,28.41
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,DOD'S PARLIAMENTARY CO,Staff Training,Human Resources  ,08.11.2019,16.12.2019,GPC11190000097,306
Stockport MBC,Corporate and Support Services,Central Support Costs,BT CONFERENCING,Information and Communications Technology,Information Communication Technology  ,26.11.2019,16.12.2019,GPC11190000098,212.05
Stockport MBC,Corporate and Support Services,Central Support Costs,ROLLS BUILDING,Legal Fees,Legal Services  ,21.11.2019,16.12.2019,GPC11190000099,"1,600.00"
Stockport MBC,Corporate and Support Services,Central Support Costs,LLG ENTERPRISES LTD,Staff Training,Human Resources  ,21.11.2019,16.12.2019,GPC11190000100,42
Stockport MBC,Corporate and Support Services,Central Support Costs,AMZNMKTPLACE,Office Expenses,Stationery    ,19.11.2019,16.12.2019,GPC11190000101,48.11
Stockport MBC,Corporate and Support Services,Central Support Costs,HMCTS MOJ,Legal Fees,Legal Services  ,19.11.2019,16.12.2019,GPC11190000102,11
Stockport MBC,Corporate and Support Services,Central Support Costs,WHITEPAPER.CO.UK,Staff Training,Human Resources  ,15.11.2019,16.12.2019,GPC11190000103,477.6
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.MONEYCLAIM.GOV,Legal Fees,Legal Services  ,14.11.2019,16.12.2019,GPC11190000104,185
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,13.11.2019,16.12.2019,GPC11190000105,19.48
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.GOV.UK,Legal Fees,Legal Services  ,13.11.2019,16.12.2019,GPC11190000106,1.5
Stockport MBC,Corporate and Support Services,Central Support Costs,HMCTS MOJ,Legal Fees,Legal Services  ,01.11.2019,16.12.2019,GPC11190000107,11
Stockport MBC,Services to Place,Planning Services,HTTPS://WWW.ESTORE.WLV,Staff Training,Human Resources  ,01.11.2019,16.12.2019,GPC11190000108,495
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TESCO PFS 5287,Catering Supplies,Catering Food & Beverages ,20.11.2019,16.12.2019,GPC11190000109,2.38
Stockport MBC,Corporate and Support Services,Cultural & Related Services,BARGAIN BOOZE 1805,Catering Supplies,Catering Food & Beverages ,15.11.2019,16.12.2019,GPC11190000110,14.94
Stockport MBC,Corporate and Support Services,Cultural & Related Services,BARGAIN BOOZE 1806,Catering Supplies,Catering Food & Beverages ,15.11.2019,16.12.2019,GPC11190000111,34.86
Stockport MBC,Corporate and Support Services,Cultural & Related Services,CO-OP GROUP 108689,Catering Supplies,Catering Food & Beverages ,30.11.2019,16.12.2019,GPC11190000112,3.44
Stockport MBC,Corporate and Support Services,Cultural & Related Services,ASDA SUPERSTORE,Catering Supplies,Catering Food & Beverages ,26.11.2019,16.12.2019,GPC11190000113,9.57
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Office Expenses,Stationery    ,27.11.2019,16.12.2019,GPC11190000114,52.95
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Office Expenses,Stationery    ,19.11.2019,16.12.2019,GPC11190000115,113.8
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME YS4TK11G5,Office Expenses,Stationery    ,18.11.2019,16.12.2019,GPC11190000116,7.99
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  FLYDRAGON,Staff Training,Human Resources  ,11.11.2019,16.12.2019,GPC11190000117,195
Stockport MBC,Services to Place,Childrens & Educational Services,SAINSBURYS SACAT0862,Catering Supplies,Catering Food & Beverages ,19.11.2019,16.12.2019,GPC11190000118,10.03
Stockport MBC,Services to Place,Childrens & Educational Services,ASDA SUPERSTORE,Publicity and Promotion,Facilities & Management Services  ,12.11.2019,16.12.2019,GPC11190000119,25
Stockport MBC,Services to Place,Childrens & Educational Services,ASDA SUPERSTORE,Catering Supplies,Catering Food & Beverages ,12.11.2019,16.12.2019,GPC11190000120,6.79
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME KP3170Q35,Furniture and Equipment,Environmental Services Technical Equipment ,27.11.2019,16.12.2019,GPC11190000121,7.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME,Furniture and Equipment,Environmental Services Technical Equipment ,27.11.2019,16.12.2019,GPC11190000122,-7.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK RK2TR3H85,Furniture and Equipment,Environmental Services Technical Equipment ,24.11.2019,16.12.2019,GPC11190000123,53.48
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GEORGE COM LEEDS,Furniture and Equipment,Environmental Services Technical Equipment ,20.11.2019,16.12.2019,GPC11190000124,56.95
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ICO.ORG.UK,Fees and Charges,"Works - Construction, Repair & Maintenance  ",20.11.2019,16.12.2019,GPC11190000125,60
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,18.11.2019,16.12.2019,GPC11190000126,20.23
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TENPIN.CO.UK,Fees and Charges,Education  ,14.11.2019,16.12.2019,GPC11190000127,-54.15
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ICO.ORG.UK,Fees and Charges,"Works - Construction, Repair & Maintenance  ",12.11.2019,16.12.2019,GPC11190000128,60
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,12.11.2019,16.12.2019,GPC11190000129,23.88
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,07.11.2019,16.12.2019,GPC11190000130,8.48
Stockport MBC,Services to People,Childrens & Educational Services,THE POST OFFICE,Office Expenses,Mail Services   ,22.11.2019,16.12.2019,GPC11190000131,21
Stockport MBC,Services to People,Childrens & Educational Services,POUNDSTRETCHER 793,Furniture and Equipment,Furniture & Soft Furnishings  ,22.11.2019,16.12.2019,GPC11190000132,7.69
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Furniture and Equipment,Furniture & Soft Furnishings  ,22.11.2019,16.12.2019,GPC11190000133,6.25
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ICEFESTIVALLIVERPO,Fees and Charges,Education  ,15.11.2019,16.12.2019,GPC11190000134,132.3
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,15.11.2019,16.12.2019,GPC11190000135,30
Stockport MBC,Services to People,Childrens & Educational Services,B&M RETAIL LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,15.11.2019,16.12.2019,GPC11190000136,7.98
Stockport MBC,Services to People,Childrens & Educational Services,WILKO STOCKPORT,Furniture and Equipment,Furniture & Soft Furnishings  ,14.11.2019,16.12.2019,GPC11190000137,6
Stockport MBC,Services to People,Childrens & Educational Services,WWW.PSHE-ASSOCIATION.O,Fees and Charges,"Works - Construction, Repair & Maintenance  ",13.11.2019,16.12.2019,GPC11190000138,20
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,SAINSBURYS SUPERMARKET,Catering Supplies,Catering Food & Beverages ,12.11.2019,16.12.2019,GPC11190000139,28.95
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,29.11.2019,16.12.2019,GPC11190000140,75
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,29.11.2019,16.12.2019,GPC11190000141,75
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,26.11.2019,16.12.2019,GPC11190000142,75
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,15.11.2019,16.12.2019,GPC11190000143,75
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,07.11.2019,16.12.2019,GPC11190000144,75
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,27.11.2019,16.12.2019,GPC11190000145,21.87
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,19.11.2019,16.12.2019,GPC11190000146,15
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,18.11.2019,16.12.2019,GPC11190000147,28.04
Stockport MBC,Services to People,Childrens & Educational Services,POUNDSTRETCHER 793,Furniture and Equipment,Furniture & Soft Furnishings  ,14.11.2019,16.12.2019,GPC11190000148,7.45
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Furniture and Equipment,Furniture & Soft Furnishings  ,14.11.2019,16.12.2019,GPC11190000149,58.62
Stockport MBC,Services to People,Childrens & Educational Services,TFGM,Travelling Expenses,Human Resources Travel & Subsistence ,13.11.2019,16.12.2019,GPC11190000150,10
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,08.11.2019,16.12.2019,GPC11190000151,38.06
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,04.11.2019,16.12.2019,GPC11190000152,25.78
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,29.11.2019,16.12.2019,GPC11190000153,22.55
Stockport MBC,Services to People,Childrens & Educational Services,RAILCARD.CO.UK,Care Payments,Social Community Care Supplies & Services  ,28.11.2019,16.12.2019,GPC11190000154,30
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.11.2019,16.12.2019,GPC11190000155,179.7
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,28.11.2019,16.12.2019,GPC11190000156,134.8
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,21.11.2019,16.12.2019,GPC11190000157,34.35
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,15.11.2019,16.12.2019,GPC11190000158,60.7
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,15.11.2019,16.12.2019,GPC11190000159,34.35
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Staff Training,Human Resources  ,15.11.2019,16.12.2019,GPC11190000160,469.18
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,15.11.2019,16.12.2019,GPC11190000161,-7.2
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,14.11.2019,16.12.2019,GPC11190000162,14.85
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,14.11.2019,16.12.2019,GPC11190000163,9.85
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.11.2019,16.12.2019,GPC11190000164,43.5
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.11.2019,16.12.2019,GPC11190000165,820.5
