Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Adult Social Care,VERIFONE TAXI/PRIVATE,Travelling Expenses,Human Resources Travel & Subsistence ,10.10.2017,16.11.2017,GPC10170000285,6.00
Stockport MBC,Services to People,Adult Social Care,SELFSERVE TICKET,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000286,13.50
Stockport MBC,Services to People,Adult Social Care,PREMIER INN44529750,Expenses and Allowances,Human Resources Training & Conferences ,10.10.2017,16.11.2017,GPC10170000287,215.97
Stockport MBC,Services to People,Adult Social Care,SELFSERVE TICKET,Travelling Expenses,Human Resources Travel & Subsistence ,10.10.2017,16.11.2017,GPC10170000288,13.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,06.10.2017,16.11.2017,GPC10170000289,5.90
Stockport MBC,Services to People,Adult Social Care,MAN. AIRPORT CAR PARKS,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000290,48.16
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,18.10.2017,16.11.2017,GPC10170000291,508.06
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000292,-460.00
Stockport MBC,Services to People,Childrens & Educational Services,NATIONAL EXPRESS LIMIT,Care Payments,Social Community Care Supplies & Services  ,03.10.2017,16.11.2017,GPC10170000293,235.05
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000294,470.73
Stockport MBC,Services to People,Adult Social Care,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,17.10.2017,16.11.2017,GPC10170000295,605.00
Stockport MBC,Services to Place,Cultural & Related Services,.ROBINSONS-HOLIDAY,Publicity and Promotion,Arts & Leisure Services  ,18.10.2017,16.11.2017,GPC10170000296,295.12
Stockport MBC,Services to Place,Cultural & Related Services,SURVEYMONKEY,Publicity and Promotion,Arts & Leisure Services  ,08.10.2017,16.11.2017,GPC10170000297,26.00
Stockport MBC,Services to People,Childrens & Educational Services,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,31.10.2017,16.11.2017,GPC10170000298,5.90
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,06.10.2017,16.11.2017,GPC10170000299,5.90
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.10.2017,16.11.2017,GPC10170000300,218.16
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON UK MARKETPLACE,Library Equipment,Education Library Books ,23.10.2017,16.11.2017,GPC10170000301,54.78
Stockport MBC,Corporate and Support Services,Central Support Costs,JETBRAINS,Information and Communications Technology,Information Communication Technology  ,19.10.2017,16.11.2017,GPC10170000302,789.00
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,17.10.2017,16.11.2017,GPC10170000303,16.78
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.10.2017,16.11.2017,GPC10170000304,9.32
Stockport MBC,Corporate and Support Services,Central Support Costs,WWWCONTENTFULCOM,Information and Communications Technology,Information Communication Technology  ,09.10.2017,16.11.2017,GPC10170000305,741.42
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,11.10.2017,16.11.2017,GPC10170000306,23.98
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,05.10.2017,16.11.2017,GPC10170000307,217.25
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.10.2017,16.11.2017,GPC10170000308,9.41
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,03.10.2017,16.11.2017,GPC10170000309,733.01
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,31.10.2017,16.11.2017,GPC10170000310,15.98
Stockport MBC,Corporate and Support Services,Cultural & Related Services,ASIAN VOICE AND GUJARA,Library Equipment,Education Library Books ,16.10.2017,16.11.2017,GPC10170000311,36.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU,Library Equipment,Education Library Books ,15.10.2017,16.11.2017,GPC10170000312,12.94
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,14.10.2017,16.11.2017,GPC10170000313,16.46
Stockport MBC,Corporate and Support Services,Cultural & Related Services,THE MIRROR AND PICTURE,Publicity and Promotion,Facilities & Management Services  ,11.10.2017,16.11.2017,GPC10170000314,62.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Furniture & Soft Furnishings  ,23.10.2017,16.11.2017,GPC10170000315,12.55
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Furniture & Soft Furnishings  ,23.10.2017,16.11.2017,GPC10170000316,3.93
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Furniture & Soft Furnishings  ,22.10.2017,16.11.2017,GPC10170000317,2.66
Stockport MBC,Services to People,Childrens & Educational Services,GL-ASSESMENT.CO.UK,Library Equipment,Education Library Books ,20.10.2017,16.11.2017,GPC10170000318,-75.83
Stockport MBC,Services to People,Childrens & Educational Services,GL-ASSESMENT.CO.UK,Library Equipment,Education Library Books ,18.10.2017,16.11.2017,GPC10170000319,75.83
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Staff Training,Human Resources  ,17.10.2017,16.11.2017,GPC10170000320,39.98
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Library Equipment,Education Library Books ,17.10.2017,16.11.2017,GPC10170000321,53.73
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Library Equipment,Education Library Books ,17.10.2017,16.11.2017,GPC10170000322,10.98
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  BUTTERFLY P,Furniture and Equipment,Furniture & Soft Furnishings  ,11.10.2017,16.11.2017,GPC10170000323,47.90
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK,Office Expenses,Stationery    ,04.10.2017,16.11.2017,GPC10170000324,4.32
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,03.10.2017,16.11.2017,GPC10170000325,3.56
Stockport MBC,Services to People,Childrens & Educational Services,MIMEO,Library Equipment,Education Library Books ,26.07.2017,16.11.2017,GPC10170000326,327.65
Stockport MBC,Services to People,Childrens & Educational Services,SAUDI AI  00652490621756,Travelling Expenses,Human Resources Travel & Subsistence ,05.10.2017,16.11.2017,GPC10170000327,388.00
Stockport MBC,Services to People,Childrens & Educational Services,SAUDI AI  00652490621543,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000328,433.10
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,31.10.2017,16.11.2017,GPC10170000329,8.72
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.10.2017,16.11.2017,GPC10170000330,44.37
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.10.2017,16.11.2017,GPC10170000331,35.24
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.10.2017,16.11.2017,GPC10170000332,145.35
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.10.2017,16.11.2017,GPC10170000333,44.37
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,HOTEL IBIS,Staff Training,Human Resources  ,23.10.2017,16.11.2017,GPC10170000334,553.00
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,20.10.2017,16.11.2017,GPC10170000335,90.27
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.10.2017,16.11.2017,GPC10170000336,247.04
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.10.2017,16.11.2017,GPC10170000337,35.45
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,17.10.2017,16.11.2017,GPC10170000338,31.87
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000339,496.84
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000340,292.30
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000341,287.13
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000342,279.28
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000343,59.06
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000344,-140.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.10.2017,16.11.2017,GPC10170000345,-120.00
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,12.10.2017,16.11.2017,GPC10170000346,26.57
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.10.2017,16.11.2017,GPC10170000347,8.72
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.10.2017,16.11.2017,GPC10170000348,40.39
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.10.2017,16.11.2017,GPC10170000349,176.97
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.10.2017,16.11.2017,GPC10170000350,66.61
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000351,32.28
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.11.2017,GPC10170000352,8.72
