Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,22.01.2020,16.02.2020,GPC01200000139,8.91
Stockport MBC,Services to People,Childrens & Educational Services,NCP LTD,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2020,16.02.2020,GPC01200000140,0.90
Stockport MBC,Services to People,Childrens & Educational Services,NCP LTD,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2020,16.02.2020,GPC01200000141,0.90
Stockport MBC,Services to People,Childrens & Educational Services,WATERSTONES,Library Equipment,Education Library Books ,16.01.2020,16.02.2020,GPC01200000142,63.03
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,14.01.2020,16.02.2020,GPC01200000143,39.36
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.01.2020,16.02.2020,GPC01200000144,95.19
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,08.01.2020,16.02.2020,GPC01200000145,43.89
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,29.01.2020,16.02.2020,GPC01200000146,-34.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,28.01.2020,16.02.2020,GPC01200000147,75.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,28.01.2020,16.02.2020,GPC01200000148,-75.00
Stockport MBC,Services to People,Childrens & Educational Services,O2,Expenses and Allowances,Human Resources Training & Conferences ,27.01.2020,16.02.2020,GPC01200000149,162.00
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,27.01.2020,16.02.2020,GPC01200000150,-14.40
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,24.01.2020,16.02.2020,GPC01200000151,40.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.01.2020,16.02.2020,GPC01200000152,35.15
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44521425,Travelling Expenses,Human Resources Travel & Subsistence ,23.01.2020,16.02.2020,GPC01200000153,279.00
