Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",Travelling Expenses,Human Resources Travel & Subsistence ,04.04.2019,16.05.2019,GPC04190000119,19.85
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Care Payments,Social Community Care Supplies & Services  ,04.04.2019,16.05.2019,GPC04190000120,24.55
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN,Staff Training,Human Resources  ,03.04.2019,16.05.2019,GPC04190000121,222.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN,Staff Training,Human Resources  ,03.04.2019,16.05.2019,GPC04190000122,172.50
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,03.04.2019,16.05.2019,GPC04190000123,66.70
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,03.04.2019,16.05.2019,GPC04190000124,47.35
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE,Care Payments,Social Community Care Supplies & Services  ,03.04.2019,16.05.2019,GPC04190000125,96.50
Stockport MBC,Services to People,Adult Social Care,FINES,Legal Fees,Legal Services  ,08.04.2019,16.05.2019,GPC04190000126,225.00
Stockport MBC,Services to People,Adult Social Care,FINES,Legal Fees,Legal Services  ,03.04.2019,16.05.2019,GPC04190000127,75.00
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,01.05.2019,16.05.2019,GPC04190000128,18.79
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,25.04.2019,16.05.2019,GPC04190000129,49.13
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,04.04.2019,16.05.2019,GPC04190000130,43.97
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,24.04.2019,16.05.2019,GPC04190000131,81.00
Stockport MBC,Services to People,Childrens & Educational Services,BOOK STORES,Furniture and Equipment,Environmental Services Technical Equipment ,25.04.2019,16.05.2019,GPC04190000132,16.02
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Library Equipment,Education Library Books ,18.04.2019,16.05.2019,GPC04190000133,23.11
Stockport MBC,Services to People,Childrens & Educational Services,"BOOKS,PERIODICALS AND NEWSPAPERS",Library Equipment,Education Library Books ,17.04.2019,16.05.2019,GPC04190000134,118.80
Stockport MBC,Services to People,Childrens & Educational Services,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,Expenses and Allowances,Human Resources Training & Conferences ,17.04.2019,16.05.2019,GPC04190000135,189.00
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Library Equipment,Education Library Books ,15.04.2019,16.05.2019,GPC04190000136,20.69
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Library Equipment,Education Library Books ,11.04.2019,16.05.2019,GPC04190000137,22.50
Stockport MBC,Services to People,Childrens & Educational Services,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,08.04.2019,16.05.2019,GPC04190000138,107.60
Stockport MBC,Services to People,Childrens & Educational Services,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",Expenses and Allowances,Human Resources Training & Conferences ,08.04.2019,16.05.2019,GPC04190000139,10.00
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Library Equipment,Education Library Books ,19.04.2019,16.05.2019,GPC04190000140,170.03
