Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44016350,Care Payments,Social Community Care Supplies & Services  ,05.02.2017,16.06.2017,GPC05170000133,99.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,05.04.2017,16.06.2017,GPC05170000134,76.19
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,05.04.2017,16.06.2017,GPC05170000135,156.57
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,05.04.2017,16.06.2017,GPC05170000136,72.73
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,05.04.2017,16.06.2017,GPC05170000137,-63.20
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,05.05.2017,16.06.2017,GPC05170000138,10.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,05.05.2017,16.06.2017,GPC05170000139,107.44
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  DARTINGTON,Staff Training,Human Resources  ,05.08.2017,16.06.2017,GPC05170000140,79.00
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  DARTINGTON,Staff Training,Human Resources  ,05.08.2017,16.06.2017,GPC05170000141,79.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,05.08.2017,16.06.2017,GPC05170000142,-40.85
Stockport MBC,Services to People,Childrens & Educational Services,WWW.WESTMINSTER-BRIEFI,Expenses and Allowances,Catering  ,05.08.2017,16.06.2017,GPC05170000143,294.00
Stockport MBC,Services to People,Childrens & Educational Services,BIRTHSDEATHSMARRIAGES.,Care Payments,Social Community Care Supplies & Services  ,05.10.2017,16.06.2017,GPC05170000144,44.53
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,05.10.2017,16.06.2017,GPC05170000145,69.67
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Staff Training,Human Resources  ,05.11.2017,16.06.2017,GPC05170000146,31.87
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,05.12.2017,16.06.2017,GPC05170000147,216.25
Stockport MBC,Services to People,Childrens & Educational Services,TRAFFORD COUNCIL,Care Payments,Social Community Care Supplies & Services  ,18.05.2017,16.06.2017,GPC05170000148,12.19
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,18.05.2017,16.06.2017,GPC05170000149,81.29
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,18.05.2017,16.06.2017,GPC05170000150,68.44
Stockport MBC,Services to People,Childrens & Educational Services,HM PASSPORT,Care Payments,Social Community Care Supplies & Services  ,19.05.2017,16.06.2017,GPC05170000151,196.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,19.05.2017,16.06.2017,GPC05170000152,23.71
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,19.05.2017,16.06.2017,GPC05170000153,172.89
Stockport MBC,Services to People,Childrens & Educational Services,Amazon Prime,Furniture and Equipment,Environmental Services Technical Equipment ,22.05.2017,16.06.2017,GPC05170000154,7.99
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,23.05.2017,16.06.2017,GPC05170000155,101.90
Stockport MBC,Services to People,Childrens & Educational Services,Amazon Prime,Furniture and Equipment,Environmental Services Technical Equipment ,24.05.2017,16.06.2017,GPC05170000156,-7.99
Stockport MBC,Services to People,Childrens & Educational Services,TRAFFORD COUNCIL,Care Payments,Social Community Care Supplies & Services  ,24.05.2017,16.06.2017,GPC05170000157,-12.19
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,25.05.2017,16.06.2017,GPC05170000158,20.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK PRIME AMZN.C,Furniture and Equipment,Environmental Services Technical Equipment ,26.05.2017,16.06.2017,GPC05170000159,7.99
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,30.05.2017,16.06.2017,GPC05170000160,114.04
Stockport MBC,Services to People,Childrens & Educational Services,BREDBURY HALL,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,30.05.2017,16.06.2017,GPC05170000161,487.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.MANCHESTER.GOV.UK,Care Payments,Social Community Care Supplies & Services  ,31.05.2017,16.06.2017,GPC05170000162,11.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,05.05.2017,16.06.2017,GPC05170000163,3.96
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,05.05.2017,16.06.2017,GPC05170000164,9.84
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,05.08.2017,16.06.2017,GPC05170000165,28.36
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,15.05.2017,16.06.2017,GPC05170000166,21.47
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,22.05.2017,16.06.2017,GPC05170000167,9.45
Stockport MBC,Services to People,Childrens & Educational Services,WP-ADOPTION UK,Expenses and Allowances,Catering  ,05.11.2017,16.06.2017,GPC05170000168,32.00
Stockport MBC,Services to People,Childrens & Educational Services,WP-ADOPTION UK,Expenses and Allowances,Catering  ,05.11.2017,16.06.2017,GPC05170000169,-32.00
Stockport MBC,Services to People,Childrens & Educational Services,ZAZZLE GBP,Expenses and Allowances,Catering  ,05.12.2017,16.06.2017,GPC05170000170,24.62
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,18.05.2017,16.06.2017,GPC05170000171,24.73
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Expenses and Allowances,Catering  ,23.05.2017,16.06.2017,GPC05170000172,420.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,25.05.2017,16.06.2017,GPC05170000173,22.59
Stockport MBC,Services to Place,Housing (General Fund) Services,Virgin Trains,Travelling Expenses,Human Resources Travel & Subsistence ,05.03.2017,16.06.2017,GPC05170000174,54.60
Stockport MBC,Services to Place,Central Support Costs,CIEH,Staff Training,Human Resources  ,05.09.2017,16.06.2017,GPC05170000175,284.00
Stockport MBC,Services to Place,Planning Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,05.09.2017,16.06.2017,GPC05170000176,42.84
Stockport MBC,Services to Place,Housing (General Fund) Services,CIEH,Staff Training,Human Resources  ,24.05.2017,16.06.2017,GPC05170000177,568.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITISH A 12587565271150,Travelling Expenses,Human Resources Travel & Subsistence ,05.03.2017,16.06.2017,GPC05170000178,228.55
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON.CO.UK +44 2,Furniture and Equipment,Environmental Services Technical Equipment ,05.09.2017,16.06.2017,GPC05170000179,-10.47
Stockport MBC,Services to People,Childrens & Educational Services,MARRIOTT,Expenses and Allowances,Human Resources Training & Conferences ,25.05.2017,16.06.2017,GPC05170000180,500.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44016350,Care Payments,Social Community Care Supplies & Services  ,05.03.2017,16.06.2017,GPC05170000181,127.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.VOUCHEREXPRESS.CO.,Care Payments,Social Community Care Supplies & Services  ,05.10.2017,16.06.2017,GPC05170000182,205.50
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Staff Training,Human Resources  ,17.05.2017,16.06.2017,GPC05170000183,87.21
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Care Payments,Social Community Care Supplies & Services  ,17.05.2017,16.06.2017,GPC05170000184,39.27
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Staff Training,Human Resources  ,22.05.2017,16.06.2017,GPC05170000185,99.65
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,05.10.2017,16.06.2017,GPC05170000186,79.09
Stockport MBC,Services to People,Childrens & Educational Services,WWW.INTERCHANGECOMMS.C,Furniture and Equipment,Furniture & Soft Furnishings  ,05.11.2017,16.06.2017,GPC05170000187,15.50
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Furniture and Equipment,Furniture & Soft Furnishings  ,26.05.2017,16.06.2017,GPC05170000188,87.11
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Furniture and Equipment,Furniture & Soft Furnishings  ,26.05.2017,16.06.2017,GPC05170000189,180.50
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,05.02.2017,16.06.2017,GPC05170000190,75.29
Stockport MBC,Services to People,Childrens & Educational Services,ALDI,Catering Supplies,Catering Food & Beverages ,05.03.2017,16.06.2017,GPC05170000191,12.27
Stockport MBC,Services to People,Childrens & Educational Services,EAST GB LTD,Staff Training,Human Resources  ,05.03.2017,16.06.2017,GPC05170000192,55.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,05.08.2017,16.06.2017,GPC05170000193,109.34
Stockport MBC,Services to People,Childrens & Educational Services,ALDI,Catering Supplies,Catering Food & Beverages ,05.09.2017,16.06.2017,GPC05170000194,5.05
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,15.05.2017,16.06.2017,GPC05170000195,96.90
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,19.05.2017,16.06.2017,GPC05170000196,12.78
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,22.05.2017,16.06.2017,GPC05170000197,71.59
Stockport MBC,Services to People,Childrens & Educational Services,Amazon Prime,Furniture and Equipment,Environmental Services Technical Equipment ,05.03.2017,16.06.2017,GPC05170000198,7.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,05.06.2017,16.06.2017,GPC05170000199,239.71
Stockport MBC,Services to People,Childrens & Educational Services,CARHIRE,Care Payments,Social Community Care Supplies & Services  ,14.05.2017,16.06.2017,GPC05170000200,29.82
Stockport MBC,Services to People,Childrens & Educational Services,CURRYS ONLINE,Furniture and Equipment,Environmental Services Technical Equipment ,05.12.2017,16.06.2017,GPC05170000201,182.50
Stockport MBC,Services to People,Childrens & Educational Services,EXPEDIA 7265691008488,Care Payments,Social Community Care Supplies & Services  ,13.05.2017,16.06.2017,GPC05170000202,4.26
Stockport MBC,Services to People,Childrens & Educational Services,Monarch Airlines,Care Payments,Social Community Care Supplies & Services  ,13.05.2017,16.06.2017,GPC05170000203,244.00
Stockport MBC,Services to People,Childrens & Educational Services,Opodo ID 3528116423,Care Payments,Social Community Care Supplies & Services  ,13.05.2017,16.06.2017,GPC05170000204,14.01
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,13.05.2017,16.06.2017,GPC05170000205,189.90
Stockport MBC,Services to People,Childrens & Educational Services,THOMSON AIRWAYS,Care Payments,Social Community Care Supplies & Services  ,16.05.2017,16.06.2017,GPC05170000206,440.64
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,20.05.2017,16.06.2017,GPC05170000207,215.12
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,27.05.2017,16.06.2017,GPC05170000208,212.58
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ALDI.CO.UK     S,Furniture and Equipment,Environmental Services Technical Equipment ,26.05.2017,16.06.2017,GPC05170000209,89.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,26.05.2017,16.06.2017,GPC05170000210,143.94
Stockport MBC,Corporate and Support Services,Central Support Costs,Amazon UK Marketplace,Furniture and Equipment,Environmental Services Technical Equipment ,17.05.2017,16.06.2017,GPC05170000211,111.96
