Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,ADOBE CREATIVE CLOUD,Office Expenses,Facilities & Management Services  ,01.01.2020,16.01.2020,GPC12190000037,70.80
Stockport MBC,Services to People,Childrens & Educational Services,FACEBK  PJWLVQWRK2,Office Expenses,Facilities & Management Services  ,31.12.2019,16.01.2020,GPC12190000038,400.00
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,30.12.2019,16.01.2020,GPC12190000039,500.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.12.2019,16.01.2020,GPC12190000040,155.80
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.12.2019,16.01.2020,GPC12190000041,185.10
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.12.2019,16.01.2020,GPC12190000042,189.90
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,18.12.2019,16.01.2020,GPC12190000043,500.00
Stockport MBC,Services to People,Childrens & Educational Services,CVAA UK LTD,Staff Training,Human Resources  ,16.12.2019,16.01.2020,GPC12190000044,237.00
Stockport MBC,Services to People,Childrens & Educational Services,OODLES SOFT PLAY,Publicity and Promotion,Arts & Leisure Services  ,10.12.2019,16.01.2020,GPC12190000045,30.00
Stockport MBC,Services to People,Childrens & Educational Services,ONE4ALL,Publicity and Promotion,Arts & Leisure Services  ,10.12.2019,16.01.2020,GPC12190000046,506.50
Stockport MBC,Services to People,Childrens & Educational Services,GOOGLE  ADS8179771860,Office Expenses,Facilities & Management Services  ,09.12.2019,16.01.2020,GPC12190000047,500.00
