Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,GRO HM PASSPORT OFFICE,Care Payments,Social Community Care Supplies & Services  ,31.01.2017,16.02.2017,GPC01170000225,23.40
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,11.01.2017,16.02.2017,GPC01170000226,28.35
Stockport MBC,Services to People,Childrens & Educational Services,EB  IMPLICATIONS OF TH,Furniture and Equipment,Furniture & Soft Furnishings  ,16.01.2017,16.02.2017,GPC01170000227,170.51
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,18.01.2017,16.02.2017,GPC01170000228,5.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Office Expenses,Mail Services   ,18.01.2017,16.02.2017,GPC01170000229,132.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,01.02.2017,16.02.2017,GPC01170000230,32.38
Stockport MBC,Services to People,Childrens & Educational Services,ALDI,Catering Supplies,Catering Food & Beverages ,08.01.2017,16.02.2017,GPC01170000231,13.04
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,09.01.2017,16.02.2017,GPC01170000232,35.91
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,09.01.2017,16.02.2017,GPC01170000233,10.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,09.01.2017,16.02.2017,GPC01170000234,14.66
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,14.01.2017,16.02.2017,GPC01170000235,13.75
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,16.01.2017,16.02.2017,GPC01170000236,121.58
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,18.01.2017,16.02.2017,GPC01170000237,6.09
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,23.01.2017,16.02.2017,GPC01170000238,75.52
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,24.01.2017,16.02.2017,GPC01170000239,4.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,24.01.2017,16.02.2017,GPC01170000240,5.91
Stockport MBC,Services to People,Childrens & Educational Services,HOME BARGAINS,Catering Supplies,Catering Food & Beverages ,27.01.2017,16.02.2017,GPC01170000241,7.33
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,30.01.2017,16.02.2017,GPC01170000242,89.04
Stockport MBC,Services to People,Childrens & Educational Services,IKEA LIMITED,Furniture and Equipment,Environmental Services Technical Equipment ,05.01.2017,16.02.2017,GPC01170000243,205.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,07.01.2017,16.02.2017,GPC01170000244,162.03
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,13.01.2017,16.02.2017,GPC01170000245,147.23
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,22.01.2017,16.02.2017,GPC01170000246,132.68
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,29.01.2017,16.02.2017,GPC01170000247,168.53
Stockport MBC,Services to People,Childrens & Educational Services,WICKES BUILDING,Furniture and Equipment,Environmental Services Technical Equipment ,27.01.2017,16.02.2017,GPC01170000248,147.53
Stockport MBC,Corporate and Support Services,Central Support Costs,WWWCONTENTFULCOM,Information and Communications Technology,Information Communication Technology  ,09.01.2017,16.02.2017,GPC01170000249,"1,036.10"
Stockport MBC,Services to People,Childrens & Educational Services,Amazon UK Marketplace,Furniture and Equipment,Furniture & Soft Furnishings  ,26.01.2017,16.02.2017,GPC01170000250,17.74
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK RETAIL AMAZO,Furniture and Equipment,Furniture & Soft Furnishings  ,26.01.2017,16.02.2017,GPC01170000251,33.33
Stockport MBC,Services to People,Childrens & Educational Services,WWW.HIGHSPEEDTRAINING.,Staff Training,Human Resources  ,26.01.2017,16.02.2017,GPC01170000252,155.00
Stockport MBC,Services to People,Childrens & Educational Services,ARCHIMEDES TRADING LTD,Fees and Charges,Education  ,27.01.2017,16.02.2017,GPC01170000253,200.00
