Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,01.03.2017,16.03.2017,GPC02170000037,7.95
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,02.02.2017,16.03.2017,GPC02170000038,13.00
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,03.02.2017,16.03.2017,GPC02170000039,20.50
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,09.02.2017,16.03.2017,GPC02170000040,12.00
Stockport MBC,Services to People,Childrens & Educational Services,EUSTON HOTEL,Travelling Expenses,Human Resources Travel & Subsistence ,15.02.2017,16.03.2017,GPC02170000041,139.00
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000042,7.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,07.02.2017,16.03.2017,GPC02170000043,41.36
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44011435,Expenses and Allowances,Human Resources Travel & Subsistence ,09.02.2017,16.03.2017,GPC02170000044,136.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,20.02.2017,16.03.2017,GPC02170000045,56.15
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,20.02.2017,16.03.2017,GPC02170000046,32.44
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,21.02.2017,16.03.2017,GPC02170000047,230.01
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,22.02.2017,16.03.2017,GPC02170000048,65.25
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,22.02.2017,16.03.2017,GPC02170000049,444.75
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,22.02.2017,16.03.2017,GPC02170000050,-65.25
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,22.02.2017,16.03.2017,GPC02170000051,77.21
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,27.02.2017,16.03.2017,GPC02170000052,35.65
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,27.02.2017,16.03.2017,GPC02170000053,112.20
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.02.2017,16.03.2017,GPC02170000054,122.50
Stockport MBC,Services to People,Childrens & Educational Services,ASK GLOUCESTER,Expenses and Allowances,Human Resources Training & Conferences ,08.02.2017,16.03.2017,GPC02170000055,47.78
Stockport MBC,Services to People,Childrens & Educational Services,VERIFONE TAXI/PRIVATE,Leasing /Transport Hire,Vehicle Management Leasing ,10.02.2017,16.03.2017,GPC02170000056,24.00
Stockport MBC,Services to People,Childrens & Educational Services,PRINTMYTICKETS.CO.,Furniture and Equipment,Furniture & Soft Furnishings  ,14.02.2017,16.03.2017,GPC02170000057,77.50
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2017,16.03.2017,GPC02170000058,31.87
