Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,STUDIOS 2 LET,Staff Training,Human Resources  ,04.07.2019,16.08.2019,GPC07190000052,408.00
Stockport MBC,Services to People,Childrens & Educational Services,OSCARS CHEADLE HULME,Furniture and Equipment,Environmental Services Technical Equipment ,19.07.2019,16.08.2019,GPC07190000053,25.98
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,18.07.2019,16.08.2019,GPC07190000054,14.70
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,16.07.2019,16.08.2019,GPC07190000055,21.63
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,15.07.2019,16.08.2019,GPC07190000056,40.87
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Environmental Services Technical Equipment ,15.07.2019,16.08.2019,GPC07190000057,2.50
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,12.07.2019,16.08.2019,GPC07190000058,16.55
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,12.07.2019,16.08.2019,GPC07190000059,6.76
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,11.07.2019,16.08.2019,GPC07190000060,22.70
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,11.07.2019,16.08.2019,GPC07190000061,10.80
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,11.07.2019,16.08.2019,GPC07190000062,12.13
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,11.07.2019,16.08.2019,GPC07190000063,5.30
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,10.07.2019,16.08.2019,GPC07190000064,32.85
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Catering Supplies,Catering Food & Beverages ,08.07.2019,16.08.2019,GPC07190000065,6.96
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Office Expenses,Mail Services   ,03.07.2019,16.08.2019,GPC07190000066,87.84
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,02.07.2019,16.08.2019,GPC07190000067,77.70
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,02.07.2019,16.08.2019,GPC07190000068,-0.50
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,FOOD & NUT,Staff Training,Human Resources  ,17.07.2019,16.08.2019,GPC07190000069,276.00
Stockport MBC,Corporate and Support Services,Financing & Investment Income & Exp,COMPANIES HOUSE,Fees and Charges,"Works - Construction, Repair & Maintenance  ",05.07.2019,16.08.2019,GPC07190000070,13.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,01.07.2019,16.08.2019,GPC07190000071,32.96
Stockport MBC,Corporate and Support Services,Central Support Costs,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2019,16.08.2019,GPC07190000072,17.48
Stockport MBC,Corporate and Support Services,Central Support Costs,BT CONFERENCING,Information and Communications Technology,Information Communication Technology  ,25.07.2019,16.08.2019,GPC07190000073,126.18
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.GEAR4MUSIC.COM,Information and Communications Technology,Information Communication Technology  ,18.07.2019,16.08.2019,GPC07190000074,378.99
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.GOV.UK,Legal Fees,Legal Services  ,15.07.2019,16.08.2019,GPC07190000075,20.00
Stockport MBC,Corporate and Support Services,Central Support Costs,ONE4ALL,Publicity and Promotion,Facilities & Management Services  ,09.07.2019,16.08.2019,GPC07190000076,300.00
Stockport MBC,Corporate and Support Services,Central Support Costs,JURYS BIRMINGHAM,Expenses and Allowances,Human Resources Training & Conferences ,08.07.2019,16.08.2019,GPC07190000077,208.00
Stockport MBC,Corporate and Support Services,Central Support Costs,JURYS BIRMINGHAM,Information and Communications Technology,Information Communication Technology  ,08.07.2019,16.08.2019,GPC07190000078,208.00
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON.CO.UK M68MO27S4,Furniture and Equipment,Environmental Services Technical Equipment ,05.07.2019,16.08.2019,GPC07190000079,25.49
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.07.2019,16.08.2019,GPC07190000080,80.70
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.07.2019,16.08.2019,GPC07190000081,41.10
Stockport MBC,Services to Place,Planning Services,SCREWFIX DIRECT,Furniture and Equipment,Building Construction Materials Machine Tools ,02.07.2019,16.08.2019,GPC07190000082,74.99
Stockport MBC,Services to People,Public Health,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,30.07.2019,16.08.2019,GPC07190000083,26.05
Stockport MBC,Services to People,Public Health,HIGHSTREETVOUCHERS,Publicity and Promotion,Facilities & Management Services  ,09.07.2019,16.08.2019,GPC07190000084,494.25
Stockport MBC,Corporate and Support Services,Cultural & Related Services,LAZY DAISIES PICTURE F,Furniture and Equipment,Environmental Services Technical Equipment ,18.07.2019,16.08.2019,GPC07190000085,-16.23
Stockport MBC,Corporate and Support Services,Cultural & Related Services,BEST4FRAMES,Furniture and Equipment,Environmental Services Technical Equipment ,09.07.2019,16.08.2019,GPC07190000086,95.55
Stockport MBC,Corporate and Support Services,Cultural & Related Services,CO-OP GROUP 108382,Publicity and Promotion,Arts & Leisure Services  ,18.07.2019,16.08.2019,GPC07190000087,17.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,18.07.2019,16.08.2019,GPC07190000088,22.79
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME MH8YJ7NE4,Furniture and Equipment,Furniture & Soft Furnishings  ,18.07.2019,16.08.2019,GPC07190000089,7.99
Stockport MBC,Services to People,Childrens & Educational Services,BOOKERECOMM,Furniture and Equipment,Furniture & Soft Furnishings  ,10.07.2019,16.08.2019,GPC07190000090,16.78
Stockport MBC,Services to People,Childrens & Educational Services,BOOKERECOMM,Furniture and Equipment,Furniture & Soft Furnishings  ,09.07.2019,16.08.2019,GPC07190000091,69.64
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,02.07.2019,16.08.2019,GPC07190000092,3.99
Stockport MBC,Services to People,Childrens & Educational Services,NCP CAMBRIDGE STATION,Staff Training,Human Resources  ,02.07.2019,16.08.2019,GPC07190000093,20.50
Stockport MBC,Services to People,Childrens & Educational Services,M6 TOLL,Staff Training,Human Resources  ,02.07.2019,16.08.2019,GPC07190000094,6.40
Stockport MBC,Services to People,Childrens & Educational Services,ARBORICULTURAL SERVICE,Staff Training,Human Resources  ,05.07.2019,16.08.2019,GPC07190000095,105.00
Stockport MBC,Services to People,Childrens & Educational Services,NURTURE GROUP NETWORK,Furniture and Equipment,Environmental Services Technical Equipment ,08.07.2019,16.08.2019,GPC07190000096,180.00
Stockport MBC,Corporate and Support Services,Planning Services,METRO TAXIS LIMITED,Publicity and Promotion,Arts & Leisure Services  ,16.07.2019,16.08.2019,GPC07190000097,12.00
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",08.07.2019,16.08.2019,GPC07190000098,10.07
Stockport MBC,Services to People,Childrens & Educational Services,THE POST OFFICE,Office Expenses,Mail Services   ,04.07.2019,16.08.2019,GPC07190000099,23.04
Stockport MBC,Services to People,Childrens & Educational Services,HMSHOST EUSTON STATION,Catering Supplies,Catering Food & Beverages ,02.07.2019,16.08.2019,GPC07190000100,38.05
