Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,WICKES BUILDING,Catering Supplies,Catering Food & Beverages ,15.10.2019,16.11.2019,GPC10190000095,36.00
Stockport MBC,Services to People,Childrens & Educational Services,MY.MORRISONS.COM,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",15.10.2019,16.11.2019,GPC10190000096,6.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,SAINSBURYS SUPERMARKET,Catering Supplies,Catering Food & Beverages ,16.10.2019,16.11.2019,GPC10190000097,28.05
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,09.10.2019,16.11.2019,GPC10190000098,-27.80
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,08.10.2019,16.11.2019,GPC10190000099,37.80
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,04.10.2019,16.11.2019,GPC10190000100,12.60
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,30.10.2019,16.11.2019,GPC10190000101,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,28.10.2019,16.11.2019,GPC10190000102,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,21.10.2019,16.11.2019,GPC10190000103,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,18.10.2019,16.11.2019,GPC10190000104,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,04.10.2019,16.11.2019,GPC10190000105,75.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,30.10.2019,16.11.2019,GPC10190000106,30.30
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,16.10.2019,16.11.2019,GPC10190000107,23.50
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,08.10.2019,16.11.2019,GPC10190000108,8.75
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,08.10.2019,16.11.2019,GPC10190000109,22.40
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,03.10.2019,16.11.2019,GPC10190000110,42.91
Stockport MBC,Services to People,Childrens & Educational Services,POUNDSTRETCHER 793,Cleaning,Cleaning & Janitorial  ,02.10.2019,16.11.2019,GPC10190000111,5.50
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Cleaning,Cleaning & Janitorial  ,02.10.2019,16.11.2019,GPC10190000112,7.40
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 40 773,Cleaning,Cleaning & Janitorial  ,02.10.2019,16.11.2019,GPC10190000113,91.93
