Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Central Services to the public,HELLIDON LAKES,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2018,16.07.2018,GPC06180000001,83.00
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK HLW8ZFNUU2,Publicity and Promotion,Facilities & Management Services  ,30.06.2018,16.07.2018,GPC06180000002,35.46
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK GLW8ZFNUU2,Publicity and Promotion,Facilities & Management Services  ,30.06.2018,16.07.2018,GPC06180000003,493.60
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK H8XKRGAMG2,Publicity and Promotion,Facilities & Management Services  ,30.06.2018,16.07.2018,GPC06180000004,32.10
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK G8XKRGAMG2,Publicity and Promotion,Facilities & Management Services  ,30.06.2018,16.07.2018,GPC06180000005,479.23
Stockport MBC,Corporate and Support Services,Central Support Costs,TYPEFORM S.L,Information and Communications Technology,Information Communication Technology  ,28.06.2018,16.07.2018,GPC06180000006,458.33
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.CIPR.CO.UK,Publicity and Promotion,Facilities & Management Services  ,11.06.2018,16.07.2018,GPC06180000007,575.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,27.06.2018,16.07.2018,GPC06180000008,6.86
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,26.06.2018,16.07.2018,GPC06180000009,9.45
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,25.06.2018,16.07.2018,GPC06180000010,41.80
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,15.06.2018,16.07.2018,GPC06180000011,20.89
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,14.06.2018,16.07.2018,GPC06180000012,18.82
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.06.2018,16.07.2018,GPC06180000013,5.45
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,12.06.2018,16.07.2018,GPC06180000014,7.49
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,11.06.2018,16.07.2018,GPC06180000015,31.48
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,08.06.2018,16.07.2018,GPC06180000016,1.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,08.06.2018,16.07.2018,GPC06180000017,15.34
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,07.06.2018,16.07.2018,GPC06180000018,17.20
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,06.06.2018,16.07.2018,GPC06180000019,32.15
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,05.06.2018,16.07.2018,GPC06180000020,8.42
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,04.06.2018,16.07.2018,GPC06180000021,35.23
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44521080,Expenses and Allowances,Human Resources Travel & Subsistence ,28.06.2018,16.07.2018,GPC06180000022,72.50
Stockport MBC,Services to People,Childrens & Educational Services,EB  FIRST NATIONAL SUM,Staff Training,Human Resources  ,28.06.2018,16.07.2018,GPC06180000023,30.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44010600,Expenses and Allowances,Catering  ,24.06.2018,16.07.2018,GPC06180000024,475.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,22.06.2018,16.07.2018,GPC06180000025,48.30
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.06.2018,16.07.2018,GPC06180000026,164.70
Stockport MBC,Services to People,Childrens & Educational Services,EB  ASB MASTERCLASS-5,Expenses and Allowances,Human Resources Training & Conferences ,19.06.2018,16.07.2018,GPC06180000027,354.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Expenses and Allowances,Human Resources Training & Conferences ,18.06.2018,16.07.2018,GPC06180000028,139.00
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.06.2018,16.07.2018,GPC06180000029,32.25
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.06.2018,16.07.2018,GPC06180000030,345.50
Stockport MBC,Services to People,Childrens & Educational Services,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,24.06.2018,16.07.2018,GPC06180000031,20.00
Stockport MBC,Services to People,Childrens & Educational Services,KNIGHTS OVERALL PROTEC,Clothing Uniforns and Laundry,Clothing  ,23.06.2018,16.07.2018,GPC06180000032,435.00
Stockport MBC,Services to People,Childrens & Educational Services,PRINTMYTICKETS.CO.,Printing and Photocopying,Facilities & Management Services Printing ,11.06.2018,16.07.2018,GPC06180000033,25.75
Stockport MBC,Services to People,Childrens & Educational Services,ALAN GREGORY MUSIC,Furniture and Equipment,Furniture & Soft Furnishings  ,08.06.2018,16.07.2018,GPC06180000034,20.45
