Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,d1063206,2016-12-13,6989.40,ENTERPRISE FLEX-E-RENT,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063208,2016-12-13,7656.00,NO WORRIES IT LTD,ACTIVITIES,ECONOMY DIRECTORATE
Rochdale Borough Council,e1022472,2016-12-13,8156.00,OLDHAM COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004955,2016-12-13,17900.00,OFFICE DEPOT UK LIMITED,PRINTING & STATIONERY,FINANCE SERVICES
Rochdale Borough Council,f1004956,2016-12-13,8550.00,NORTHGATE PUBLIC SERVICES (UK) LTD,SOFTWARE,FINANCE SERVICES
Rochdale Borough Council,s1021080,2016-12-13,8110.00,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001635,2016-12-13,59515.54,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001636,2016-12-13,63272.21,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001637,2016-12-13,51205.00,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001638,2016-12-13,22100.00,PETRUS,SERVICE LEVEL AGREEMENTS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,w1001639,2016-12-13,91364.00,ALTERNATIVE FUTURES GROUP LTD,INDIVIDUAL SERVICE FUND,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1063244,2016-12-14,15050.00,RUSHTONS DEVELOPMENTS LTD,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063260,2016-12-14,6550.00,BELFIELD COMMUNITY PRIMARY SCHOOL,RENTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063262,2016-12-14,14238.00,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063264,2016-12-14,11757.09,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1022475,2016-12-14,321982.20,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1063279,2016-12-15,5000.00,HOWLEY JOINERY AND  PROPERTY MAINTENANCE,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063280,2016-12-15,31520.00,GROUNDWORK OLDHAM AND ROCHDALE,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1022489,2016-12-15,411585.71,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004978,2016-12-15,10825.44,AON LIMITED,TRANSACTIONS-EXPENDITURE,FINANCE SERVICES
Rochdale Borough Council,r1001582,2016-12-15,140196.77,CANAL & RIVER TRUST,ROCHDALE CANAL MAINTENANCE,ECONOMY DIRECTORATE
Rochdale Borough Council,r1001583,2016-12-15,10105.00,OLDHAM COUNCIL,CONSULTANT FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,x1013326,2016-12-15,5310.00,YOUTH JUSTICE BOARD,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1063313,2016-12-16,23616.57,AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,DEMOLITION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063320,2016-12-16,8030.00,ROCHDALE MEMORIAL SERVICE LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1022497,2016-12-16,5347.37,OFFICE DEPOT UK LIMITED,PRINTING,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1063345,2016-12-19,10789.96,TURNER AND  TOWNSEND,CONDITION SURVEYS,ECONOMY DIRECTORATE
Rochdale Borough Council,f1004984,2016-12-19,7500.00,INFORM CPI LTD,SOFTWARE,FINANCE SERVICES
Rochdale Borough Council,ph101655,2016-12-19,16866.88,WOMENS HOUSING ACTION GROUP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph101656,2016-12-19,16866.88,WOMENS HOUSING ACTION GROUP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph101657,2016-12-19,16866.88,WOMENS HOUSING ACTION GROUP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph101658,2016-12-19,16866.88,WOMENS HOUSING ACTION GROUP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,q1008338,2016-12-19,12536.00,SOFTCAT LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1021099,2016-12-19,5325.00,D W TAYLOR & SON,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1063392,2016-12-20,80642.43,CARIBOU GREEN WARMTH LLP,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph101660,2016-12-20,32500.00,COUNCIL FOR VOLUNTARY SERVICE ROCHDALE,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,q1008345,2016-12-20,7812.00,SOFTBOX LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008346,2016-12-20,14755.31,SPECIALIST COMPUTER CENTRES PLC,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063419,2016-12-21,10000.00,AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,SITE INVESTIGATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1063431,2016-12-22,319809.22,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1022515,2016-12-22,6626.07,ERNST & YOUNG LLP,CONSULTANTS FEES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004995,2016-12-22,5453.70,LG RESEARCH AND CONSULTANCY,ADVICE/SUPPORT,FINANCE SERVICES
Rochdale Borough Council,q1008349,2016-12-22,5400.00,LIQUIDLOGIC LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008350,2016-12-22,15308.77,EDENHOUSE SOLUTIONS LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1013349,2016-12-22,10000.00,VISION FOR EDUCATION LIMITED,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,r1001587,2016-12-23,5000.00,NETWORK RAIL INFRASTRUCTURE LTD,CONTRACTED SERVICES,ECONOMY DIRECTORATE
Rochdale Borough Council,r1001587,2016-12-23,5000.00,NETWORK RAIL INFRASTRUCTURE LTD,CONTRACTED SERVICES,ECONOMY DIRECTORATE
