Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,e1020383,2016-04-04,"£8,828.33",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020384,2016-04-04,"£16,038.83",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020385,2016-04-04,"£13,495.14",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020386,2016-04-04,"£8,745.88",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020387,2016-04-04,"£8,310.37",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020388,2016-04-04,"£14,432.33",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020389,2016-04-04,"£14,827.66",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020390,2016-04-04,"£11,197.29",WATERLOO LODGE SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020393,2016-04-04,"£7,500.00",NORTH WEST EMPLOYERS,CONSULTANT FEES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,f1004601,2016-04-04,"£5,000.00",G4S CASH SOLUTIONS UK LIMITED,SECURITY,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,s1020203,2016-04-04,"£5,000.00",ADAPT BUILDING SERVICES LTD,ADAPTATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1057482,2016-04-05,"£6,930.00",ROCHDALE BOROUGH SHOPMOBILITY,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,d1057501,2016-04-05,"£24,042.15",SPRINGFIELD CITROEN GATESHEAD,PURCHASE OF VEHICLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057506,2016-04-05,"£14,000.00",PETRUS,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057507,2016-04-05,"£41,250.72",ROCHDALE HOUSING INITIATIVE,CONDITION SURVEYS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057509,2016-04-05,"£5,500.00",THE SANCTUARY TRUST,GRANTS TO THE VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057521,2016-04-05,"£7,000.00",ROCHDALE HOUSING INITIATIVE,FEES / COMMISSION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1020395,2016-04-05,"£319,218.72",INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020398,2016-04-05,"£5,200.00",MEG BOUSTEAD LTD,CONSULTANT FEES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,e1020403,2016-04-05,"£6,622.00",BOLTON  COLLEGE,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020404,2016-04-05,"£6,622.00",BOLTON  COLLEGE,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020405,2016-04-05,"£8,769.48",BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006760,2016-04-05,"£10,103.00",EXQUIP NETWORK SERVICES LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006761,2016-04-05,"£10,066.50",SOFTCAT LTD,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1001372,2016-04-05,"£11,261.00",ROCHDALE GATEWAY LEISURE LIMITED,SUPPORT ASIAN CARERS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,w1001373,2016-04-05,"£9,458.00",ROCHDALE GATEWAY LEISURE LIMITED,SUPPORT ASIAN CARERS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1057546,2016-04-06,"£8,500.00",REDFOX COUNTRYSIDE SERVICES,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057549,2016-04-06,"£12,000.00",EAST LANCASHIRE RAILWAY TRUST LTD,CONSULTANT FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1057557,2016-04-06,"£5,623.00",GLENDALE HORTICULTURE LTD,"TREES, SHRUBS, PLANTS",NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1020407,2016-04-06,"£13,200.00",PERMANENT FUTURES LTD,AGENCY STAFF,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020409,2016-04-06,"£405,410.82",INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006775,2016-04-06,"£30,000.00",P AND MM EMPLOYEE BENEFITS,TRANSACTIONS-EXPENDITURE,FINANCE SERVICES
Rochdale Borough Council,q1006776,2016-04-06,"£75,000.00",TUSKERDIRECT LIMITED,TRANSACTIONS-EXPENDITURE,FINANCE SERVICES
Rochdale Borough Council,s1020212,2016-04-06,"£8,680.00",MICK TAYLOR LIMITED,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1020214,2016-04-06,"£5,000.00",STANNAH LIFT SERVICES LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1020215,2016-04-06,"£5,000.00",STANNAH LIFT SERVICES LTD,REMOVAL EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1020216,2016-04-06,"£5,000.00",ADASS,SUBSCRIPTIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001376,2016-04-06,"£23,893.00",MAKING SPACE,VOLUNTARY ASSOCIATIONS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,w1001377,2016-04-06,"£29,459.00",MAKING SPACE,VOLUNTARY ASSOCIATIONS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,w1001378,2016-04-06,"£21,419.00",FRIENDS OF OLDER PARENT CARERS,VOLUNTARY ASSOCIATIONS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1057565,2016-04-07,"£10,386.88",BURNT TREE GROUP,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057566,2016-04-07,"£14,488.00",GLENDALE HORTICULTURE LTD,"TREES, SHRUBS, PLANTS",NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1020434,2016-04-07,"£10,800.00",ME LEARNING LIMITED,IT MAINTENANCE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020435,2016-04-07,"£107,465.16",DIOCESE OF SALFORD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020436,2016-04-07,"£95,783.76",DIOCESE OF SALFORD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1057632,2016-04-08,"£27,000.00",EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1020229,2016-04-08,"£5,000.00",ADAPT BUILDING SERVICES LTD,ADAPTATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1020230,2016-04-08,"£5,000.00",ADAPT BUILDING SERVICES LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1020459,2016-04-11,"£10,032.00",INTRAQUEST TRAINING,TRAINING,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020474,2016-04-11,"£727,648.87",AXIOM EDUCATION (ROCHDALE) LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004607,2016-04-11,"£9,000.00",NORTHGATE PUBLIC SERVICES (UK) LTD,EXTERNAL CONTRACTED PRINTING,FINANCE SERVICES
Rochdale Borough Council,q1006805,2016-04-11,"£40,913.88",LOCAL GOVERNMENT ASSOCIATION,SUBSCRIPTIONS,FINANCE SERVICES
Rochdale Borough Council,q1006806,2016-04-11,"£5,750.00",TURNING POINT SERVICES LIMITED,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006807,2016-04-11,"£82,000.00",HEALTH MANAGEMENT LIMITED,OCCUPATIONAL HEALTH,FINANCE SERVICES
Rochdale Borough Council,q1006808,2016-04-11,"£17,160.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006809,2016-04-11,"£6,176.25",JGM AGENCY,MARKETING EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1001379,2016-04-11,"£8,100.00",CROSSROADS CARE IN GREATER MANCHESTER,ALCOHOL & DRUGS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1057676,2016-04-12,"£9,000.00",D AND M DEMOLITION AND RECYCLING LTD,SITE CLEARANCE -ENVIRONMENTAL WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057679,2016-04-12,"£29,750.00",ROCHDALE DEVELOPMENT AGENCY,GRANTS TO OTHER BODIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1057681,2016-04-12,"£18,750.00",ROCHDALE DEVELOPMENT AGENCY,FEES -CONSTRUCTION CONVERSION RENOVATION,ECONOMY DIRECTORATE
Rochdale Borough Council,d1057692,2016-04-12,"£22,983.44",BRAHM FUNDCO 1 LTD,PFI SCHEMES RPI,ECONOMY DIRECTORATE
Rochdale Borough Council,d1057693,2016-04-12,"£6,940.00",POWERMASTER SERVICE LTD,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057698,2016-04-12,"£8,358.56",OTIS LTD,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057702,2016-04-12,"£16,176.00",SCHNEIDER ELECTRIC LIMITED,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057706,2016-04-12,"£12,230.40",GELPACK EXCELSIOR LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1020508,2016-04-12,"£22,500.00",CROSSROADS CARE IN GREATER MANCHESTER,SERVICE LEVEL AGREEMENTS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020509,2016-04-12,"£22,500.00",CROSSROADS CARE IN GREATER MANCHESTER,SERVICE LEVEL AGREEMENTS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020510,2016-04-12,"£22,500.00",CROSSROADS CARE IN GREATER MANCHESTER,SERVICE LEVEL AGREEMENTS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020512,2016-04-12,"£22,500.00",CROSSROADS CARE IN GREATER MANCHESTER,SERVICE LEVEL AGREEMENTS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006815,2016-04-12,"£9,900.00",ENCRIPTION LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1020237,2016-04-12,"£11,135.00",NEWLINE ADAPTATIONS LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001380,2016-04-12,"£15,628.00",PM PROPERTIES,RENTS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1057740,2016-04-13,"£6,000.00",A & W DAWSON,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057743,2016-04-13,"£14,430.00",A & W DAWSON,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1020521,2016-04-13,"£28,729.00",INSPIREDSPACES ROCHDALE LTD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101278,2016-04-13,"£138,408.00",BIG LIFE CENTRES,PH BIG LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1006819,2016-04-13,"£13,680.00",SENITOR RECRUITMENT,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006820,2016-04-13,"£26,000.00",SENITOR RECRUITMENT,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006822,2016-04-13,"£21,000.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006823,2016-04-13,"£22,750.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006824,2016-04-13,"£40,000.00",FORBES SOLICITORS,INPUT VAT -  ADJUSTMENTS,FINANCE SERVICES
Rochdale Borough Council,d1057768,2016-04-14,"£6,240.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057770,2016-04-14,"£7,150.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057771,2016-04-14,"£7,800.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057782,2016-04-14,"£50,000.00",CLYDE & CO,LEGAL SERVICES EXTERNAL,ECONOMY DIRECTORATE
Rochdale Borough Council,e1020534,2016-04-14,"£1,020,969.96",INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020535,2016-04-14,"£10,104.33",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020537,2016-04-14,"£10,658.00",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020538,2016-04-14,"£10,977.67",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020539,2016-04-14,"£10,871.16",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020540,2016-04-14,"£10,977.67",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020541,2016-04-14,"£10,977.67",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020542,2016-04-14,"£10,977.67",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020543,2016-04-14,"£11,197.33",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020544,2016-04-14,"£11,197.33",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006834,2016-04-14,"£7,200.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006835,2016-04-14,"£15,600.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006838,2016-04-15,"£8,950.02",POLICE AND CRIME COMMISSIONER FOR GTR MANCHESTER,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006839,2016-04-15,"£9,961.09",POLICE AND CRIME COMMISSIONER FOR GTR MANCHESTER,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057826,2016-04-18,"£5,350.00",TLC GARDEN SERVICES,SITE CLEARANCE -ENVIRONMENTAL WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057827,2016-04-18,"£6,563.58",AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,OTHER SURVEYS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057833,2016-04-18,"£17,000.00",GMCA,LEGAL SERVICES INTERNAL,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1020560,2016-04-18,"£28,755.90",AXIOM EDUCATION (ROCHDALE) LIMITED,MEALS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101286,2016-04-18,"£13,480.00",LGBT FOUNDATION,SERVICE LEVEL AGREEMENTS,PUBLIC HEALTH
Rochdale Borough Council,ph101287,2016-04-18,"£15,750.00",CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS TRUST,SERVICE LEVEL AGREEMENTS,PUBLIC HEALTH
Rochdale Borough Council,ph101288,2016-04-18,"£34,678.00",BIG LIFE CENTRES,ACTIVITIES,PUBLIC HEALTH
Rochdale Borough Council,q1006845,2016-04-18,"£22,750.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1012434,2016-04-18,"£9,000.00",NUGENT CARE,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1012435,2016-04-18,"£9,000.00",HARTLEPOOL BOROUGH COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1057861,2016-04-19,"£30,000.00",N G BAILEY,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1057862,2016-04-19,"£71,262.00",UNITY PARTNERSHIP LTD,CONSULTANT FEES,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1020565,2016-04-19,"£94,136.10",BURY COLLEGE,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020566,2016-04-19,"£94,136.10",BURY COLLEGE,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1020572,2016-04-19,"£12,294.62",HORIZON CARE AND EDUCATION,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101292,2016-04-19,"£90,750.00",PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1006852,2016-04-19,"£21,000.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006858,2016-04-19,"£8,205.90",WEIGHTMANS LLP,PROFESSIONAL FEES,FINANCE SERVICES
Rochdale Borough Council,s1020268,2016-04-19,"£182,000.00",TURNING POINT SERVICES LIMITED,SP BLOCK PAYMENTS - EXTERNAL,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1057888,2016-04-20,"£53,748.00",D HUGHES DEMOLITION,DEMOLITION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1020586,2016-04-20,"£78,105.00",INSPIREDSPACES ROCHDALE LTD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101294,2016-04-20,"£67,223.05",BRAHM FUNDCO 1 LTD,RENTS,PUBLIC HEALTH
Rochdale Borough Council,q1006863,2016-04-20,"£44,038.11",XEROX UK LTD,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1001487,2016-04-20,"£7,989.80",URBAN VISION PARTNERSHIP LTD,AGENCY STAFF,ECONOMY DIRECTORATE
Rochdale Borough Council,e1020589,2016-04-21,"£79,718.38",AXIOM EDUCATION (ROCHDALE) LIMITED,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101295,2016-04-21,"£12,856.00",NHS GREATER MANCHESTER CSU,PROFESSIONAL FEES,PUBLIC HEALTH
Rochdale Borough Council,q1006880,2016-04-21,"£17,000.00",DAISY COMMUNICATIONS LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006881,2016-04-21,"£20,904.00",DAISY COMMUNICATIONS LTD,IT MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1020280,2016-04-21,"£7,000.00",ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1057932,2016-04-22,"£14,920.05",ISAAC BUTTERWORTH (IRONFOUNDERS) LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1004627,2016-04-22,"£264,713.96",LIFE FITNESS UK LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,PUBLIC HEALTH
Rochdale Borough Council,f1004628,2016-04-22,"£18,610.00",LIFE FITNESS UK LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,PUBLIC HEALTH
Rochdale Borough Council,q1006887,2016-04-22,"£22,924.35",LIQUIDLOGIC LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006888,2016-04-22,"£21,819.26",IDOX SOFTWARE LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006891,2016-04-22,"£6,000.00",OFFICE DEPOT UK LIMITED,PRINTING,FINANCE SERVICES
Rochdale Borough Council,q1006893,2016-04-22,"£32,826.00",GAMMA BUSINESS COMMUNICATIONS,TELEPHONE EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1020284,2016-04-22,"£24,978.58",ROSS CARE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1020288,2016-04-22,"£200,000.00",ROSS CARE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1057958,2016-04-25,"£27,000.00",EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
