Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,d1070618,2017-10-06,11796.45,LINK4LIFE TRADING,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1070635,2017-10-06,8700.00,PLURALSIGHT,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070646,2017-10-06,11850.00,AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1024428,2017-10-06,345738.52,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1024429,2017-10-06,401089.07,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph102195,2017-10-06,12464.00,MANCHESTER UNIVERSITY NHS FOUNDATION  TRUST MFT,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d1070670,2017-10-09,5465.00,CLYDE & CO,LEGAL SERVICES EXTERNAL,ECONOMY DIRECTORATE
Rochdale Borough Council,e1024450,2017-10-09,36606.31,AXIOM EDUCATION ROCHDALE LIMITED,LEGAL SERVICES EXTERNAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,w1001822,2017-10-09,61575.12,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d1070693,2017-10-10,10215.97,G4S SECURE SOLUTIONS UK  LTD,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070719,2017-10-10,5040.00,EMO OIL LIMITED,OIL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070720,2017-10-10,12000.00,WHEELDON BROTHERS WASTE LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070741,2017-10-10,7650.00,PARTNERSHIPS FOR BETTER BUSINESS LTD,EXPENSES - GENERAL,ECONOMY DIRECTORATE
Rochdale Borough Council,e1024452,2017-10-10,721938.22,AXIOM EDUCATION ROCHDALE LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph102197,2017-10-10,12419.00,ETHICS LEISURE LTD,PURCHASE OF FURNITURE AND EQUIPMENT,PUBLIC HEALTH
Rochdale Borough Council,ph102198,2017-10-10,27931.20,LIFE FITNESS UK LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,PUBLIC HEALTH
Rochdale Borough Council,ph102199,2017-10-10,197275.26,LIFE FITNESS UK LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,PUBLIC HEALTH
Rochdale Borough Council,ph102200,2017-10-10,16069.50,JOHNSON HEALTH TECH UL LTD,PURCHASE OF FURNITURE AND EQUIPMENT,PUBLIC HEALTH
Rochdale Borough Council,s1022090,2017-10-10,6500.00,ROYAL VOLUNTARY SERVICE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022091,2017-10-10,23250.00,PETRUS,SERVICE LEVEL AGREEMENTS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,s1022092,2017-10-10,6098.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022093,2017-10-10,5771.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1070774,2017-10-11,5135.55,AVK SEG UK LTD,REPAIRS & ALTS OF BUILDINGS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070791,2017-10-11,12880.00,IAN FARMER ASSOCIATES,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1070818,2017-10-11,5000.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070821,2017-10-11,11865.00,RIVERSIDE TRUCK RENTAL,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070822,2017-10-11,10650.00,OMI ARCHITECTS,CONDITION SURVEYS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1070823,2017-10-11,20000.00,WHEELDON BROTHERS WASTE LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1024458,2017-10-11,37100.00,POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1022110,2017-10-11,10508.00,NEWLINE ADAPTATIONS LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022111,2017-10-11,20522.00,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022112,2017-10-11,20522.00,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022113,2017-10-11,5574.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022115,2017-10-11,6380.00,NEWLINE ADAPTATIONS LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1070845,2017-10-12,85500.00,INLAND AND COASTAL MARINA SYSTEMS LTD UK,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1024485,2017-10-12,145086.25,AXIOM EDUCATION ROCHDALE LIMITED,NEW CONSTRUCTION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1024491,2017-10-12,5660.66,NORTH RIDGE HIGH SCHOOL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,r1001708,2017-10-12,23725.98,BRAHM FUNDCO 2 LTD,CHARGES-COMMITAL,ECONOMY DIRECTORATE
Rochdale Borough Council,d1070863,2017-10-13,151654.00,DENNIS EAGLE LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070874,2017-10-13,12000.00,LIQUIDLOGIC LTD,SOFTWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1070876,2017-10-13,6709.15,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1022122,2017-10-13,8765.00,NEWLINE ADAPTATIONS LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022123,2017-10-13,9143.00,TERRY GROUP LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022126,2017-10-13,5456.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022129,2017-10-13,8624.00,TERRY GROUP LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022130,2017-10-13,12525.00,ADAPT BUILDING SERVICES LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1022131,2017-10-13,10088.00,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1014663,2017-10-13,16616.00,YOUTH JUSTICE BOARD,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1014665,2017-10-13,16616.00,YOUTH JUSTICE BOARD,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1014668,2017-10-13,5310.00,YOUTH JUSTICE BOARD,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1070898,2017-10-17,5700.00,PAINS FIREWORKS LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1022136,2017-10-17,11200.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1070958,2017-10-18,6000.00,LINK4LIFE CHARITY,ACTIVITIES,ECONOMY DIRECTORATE
Rochdale Borough Council,e1024512,2017-10-18,5850.00,NISAI LEARNING,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005855,2017-10-18,5282.70,CO-OP PAYPOINT,BANK CHARGES,RESOURCES
Rochdale Borough Council,f1005860,2017-10-18,14575.00,LINK TREASURY SERVICES LIMITED,ADVICE/SUPPORT,RESOURCES
Rochdale Borough Council,ph102207,2017-10-18,41000.00,PENNINE CARE NHS,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,ph102210,2017-10-18,10720.00,MANCHESTER UNIVERSITY NHS FOUNDATION  TRUST MFT,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph102216,2017-10-18,28852.18,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,ACTIVITIES,PUBLIC HEALTH
Rochdale Borough Council,s1022147,2017-10-18,7700.00,THE UNIVERSITY OF MANCHESTER,TRAINING,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1070973,2017-10-19,21255.00,XMA LIMITED,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070974,2017-10-19,24364.00,XMA LIMITED,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1070992,2017-10-19,203000.00,H BELL AND SONS ROCHDALE LTD,CONDITION SURVEYS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1071003,2017-10-19,28500.00,EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071017,2017-10-19,10900.00,NORTHGATE VEHICLE HIRE LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071018,2017-10-19,9211.00,ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1005870,2017-10-19,100000.00,TUSKERDIRECT LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,d1071083,2017-10-20,345805.91,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1071087,2017-10-20,6794.40,E ON SUSTAINABLE ENERGY,MINOR BUILDING WORKS,ECONOMY DIRECTORATE
Rochdale Borough Council,s1022153,2017-10-20,9600.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,EQUIPMENT - GENERAL,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1071106,2017-10-23,10633.00,IAN FARMER ASSOCIATES,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph102224,2017-10-23,30000.00,LINK4LIFE CHARITY,LINK 4 LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,s1022159,2017-10-23,23250.00,PETRUS,SERVICE LEVEL AGREEMENTS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,s1022160,2017-10-23,46656.03,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SOCIAL SERVICES OTHER,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1071130,2017-10-24,13237.50,ROCHDALE TOWN CENTRE MANAGEMENT CO,GRANTS TO THE NON VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,d1071138,2017-10-24,16529.87,THE RIVERSIDE GROUP LIMITED,LEGAL SERVICES EXTERNAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071139,2017-10-24,13455.00,ROCHDALE BOROUGHWIDE HOUSING,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph102226,2017-10-24,30000.00,LINK4LIFE CHARITY,LINK 4 LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,d1071188,2017-10-25,7560.00,STHREE PARTNERSHIP LLP,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071189,2017-10-25,20704.05,FAUN ZOELLER UK LTD,PURCHASE OF VEHICLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071196,2017-10-25,28698.30,ELECTRICITY NORTH WEST LTD,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1024554,2017-10-25,11565.67,THE ROYAL NATIONAL COLLEGE FOR THE BLIND,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph102231,2017-10-25,6232.47,BRAHM FUNDCO 1 LTD,RENTS,PUBLIC HEALTH
Rochdale Borough Council,d1071217,2017-10-26,43520.00,ABM LANCASHIRE LIMITED,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1071234,2017-10-26,15000.00,TRINITY MIRROR PUBLISHING LTD,ADVERTISING,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1071237,2017-10-26,9125.00,ROCHDALE MEMORIAL SERVICE LTD,FIXTURES & FITTINGS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071263,2017-10-26,10000.00,NO GRAFFITI LTD,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071264,2017-10-26,6971.44,THE FOUNTAIN COMPANY LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071269,2017-10-27,5840.00,CP DAVIDSON AND SONS LTD,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071297,2017-10-27,69500.00,PREMIER LONDON LTD,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1022192,2017-10-27,6500.00,ROYAL VOLUNTARY SERVICE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1014740,2017-10-27,27000.00,BURY MBC,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1071307,2017-10-30,11000.00,BLOOM PROCUREMENT SERVICES LTD,CONSULTANT FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071311,2017-10-30,5500.00,RISUAL LTD,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071317,2017-10-30,8887.00,ARTIFAX SOFTWARE LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071326,2017-10-30,7199.00,MIDLAND SOFTWARE LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071330,2017-10-30,67365.56,KABERRY CONSTRUCTION LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1005932,2017-10-30,11500.00,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,ph102237,2017-10-30,10860.00,MANCHESTER UNIVERSITY NHS FOUNDATION  TRUST MFT,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,e1024590,2017-10-31,32149.63,AXIOM EDUCATION ROCHDALE LIMITED,WATER CHARGES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,w1001824,2017-10-31,63682.30,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,x1014760,2017-10-31,8476.00,THE CHILDRENS SOCIETY SERVICES LTD,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1014761,2017-10-31,7200.00,SUPPLY DESK,INDEPENDENT UNITS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1071448,2017-11-02,9006.01,G4S SECURE SOLUTIONS UK  LTD,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1022211,2017-11-02,11392.19,CAREWATCH CARE SERVICES LTD,HOME CARE - ADULT SERVICES,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1014766,2017-11-02,8827.43,SPORT WORKS GTR MANCHESTER LTD,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1071503,2017-11-03,9700.00,EVENTOLOGISTS LTD,EVENTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071505,2017-11-03,38382.64,ELECTRICITY NORTH WEST LTD,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1071515,2017-11-03,21255.00,XMA LIMITED,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071517,2017-11-03,28500.00,EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1024620,2017-11-03,334708.80,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1024621,2017-11-03,409800.87,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005948,2017-11-03,5686.65,CO-OP PAYPOINT,BANK CHARGES,RESOURCES
Rochdale Borough Council,f1005949,2017-11-03,6840.00,HILL DICKINSON LLP,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,ph102248,2017-11-03,16310.00,TURNING POINT,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,s1022220,2017-11-03,5000.00,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SUBSCRIPTIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1024623,2017-11-06,27981.10,AXIOM EDUCATION ROCHDALE LIMITED,MEALS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005951,2017-11-06,8625.00,NORTHGATE PUBLIC SERVICES UK LTD,SOFTWARE,RESOURCES
Rochdale Borough Council,f1005954,2017-11-06,7973.50,BINDMONT PRINT SERVICES LTD,PRINTING & STATIONERY,RESOURCES
Rochdale Borough Council,ph102253,2017-11-06,62706.96,VIRGIN CARE SERVICES LIMITED,VIRGIN CARE,PUBLIC HEALTH
Rochdale Borough Council,ph102254,2017-11-06,15000.00,LINK4LIFE CHARITY,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,x1014773,2017-11-06,43000.00,CARITAS CARE LTD,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1014774,2017-11-06,8600.00,SIGNIS LIMITED,FEES / COMMISSION,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1014775,2017-11-06,25075.00,IMOSPHERE LIMITED,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1071566,2017-11-07,14772.03,CARIBOU GREEN WARMTH LLP,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071567,2017-11-07,6586.63,CARIBOU GREEN WARMTH LLP,CONDITION SURVEYS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071574,2017-11-07,12185.00,J C MILLS & SON LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1071581,2017-11-07,6930.00,ROCHDALE BOROUGH SHOPMOBILITY,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,d1071600,2017-11-07,5298.28,ROCHDALE DEVELOPMENT AGENCY,CAPITAL SALARIES,ECONOMY DIRECTORATE
Rochdale Borough Council,e1024636,2017-11-07,226447.71,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,NEW CONSTRUCTION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1024658,2017-11-07,312556.46,AXIOM EDUCATION ROCHDALE LIMITED,NEW CONSTRUCTION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1071615,2017-11-08,28166.50,TRIMBLE UK LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1024661,2017-11-08,11935.00,AXIOM EDUCATION ROCHDALE LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1024662,2017-11-08,13931.94,AXIOM EDUCATION ROCHDALE LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1024664,2017-11-08,12441.00,AXIOM EDUCATION ROCHDALE LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph102259,2017-11-08,327779.00,PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,s1022228,2017-11-08,99900.00,HITCH MARKETING LIMITED,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1071650,2017-11-09,5859.00,H BELL AND SONS ROCHDALE LTD,MINOR BUILDING WORKS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1071662,2017-11-09,10398.00,ZEN INTERNET LIMITED,COMMUNICATION AND COMPUTING - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071663,2017-11-09,6497.00,STONE COMPUTERS LTD,IT SUPPORT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1071671,2017-11-09,44040.00,ATKINS LIMITED,REPAIRS & ALTS OF BUILDINGS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1024674,2017-11-09,698399.46,AXIOM EDUCATION ROCHDALE LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1014795,2017-11-10,7468.27,ROSS CARE,EQUIPMENT - GENERAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1071733,2017-11-13,265732.89,C E S LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
