Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,d1052380,2015-08-20,"£25,509.12",STRAIGHT MANUFACTURING LTD,PURCHASE OF OTHER EQUIPMENT,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052381,2015-08-20,"£30,000.00",CUBE CREATIVE,PROJECTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052382,2015-08-20,"£85,360.00",LOCAL GREEN POINTS,CONTRACTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1017895,2015-08-20,"£57,849.30",TRANSPORT FOR GREATER MANCHESTER,STUDENT TRAVEL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017901,2015-08-20,"£26,012.68",INSPIREDSPACES ROCHDALE LTD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017903,2015-08-20,"£9,800.00",CHRISTINE FOSTER LIMITED,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,e1017904,2015-08-20,"£12,139.34",ROYAL SCHOOL FOR THE DEAF DERBY,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1005154,2015-08-20,"£20,929.00",PHS RECORDSMANAGEMENT,DATA COLLECTION,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,s1019242,2015-08-20,"£23,723.29",NEWLINE ADAPTATIONS LTD,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019250,2015-08-20,"£7,200.00",TERRY GROUP LTD,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019251,2015-08-20,"£19,162.23",HIGH BARN CONSTRUCTION LIMITED,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1017910,2015-08-21,"£7,836.00",THE PENNINE ACUTE HOSPITALS NHS TRUST,OCCUPATIONAL HEALTH,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017911,2015-08-21,"£5,217.50",EC SAFEGUARDING CONSULTANCY LTD,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,e1017914,2015-08-21,"£10,296.69",DIOCESE OF SALFORD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017921,2015-08-21,"£144,226.52",INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017922,2015-08-21,"£20,000.00",PRIORY GROUP  OLIVER HOUSE SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph100950,2015-08-21,"£8,286.00",VIRGIN CARE BLACKPOOL LLP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d1052425,2015-08-24,"£8,084.66",URBAN VISION PARTNERSHIP LTD,AGENCY STAFF,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052428,2015-08-24,"£9,511.85",CLEAR LINE MAINTENANCE LIMITED,REPAIRS & ALTS OF BUILDINGS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1017931,2015-08-24,"£59,932.25",AXIOM EDUCATION (ROCHDALE) LIMITED,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004273,2015-08-24,"£23,107.50",MERITEC LIMITED,AGENCY STAFF,FINANCE SERVICES
Rochdale Borough Council,q1005173,2015-08-24,"£24,622.11",BINDMONT PRINT SERVICES LTD,PRINTING & STATIONERY,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,d1052436,2015-08-25,"£12,480.00",UNITY PARTNERSHIP LTD,AGENCY STAFF,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1004275,2015-08-25,"£28,860.00",CIVICA UK LIMITED,AGENCY STAFF,FINANCE SERVICES
Rochdale Borough Council,q1005179,2015-08-25,"£8,500.00",OPTEVIA LTD,PURCHASE OF ICT SOFTWARE,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,d1052493,2015-08-26,"£335,128.82",COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1052505,2015-08-27,"£7,000.00",MR GED MASON,TRANSPORT SERVICE RECHARGE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052507,2015-08-27,"£73,225.86",CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052517,2015-08-27,"£104,328.21",CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052518,2015-08-27,"£84,065.91",CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052526,2015-08-28,"£10,500.00",NEW IMAGE PUBLIC RELATIONS LIMITED,CONTRACTED SERVICES,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,q1005209,2015-08-28,"£600,000.00",GALLAGHER BASSETT INTERNATIONAL LTD,TRANSACTIONS-EXPENDITURE,FINANCE SERVICES
Rochdale Borough Council,e1017970,2015-09-01,"£18,920.64",INSPIREDSPACES ROCHDALE LTD,IT SUPPORT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017971,2015-09-01,"£5,000.00",MOTT MACDONALD LIMITED,CONSULTANTS FEES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017974,2015-09-01,"£5,720.00",BEVAN BRITTAN LLP,CONSULTANTS FEES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017981,2015-09-01,"£8,828.33",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017982,2015-09-01,"£8,745.88",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017983,2015-09-01,"£13,495.14",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017984,2015-09-01,"£16,038.83",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017985,2015-09-01,"£8,310.37",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017986,2015-09-01,"£8,310.37",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph100956,2015-09-01,"£138,408.00",BIG LIFE CENTRES,PH BIG LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,e1017988,2015-09-02,"£15,048.91",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017992,2015-09-02,"£23,589.16",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017995,2015-09-02,"£9,061.57",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017997,2015-09-02,"£5,465.99",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017998,2015-09-02,"£14,027.70",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1017999,2015-09-02,"£6,352.42",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,w1001076,2015-09-02,"£6,968.00",COUNCIL FOR VOLUNTARY SERVICE ROCHDALE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1052608,2015-09-03,"£6,998.86",F W SHERRATT LTD,REPAIRS & ALTS OF BUILDINGS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1052622,2015-09-03,"£9,410.50",ROAD SAFETY SERVICES LIMITED,ROAD SAFETY,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph100961,2015-09-03,"£215,796.00",PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1005235,2015-09-03,"£22,900.00",OXFORD COMPUTER CONSULTANTS LIMITED,IT MAINTENANCE,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,d1052648,2015-09-04,"£8,973.00",PAUL SMITH  CO PLMBG  BLDG SER LTD,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1018033,2015-09-04,"£315,184.15",INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1052680,2015-09-07,"£8,100.00",EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052681,2015-09-07,"£15,161.44",OFFICE DEPOT UK LIMITED,PROJECTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052682,2015-09-07,"£11,340.00",ROCHDALE CIRCULAR DISTRIBUTORS,PROJECTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1018042,2015-09-07,"£402,075.72",INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1005264,2015-09-07,"£15,000.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,q1005268,2015-09-07,"£7,100.00",TAMESIDE METROPOLITAN BOROUGH COUNCIL,SOFTWARE,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,q1005269,2015-09-07,"£17,267.82",NORTHGATE PUBLIC SERVICES (UK) LTD,SOFTWARE,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,q1005270,2015-09-07,"£32,300.00",STHREE PARTNERSHIP LLP,CAPITAL SALARIES,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,d1052698,2015-09-08,"£15,100.00",PROFILE SECURITY SERVICES LIMITED,SECURITY,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052705,2015-09-08,"£21,840.00",TABARD INTERNATIONAL LTD,EQUIPMENT - GENERAL,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052710,2015-09-08,"£19,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052711,2015-09-08,"£15,200.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052712,2015-09-08,"£8,360.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052714,2015-09-08,"£8,238.75",NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052716,2015-09-08,"£11,504.00",CHILDSCAPE LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052718,2015-09-08,"£30,166.00",ENVENTURE CONSULTANCY,CONTRACTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052735,2015-09-08,"£10,500.00",BRENTWOOD,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052737,2015-09-08,"£17,670.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052738,2015-09-08,"£20,900.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052739,2015-09-08,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1018079,2015-09-08,"£670,231.90",AXIOM EDUCATION (ROCHDALE) LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,w1001083,2015-09-08,"£136,799.00",FUTURE DIRECTIONS CIC,SUPPORTED LIVING,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,x1011536,2015-09-08,"£40,500.00",REDACTED,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1052747,2015-09-09,"£7,980.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052748,2015-09-09,"£16,150.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052749,2015-09-09,"£17,765.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052750,2015-09-09,"£12,920.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052751,2015-09-09,"£11,780.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052754,2015-09-09,"£9,087.00",CHILDSCAPE LIMITED,EQUIPMENT - GENERAL,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052758,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052762,2015-09-09,"£16,720.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052763,2015-09-09,"£18,050.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052764,2015-09-09,"£14,440.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052766,2015-09-09,"£14,060.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052767,2015-09-09,"£16,720.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052770,2015-09-09,"£22,325.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052771,2015-09-09,"£21,090.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052772,2015-09-09,"£21,280.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052773,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052774,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052775,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052776,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052777,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052778,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052779,2015-09-09,"£13,680.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052780,2015-09-09,"£14,060.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052781,2015-09-09,"£18,953.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052782,2015-09-09,"£18,854.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052783,2015-09-09,"£18,164.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052784,2015-09-09,"£15,200.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052785,2015-09-09,"£15,200.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052787,2015-09-09,"£23,180.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052788,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052789,2015-09-09,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052796,2015-09-09,"£14,100.00",SPECTRUM PLANT LTD,PURCHASE OF PLANT AND MACHINERY,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1018089,2015-09-09,"£44,100.00",POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1005286,2015-09-09,"£7,200.00",SCOPED SOLUTIONS LIMITED,SOFTWARE,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,w1001084,2015-09-09,"£12,960.00",NHS ENGLAND,SOCIAL SERVICES OTHER,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001085,2015-09-09,"£28,083.33",TOGETHER WORKING FOR WELLBEING,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1052805,2015-09-10,"£18,854.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052816,2015-09-10,"£564,437.22",G M WASTE DISPOSAL AUTHORITY,WASTE DISPOSAL LEVY,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,f1004295,2015-09-10,"£11,500.00",CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,FINANCE SERVICES
Rochdale Borough Council,f1004296,2015-09-10,"£11,500.00",CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,FINANCE SERVICES
Rochdale Borough Council,q1005301,2015-09-10,"£10,714.55",ARENA,EVENTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,s1019325,2015-09-10,"£7,726.93",ADAPT BUILDING SERVICES LTD,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1011549,2015-09-10,"£18,000.00",HARTLEPOOL BOROUGH COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1052827,2015-09-11,"£8,828.40",TRANSPORT FOR GREATER MANCHESTER,ARCHITECTS FEES,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1018114,2015-09-11,"£174,058.60",AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1011550,2015-09-11,"£27,000.00",BOLTON MBC,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1052858,2015-09-14,"£18,262.52",TRUST FORD BARNSLEY,PURCHASE OF VEHICLES,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,q1005320,2015-09-14,"£5,024.49",ROYAL MAIL GROUP PLC,POSTAGE,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,q1005326,2015-09-14,"£8,700.00",THE UNIVERSITY OF SALFORD,TRAINING,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,q1005327,2015-09-14,"£9,570.00",THE UNIVERSITY OF SALFORD,TRAINING,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,q1005328,2015-09-14,"£5,220.00",THE UNIVERSITY OF SALFORD,TRAINING,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1052878,2015-09-15,"£11,729.50",NAB CONTRACTORS LTD,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1052881,2015-09-15,"£6,250.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052883,2015-09-15,"£5,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052886,2015-09-15,"£5,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052887,2015-09-15,"£7,500.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052890,2015-09-15,"£16,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052891,2015-09-15,"£9,250.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052892,2015-09-15,"£12,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052895,2015-09-15,"£12,750.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052896,2015-09-15,"£7,000.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052909,2015-09-15,"£67,643.34",CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052910,2015-09-15,"£51,667.79",CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052913,2015-09-15,"£61,614.82",CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052914,2015-09-15,"£94,395.30",CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052919,2015-09-15,"£21,420.00",SITRABEN CONTRACT FURNITURE LTD,IMPROVEMENTS-MODERNISATION,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052922,2015-09-15,"£121,000.00",COMPASS MINERALS UK LIMITED,MATERIAL - GENERAL,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1018133,2015-09-15,"£7,500.00",NORTH WEST EMPLOYERS,CONSULTANT FEES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,ph100973,2015-09-15,"£14,969.00",THE PENNINE ACUTE HOSPITALS NHS TRUST,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph100974,2015-09-15,"£5,671.00",VIRGIN CARE BLACKPOOL LLP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d1052936,2015-09-16,"£12,121.74",TG EVENTS LTD,EVENTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052938,2015-09-16,"£20,684.80",TG PRODUCTION SUPPLY LTD,EVENTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052940,2015-09-16,"£8,000.00",ROCHDALE TOWN CENTRE MANAGEMENT CO,EVENTS,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052944,2015-09-16,"£27,000.00",EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052963,2015-09-16,"£8,060.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052968,2015-09-16,"£22,691.73",BRAHM FUNDCO 2 LTD,PFI SCHEMES RPI,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052970,2015-09-16,"£5,381.00",J A CRYER EXCAVATION & GROUNDWORK CONTRACTORS LTD,ENVIRONMENTAL WORKS LANDSCAPE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052973,2015-09-16,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052974,2015-09-16,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052975,2015-09-16,"£20,948.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052976,2015-09-16,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052977,2015-09-16,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052978,2015-09-16,"£24,320.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,d1052979,2015-09-16,"£22,800.00",REDACTED,TAXI HIRE,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1018171,2015-09-16,"£5,156.44",AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018174,2015-09-16,"£9,932.28",INSPIREDSPACES ROCHDALE LTD,PURCHASE OF ICT HARDWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004310,2015-09-16,"£65,656.50",MERITEC LIMITED,AGENCY STAFF,FINANCE SERVICES
Rochdale Borough Council,x1011568,2015-09-16,"£8,000.00",GW4 LTD,COURIER SERVICE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1011570,2015-09-16,"£8,000.00",GW4 LTD,COURIER SERVICE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1053010,2015-09-17,"£184,893.79",VBA JOINT VENTURE LTD,NEW CONSTRUCTION,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,w1001093,2015-09-17,"£80,000.00",HEALTHWATCH ROCHDALE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1011576,2015-09-17,"£9,000.00",ADOPTION FOCUS,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1011577,2015-09-17,"£18,000.00",ADOPTION MATTERS NORTHWEST,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1053040,2015-09-18,"£7,153.00",OST ENVIRONMENT,CONSULTANTS FEES,ECONOMY AND ENVIRONMENT
Rochdale Borough Council,e1018199,2015-09-18,"£14,432.33",THE TOGETHER TRUST,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018202,2015-09-18,"£18,203.00",LANCASHIRE COUNTY COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1018203,2015-09-18,"£14,103.00",LANCASHIRE COUNTY COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph100978,2015-09-18,"£84,000.00",CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS TRUST,SERVICE LEVEL AGREEMENTS,PUBLIC HEALTH
Rochdale Borough Council,s1019357,2015-09-18,"£10,385.00",BROADWAY BUILDING CONTRACTORS OLDHAM LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019358,2015-09-18,"£7,338.00",TERRY GROUP LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1011582,2015-09-18,"£18,000.00",TRAFFORD MBC,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,q1005365,2015-09-19,"£5,200.00",ENCRIPTION LTD,IT SUPPORT,CUSTOMERS & CORPORATE SERVICES
Rochdale Borough Council,d1053059,2015-09-21,"£5,079.00",PUBLIC SECTOR SOFTWARE LIMITED,EQUIPMENT - GENERAL,ECONOMY AND ENVIRONMENT
