Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,d1082993,2019-06-10,8000.00,STAR TRAQ,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1007983,2019-06-10,6300.00,CLEARWATER RISK MANAGEMENT LTD,TRAINING,RESOURCES
Rochdale Borough Council,d3001994,2019-06-10,5983.20,WILDE CONSULTING ENGINEERS,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,s1024768,2019-06-11,488440.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,INDEPENDENT UNITS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,e1028233,2019-06-11,29934.00,ST JOHN VIANNEY SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1024777,2019-06-11,23100.00,CHERISH UK LTD,HOME CARE - ADULT SERVICES,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024775,2019-06-11,16000.00,MANCHESTER WORKING LIMITED,MAINTENANCE STAIRLIFTS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,ph103679,2019-06-11,9975.00,FMG CONSULTING LTD,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d1083026,2019-06-11,9562.36,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1002142,2019-06-11,9000.00,TAMESIDE METROPOLITAN BOROUGH COUNCIL,ACTIVITIES,ECONOMY DIRECTORATE
Rochdale Borough Council,f1007993,2019-06-11,8431.12,HSBC MERCHANT SERVICES,BANK CHARGES,RESOURCES
Rochdale Borough Council,s1024769,2019-06-11,7929.08,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1007996,2019-06-11,6277.25,ALPHATECH PRINT AND DATA SERVICES LTD,PRINTING & STATIONERY,RESOURCES
Rochdale Borough Council,s1024774,2019-06-11,5606.32,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024773,2019-06-11,5444.58,UPS BUILDING AND MAINTENANCE LTD,TRANSACTIONS-EXPENDITURE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024771,2019-06-11,5421.36,UPS BUILDING AND MAINTENANCE LTD,TRANSACTIONS-EXPENDITURE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024767,2019-06-11,5419.15,QUALIA CARE LTD,RESIDENTIAL LONG TERM,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024778,2019-06-11,5121.55,UPS BUILDING AND MAINTENANCE LTD,TRANSACTIONS-EXPENDITURE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024782,2019-06-12,60000.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,AGENCY STAFF,COMMISSIONING AND STATUTORY
Rochdale Borough Council,ph103683,2019-06-12,53913.00,EARLY BREAK,ACTIVITIES,PUBLIC HEALTH
Rochdale Borough Council,f1008005,2019-06-12,14310.00,PORTAKABIN LIMITED,ROOM HIRE,RESOURCES
Rochdale Borough Council,d1083029,2019-06-12,8411.04,JAAMA LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1017819,2019-06-12,6228.00,REACH PUBLISHING SERVICES LTD,ADVERTISING,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,e1028247,2019-06-12,6150.00,PC COACHES OF LINCOLN LTD,EXTERNAL HIRE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002002,2019-06-12,5276.99,F S MOULT AND SON,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1017825,2019-06-13,31620.00,ADOPTERS FOR ADOPTION,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d3002016,2019-06-13,136045.00,J GREENWOOD (BUILDERS) LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,s1024783,2019-06-13,60000.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,AGENCY STAFF,COMMISSIONING AND STATUTORY
Rochdale Borough Council,r1002155,2019-06-13,42193.20,ROCHDALE DEVELOPMENT AGENCY,BASIC SALARIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d4001815,2019-06-13,32982.51,ALLIANCE DISPOSABLES LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1028265,2019-06-13,15922.69,OLDHAM COLLEGE,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1017826,2019-06-13,11890.00,BOLTON MBC,FEES / COMMISSION,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1083055,2019-06-13,8257.50,WHEELDON BROTHERS WASTE LIMITED,CONTRACTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4001813,2019-06-13,8190.76,FOREST FUELS LTD,REPAIRS & ALTS OF BUILDINGS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4001816,2019-06-13,7626.10,CORPS,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083060,2019-06-13,6000.00,LANES GROUP PLC,MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103689,2019-06-14,48484.36,BIG LIFE CENTRES,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,f1008016,2019-06-14,30127.40,PREMIER AUTOMOTIVE LTD,PURCHASE OF VEHICLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083063,2019-06-14,29904.00,STANDARD FUEL OILS,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083076,2019-06-14,14500.00,THE CAMPAIGN COMPANY LTD,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103691,2019-06-14,5000.00,PENNINE CARE NHS,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d3002025,2019-06-16,1218903.00,NPOWER LIMITED,ELECTRICITY,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1008018,2019-06-16,67188.00,GALLAGHER BASSETT INTERNATIONAL LTD,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,d3002029,2019-06-17,93925.28,J C MILLS & SON LIMITED,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002028,2019-06-17,41415.00,THOMAS KERSHAW BUILDERS LTD,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008023,2019-06-17,26254.00,MAZARS LLP,FEES / COMMISSION,RESOURCES
Rochdale Borough Council,x1017845,2019-06-17,8140.00,CARTWHEEL ARTS,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph103702,2019-06-17,6888.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d2001488,2019-06-17,6860.00,LIQUIDLOGIC LTD,SOFTWARE LICENSES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103701,2019-06-17,6773.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,e1028269,2019-06-17,5714.28,POSSABILITIES CIC TRADING,BUDGET TO BE ALLOCATED,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph103700,2019-06-17,5681.75,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST MFT,SERVICE LEVEL AGREEMENTS,PUBLIC HEALTH
Rochdale Borough Council,d3002047,2019-06-18,385040.94,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1083095,2019-06-18,190000.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,MORTUARY CHARGES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083104,2019-06-18,105000.00,BATE AND HOLLAND FUNERAL SERVICES LTD,UNDERTAKERS COSTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002039,2019-06-18,39402.69,F S MOULT AND SON,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008024,2019-06-18,9958.00,KPMG LLP,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,s1024796,2019-06-18,8375.01,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,HOME CARE - ADULT SERVICES,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1083106,2019-06-19,59000.00,REDACTED - PERSONAL DATA,MEDICAL FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1024800,2019-06-19,55000.08,POSSABILITIES CIC TRADING,SOCIAL SERVICES OTHER,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3002052,2019-06-19,24650.00,ABM LANCASHIRE LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1083108,2019-06-19,24000.00,APC PATHOLOGY LTD,OTHER MEDICAL EXPENSES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083111,2019-06-19,18000.00,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST MFT,CHILDRENS POST MORTEMS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002054,2019-06-19,15518.29,CANAL AND RIVER TRUST,REPAIRS & ALTS OF BUILDINGS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1083113,2019-06-19,10730.00,F S MOULT AND SON,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008038,2019-06-19,9700.00,MANCHESTER CITY COUNCIL,AGMA,RESOURCES
Rochdale Borough Council,d1083140,2019-06-20,8280.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008042,2019-06-20,42535.19,CHILDCARE VOUCHERS LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,f1008043,2019-06-20,41711.22,CHILDCARE VOUCHERS LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,d3002058,2019-06-20,40000.00,REACH PUBLISHING SERVICES LTD,ADVERTISING,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph103708,2019-06-20,13281.00,TURNING POINT,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,ph103709,2019-06-20,8565.00,TURNING POINT,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d1083135,2019-06-20,7470.00,ROCHDALE HOUSING INITIATIVE,BUILDINGS-ACQUISITIONS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1017892,2019-06-20,5000.00,RANDSTAD EDUCATION,INDEPENDENT UNITS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002062,2019-06-21,108398.00,JACKSON JACKSON AND SONS LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1083143,2019-06-21,78000.00,FORENSICS LTD,TOXICOLOGY PAYMENTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002061,2019-06-21,46861.50,LK CONSULT LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1083142,2019-06-21,39000.00,REDACTED - PERSONAL DATA,MEDICAL FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083141,2019-06-21,32000.00,REDACTED - PERSONAL DATA,MEDICAL FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4001849,2019-06-21,21300.00,MITSUBISHI ELECTRIC EUROPE BV,SPECIFIED MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4001850,2019-06-21,16435.35,DELMATIC LIGHTING MANAGEMENT,SPECIFIED MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1024808,2019-06-21,6937.04,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024806,2019-06-21,5372.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024810,2019-06-21,5126.14,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008058,2019-06-24,35258.00,BLOOM PROCUREMENT SERVICES LTD,AGENCY STAFF,RESOURCES
Rochdale Borough Council,f1008057,2019-06-24,24304.00,BLOOM PROCUREMENT SERVICES LTD,AGENCY STAFF,RESOURCES
Rochdale Borough Council,r1002163,2019-06-24,23250.00,NOMAD CLAN CO UK,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d2001521,2019-06-24,14400.00,STHREE PARTNERSHIP LLP,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2001527,2019-06-24,14400.00,GRAVITAS RECRUITMENT GROUP,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4001859,2019-06-24,9534.11,PHS GROUP PLC,HYGIENE EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002078,2019-06-25,1405701.62,B AND  E BOYS LIMITED,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1024824,2019-06-25,108000.00,ROSS CARE,ADAPTATIONS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008065,2019-06-25,43641.36,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,d1083175,2019-06-25,28000.00,REDACTED - PERSONAL DATA,MEDICAL FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1024825,2019-06-25,18300.00,NEWLINE ADAPTATIONS LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,ph103729,2019-06-25,17598.57,TURNING POINT,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,s1024822,2019-06-25,15790.00,NEWLINE ADAPTATIONS LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1083177,2019-06-25,15000.00,REDACTED - PERSONAL DATA,MEDICAL FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008064,2019-06-25,13648.52,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,s1024823,2019-06-25,6890.00,K P DODD CONSTRUCTION LIMITED,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008063,2019-06-25,6259.37,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,s1024818,2019-06-25,5871.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008068,2019-06-26,94380.00,TRAFFORD MBC,OTHER LOCAL AUTHORITIES,RESOURCES
Rochdale Borough Council,d3002081,2019-06-26,70000.00,JACKSON JACKSON AND SONS LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002086,2019-06-26,53760.00,BIKE RIGHT LTD,ACTIVITIES,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1008071,2019-06-26,44531.52,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008074,2019-06-26,44531.52,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,d4001874,2019-06-26,36750.00,OTIS LTD,SPECIFIED MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008070,2019-06-26,13936.35,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008073,2019-06-26,13936.35,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,d1083200,2019-06-26,11800.00,BROADWAY MALYAN LTD,SITE INVESTIGATION,ECONOMY DIRECTORATE
Rochdale Borough Council,e1028317,2019-06-26,8016.59,BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1024830,2019-06-26,6856.00,PREPAID FINANCIAL SERVICES,CONTRACTED SERVICES,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008069,2019-06-26,6352.38,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008072,2019-06-26,6352.38,MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008077,2019-06-27,396933.00,CIVICA UK LIMITED,SOFTWARE,RESOURCES
Rochdale Borough Council,d3002095,2019-06-27,60000.00,INTEGRATED WATER SERVICES LIMITED,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,r1002165,2019-06-27,52572.00,THE UNIVERSITY OF SALFORD,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,x1017934,2019-06-27,25000.00,HAMPTONS RESOURCING LTD,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,ph103731,2019-06-27,7497.00,ENGLISH SPORTS COUNCIL,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,e1028321,2019-06-27,5964.00,TROWERS AND HAMLINS,TEACHERS - SUPERANN,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1028319,2019-06-27,5784.00,TROWERS AND HAMLINS,TEACHERS - SUPERANN,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002103,2019-06-28,39410.00,GROUNDWORK LANDSCAPES LIMITED,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083221,2019-06-28,30270.90,STANDARD FUEL OILS,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103734,2019-06-28,17133.13,SAFENET DOMESTIC ABUSE SERVICE,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,e1028336,2019-06-28,12750.00,BARNARDOS,SUBSCRIPTIONS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1024847,2019-06-28,12375.00,HEYWOOD MIDDLETON AND ROCHDALE CIRCLE,SERVICE LEVEL AGREEMENTS,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1024845,2019-06-28,10399.72,JUST CHECKING LTD,PURCHASE OF FURNITURE AND EQUIPMENT,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1024839,2019-06-28,7870.09,CAREWATCH CARE SERVICES LTD,HOME CARE - ADULT SERVICES,ADULT CARE LCO FUNCTIONS
