Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,e1028554,2019-08-07,19500.00,SADDLEWORTH ENVIRONMENTAL EDUCATION,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1083706,2019-08-07,13000.00,STEPPING STONE PROJECTS,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083707,2019-08-07,13000.00,STEPPING STONE PROJECTS,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1028553,2019-08-07,12294.75,HORIZON CARE AND EDUCATION,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1083699,2019-08-07,9574.47,POLICE AND CRIME COMMISSIONER FOR GTR MANCHESTER,BASIC SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103822,2019-08-07,6617.93,BRAHM FUNDCO 1 LTD,RENTS,PUBLIC HEALTH
Rochdale Borough Council,e1028577,2019-08-08,109733.00,HORIZON CARE AND EDUCATION,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002322,2019-08-08,105000.00,METRIC GROUP LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3002316,2019-08-08,49498.21,G E GRIFFITHS LIMITED,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph103836,2019-08-08,35775.00,OLDHAM COUNCIL,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph103837,2019-08-08,29700.00,MANCHESTER CITY COUNCIL,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,r1002209,2019-08-08,25000.00,ROCHDALE DEVELOPMENT AGENCY,CAPITAL SALARIES,ECONOMY DIRECTORATE
Rochdale Borough Council,ph103831,2019-08-08,23518.91,BIG LIFE CENTRES,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,r1002208,2019-08-08,9211.84,ROCHDALE DEVELOPMENT AGENCY,MARKETING EXPENDITURE,ECONOMY DIRECTORATE
Rochdale Borough Council,f1008184,2019-08-08,8331.00,REDACTED - PERSONAL DATA,TRAINING-NON QUALIFICATION,RESOURCES
Rochdale Borough Council,d1083714,2019-08-08,7500.00,ROCHDALE MEMORIAL SERVICE,MATERIAL - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103832,2019-08-08,5652.00,SOLOPROTECT LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002323,2019-08-09,187882.10,MARCHBRIDGE BUILDERS LIMITED,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1002008,2019-08-09,70400.00,LBPM LTD,CONSULTANT FEES,COMMISSIONING AND STATUTORY
Rochdale Borough Council,d1083740,2019-08-09,9974.99,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1002009,2019-08-09,7975.00,LBPM LTD,CONSULTANT FEES,COMMISSIONING AND STATUTORY
Rochdale Borough Council,ph103841,2019-08-09,6000.00,DECIPHER IMPACT LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025025,2019-08-09,5547.45,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3002324,2019-08-12,20000.00,AECOM LIMITED,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3002326,2019-08-12,12725.00,NB WORX LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1008195,2019-08-12,6636.97,GTM ELECTRICAL SERVICES LIMITED,EQUIPMENT - GENERAL,RESOURCES
Rochdale Borough Council,d3002334,2019-08-12,6000.00,W J LEWIS BUILDERS MERCHANTS LIMITED,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3002346,2019-08-13,229663.00,W H GOOD LIMITED,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002345,2019-08-13,181821.00,JACKSON JACKSON AND SONS LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008199,2019-08-13,150000.00,TOPMARK CLAIMS MANAGEMENT LTD IMPREST,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,f1008201,2019-08-13,20000.00,TEAM NETSOL LTD,SOFTWARE,RESOURCES
Rochdale Borough Council,d3002343,2019-08-13,14350.00,VAISALA LIMITED,SOFTWARE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d2001677,2019-08-13,12862.50,LIQUIDLOGIC LTD,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002340,2019-08-13,10254.50,PTSG ELECTRICAL SERVICES LTD,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1083775,2019-08-13,10000.00,247 HOTEL,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083766,2019-08-13,9239.40,JAAMA LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002339,2019-08-13,8460.00,MALROD LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008200,2019-08-13,5000.00,BERRYMANS LACE MAWER LLP,INPUT VAT -  ADJUSTMENTS,RESOURCES
Rochdale Borough Council,f1008210,2019-08-14,500000.00,GALLAGHER BASSETT INTERNATIONAL LTD,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,d1083788,2019-08-14,32522.14,TG PRODUCTION SUPPLY LTD,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph103847,2019-08-14,26096.00,TURNING POINT,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,d3002351,2019-08-14,17465.00,THOMAS KERSHAW BUILDERS LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph103849,2019-08-14,15015.52,LINK4LIFE CHARITY,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,r1002212,2019-08-14,9200.00,TRANSPORT FOR GREATER MANCHESTER,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1083787,2019-08-14,8389.08,TG EVENTS LTD,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083790,2019-08-14,8008.91,B T REDCARE,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008209,2019-08-14,7871.61,HSBC MERCHANT SERVICES,BANK CHARGES,RESOURCES
Rochdale Borough Council,s1025041,2019-08-14,5522.88,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1083791,2019-08-14,5083.00,LS SYSTEMS LTD,"TREES, SHRUBS, PLANTS",NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025055,2019-08-15,488440.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,INDEPENDENT UNITS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d1083815,2019-08-15,58680.57,WICKSTEED LEISURE LIMITED,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008211,2019-08-15,41029.65,CHILDCARE VOUCHERS LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,s1025057,2019-08-15,40848.00,N COMPASS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1025058,2019-08-15,40848.00,N COMPASS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,f1008212,2019-08-15,39224.54,CHILDCARE VOUCHERS LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,s1025059,2019-08-15,36722.33,N COMPASS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,e1028613,2019-08-15,32406.00,OLDHAM COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1025056,2019-08-15,24719.52,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1025047,2019-08-15,10215.04,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025052,2019-08-15,10050.00,IMOSPHERE LIMITED,IT MAINTENANCE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,x1018244,2019-08-15,7440.00,NOMS AGENCY,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1018246,2019-08-15,7440.00,NOMS AGENCY,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1018247,2019-08-15,7200.00,NOMS AGENCY,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1018248,2019-08-15,7200.00,NOMS AGENCY,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1083827,2019-08-15,6000.00,PAINS FIREWORKS LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025053,2019-08-15,5887.99,UPS BUILDING AND MAINTENANCE LTD,TRANSACTIONS-EXPENDITURE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,x1018249,2019-08-15,5859.00,NOMS AGENCY,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1018251,2019-08-15,5859.00,NOMS AGENCY,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,s1025049,2019-08-15,5433.30,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,x1018250,2019-08-15,5292.00,NOMS AGENCY,SERVICE LEVEL AGREEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1083819,2019-08-15,5000.00,GMCA,GRANTS TO OTHER BODIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1002214,2019-08-16,25193.38,BRAHM FUNDCO 2 LTD,PFI SCHEMES RPI,ECONOMY DIRECTORATE
Rochdale Borough Council,ph103853,2019-08-16,15748.63,ROCHDALE HOUSING INITIATIVE,EQUIPMENT - GENERAL,PUBLIC HEALTH
Rochdale Borough Council,r1002217,2019-08-16,14424.71,NOMAD CLAN CO UK,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d3002359,2019-08-16,7491.00,MRT BUILDING SERVICES LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008220,2019-08-19,532000.00,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,f1008230,2019-08-19,68332.45,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,r1002222,2019-08-19,64013.22,ROCHDALE DEVELOPMENT AGENCY,CONTRACTED SERVICES,ECONOMY DIRECTORATE
Rochdale Borough Council,f1008229,2019-08-19,52780.00,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,f1008224,2019-08-19,52160.47,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,f1008227,2019-08-19,45360.00,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,f1008228,2019-08-19,22008.00,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,s1025065,2019-08-19,20460.00,CHERISH UK LTD,HOME CARE - ADULT SERVICES,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008226,2019-08-19,17937.92,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,f1008223,2019-08-19,16648.42,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,r1002219,2019-08-19,13830.00,PRICE AND MYERS,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,f1008225,2019-08-19,11435.20,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,r1002220,2019-08-19,10595.00,GEOTECHNICAL ENGINEERING LTD,SITE INVESTIGATION,ECONOMY DIRECTORATE
Rochdale Borough Council,d1083855,2019-08-19,9846.00,CLOVER SECURITY SERVICES LIMITED,MINOR BUILDING WORKS,ECONOMY DIRECTORATE
Rochdale Borough Council,f1008222,2019-08-19,8846.97,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,d1083839,2019-08-19,6513.75,JGM AGENCY,PUBLICITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1002218,2019-08-19,6000.00,GEOTECHNICAL ENGINEERING LTD,SITE INVESTIGATION,ECONOMY DIRECTORATE
Rochdale Borough Council,f1008232,2019-08-19,5548.48,AON LIMITED,INSURANCE,RESOURCES
Rochdale Borough Council,d1083870,2019-08-20,19900.00,GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083871,2019-08-20,18400.00,GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083876,2019-08-20,17100.00,PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083887,2019-08-20,17000.00,J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083893,2019-08-20,16900.00,DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083897,2019-08-20,16700.00,DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083877,2019-08-20,16550.00,PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083873,2019-08-20,16400.00,PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083888,2019-08-20,16400.00,J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083896,2019-08-20,16400.00,DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083890,2019-08-20,16300.00,J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083889,2019-08-20,16100.00,J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083891,2019-08-20,16100.00,COACH OPTIONS LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083895,2019-08-20,16100.00,DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083886,2019-08-20,15800.00,D H MINICOACH HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083894,2019-08-20,15800.00,DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083874,2019-08-20,15700.00,PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083884,2019-08-20,15600.00,COACH OPTIONS LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083885,2019-08-20,15600.00,D H MINICOACH HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083875,2019-08-20,15000.00,PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083900,2019-08-20,13900.00,OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083901,2019-08-20,13600.00,OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083872,2019-08-20,13400.00,PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083898,2019-08-20,13100.00,OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083869,2019-08-20,12800.00,GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083868,2019-08-20,12500.00,GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083867,2019-08-20,12300.00,GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083899,2019-08-20,11700.00,OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083903,2019-08-20,7100.00,GC MINI BUS SERVICES,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025074,2019-08-20,7236.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1083941,2019-08-21,19500.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083917,2019-08-21,17000.00,ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083916,2019-08-21,16700.00,ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083918,2019-08-21,16500.00,ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083915,2019-08-21,14000.00,DK MINIBUSES LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083956,2019-08-21,12100.00,MIDDLETON CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083943,2019-08-21,9500.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083948,2019-08-21,8400.00,ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083921,2019-08-21,8000.00,DIAMOND NO1 CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083940,2019-08-21,8000.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083942,2019-08-21,8000.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083923,2019-08-21,7600.00,COZY CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083947,2019-08-21,7100.00,ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083934,2019-08-21,6600.00,COZY CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083945,2019-08-21,6600.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083946,2019-08-21,6600.00,ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083955,2019-08-21,6500.00,MIDDLETON CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083951,2019-08-21,6300.00,ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083919,2019-08-21,6200.00,CONNECT CARS MIDDLETON LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083922,2019-08-21,6100.00,COZY CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083938,2019-08-21,5800.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083937,2019-08-21,5300.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083933,2019-08-21,5100.00,COZY CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008245,2019-08-21,18723.65,THOMSON REUTERS,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,RESOURCES
Rochdale Borough Council,f1008242,2019-08-21,11050.00,REDACTED - PERSONAL DATA,PROFESSIONAL FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002382,2019-08-21,10924.73,CRUDEN CONSTRUCTION LIMITED,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1083909,2019-08-21,6398.00,ISAAC BUTTERWORTH IRONFOUNDERS LIMITED,ROADWORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083925,2019-08-21,5950.00,BARTEC AUTO ID LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025077,2019-08-21,5422.70,UPS BUILDING AND MAINTENANCE LTD,TRANSACTIONS-EXPENDITURE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d2001693,2019-08-21,5195.00,CC2I LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008251,2019-08-22,398164.84,AON LIMITED,TRANSACTIONS-EXPENDITURE,RESOURCES
Rochdale Borough Council,d3002392,2019-08-22,396002.60,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,r1002223,2019-08-22,154088.71,CANAL AND RIVER TRUST,ROCHDALE CANAL MAINTENANCE,ECONOMY DIRECTORATE
Rochdale Borough Council,r1002224,2019-08-22,154088.71,CANAL AND RIVER TRUST,ROCHDALE CANAL MAINTENANCE,ECONOMY DIRECTORATE
Rochdale Borough Council,e1028645,2019-08-22,29022.00,PENNINE CARE NHS,HEALTH AUTH - SERVICE LEVEL AGREEMENT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1025084,2019-08-22,6153.74,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025080,2019-08-22,6134.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025082,2019-08-22,5771.50,UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025081,2019-08-22,5429.00,STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008254,2019-08-22,5090.95,HEALTH MANAGEMENT LIMITED,OCCUPATIONAL HEALTH,RESOURCES
Rochdale Borough Council,x1018323,2019-08-23,9866.00,ADOPTION MATTERS NORTHWEST,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1083984,2019-08-23,8500.00,MIDDLETON CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083985,2019-08-23,6000.00,MIDDLETON CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1028653,2019-08-23,709984.91,AXIOM EDUCATION ROCHDALE LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1018322,2019-08-23,12644.00,SERVELEC YOUTH SERVICES LTD,SOFTWARE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1083996,2019-08-27,17500.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083997,2019-08-27,15800.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083990,2019-08-27,15000.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084000,2019-08-27,14500.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083999,2019-08-27,14000.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083998,2019-08-27,13000.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083993,2019-08-27,11000.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084001,2019-08-27,8500.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084010,2019-08-27,8000.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084002,2019-08-27,7100.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084004,2019-08-27,7000.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084033,2019-08-27,6850.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084025,2019-08-27,6800.00,DIAMOND NO1 CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083992,2019-08-27,6500.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083995,2019-08-27,6500.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1084003,2019-08-27,6500.00,CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1083989,2019-08-27,6200.00,STREAMLINE TAXIS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
