Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,w1001901,2018-06-27,"£82,719.51",ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001902,2018-06-27,"£475,910.00",THE PENNINE ACUTE HOSPITALS NHS TRUST,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001903,2018-06-27,"£475,910.00",THE PENNINE ACUTE HOSPITALS NHS TRUST,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,x1015853,2018-06-27,"£7,819.06",ROSS CARE,EQUIPMENT - GENERAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1026166,2018-06-28,"£5,386.01",ASTOR BANNERMAN MEDICAL LTD,PROJECTS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1026167,2018-06-28,"£161,979.81",INSPIREDSPACES ROCHDALE LTD,NEW CONSTRUCTION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph102837,2018-06-28,"£6,457.71",BRAHM FUNDCO 1 LTD,RENTS,PUBLIC HEALTH
Rochdale Borough Council,w1001904,2018-06-28,"£40,847.69",N COMPASS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001905,2018-06-28,"£440,667.96",N COMPASS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d1076900,2018-06-29,"£6,002.88",CROMWELL POLYTHENE LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3000408,2018-06-29,"£89,040.00",ATKINS LIMITED,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3000409,2018-06-29,"£89,040.00",ATKINS LIMITED,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1026172,2018-06-29,"£23,824.00",PENNINE CARE NHS,HEALTH AUTH - SERVICE LEVEL AGREEMENT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1026173,2018-06-29,"£5,766.00",PENNINE CARE NHS,HEALTH AUTH - SERVICE LEVEL AGREEMENT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1026178,2018-06-29,"£13,875.00",TEACHING PERSONNEL LTD,AGENCY STAFF,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph102839,2018-06-29,"£17,867.95",SAFENET DOMESTIC ABUSE SERVICE,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,s1023202,2018-06-29,"£7,066.00",STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
