Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,e1019384,2016-01-11,29100.00,ROCHDALE GATEWAY LEISURE LIMITED,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004457,2016-01-11,5730.55,CO-OP PAYPOINT,BANK CHARGES,FINANCE SERVICES
Rochdale Borough Council,q1006102,2016-01-11,425254.00,AGILISYS LIMITED,AGILISYS CONTRACT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055382,2016-01-12,7700.00,ROCHDALE BOROUGH SHOPMOBILITY,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,d1055413,2016-01-13,27000.00,EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055415,2016-01-13,6845.04,WINTON FLOORING LIMITED,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1055438,2016-01-13,36915.00,UNITY PARTNERSHIP LTD,AGENCY STAFF,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1019402,2016-01-13,8585.16,AXIOM EDUCATION (ROCHDALE) LIMITED,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019414,2016-01-13,10000.00,THE INNOVATION UNIT LTD,PROJECTS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1055449,2016-01-14,10999.00,J C MILLS & SON LIMITED,IMPROVEMENTS-MODERNISATION,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1055469,2016-01-14,82981.80,CAPITA PROPERTY AND INFRASTRUCTURE LTD,MAINTENANCE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1019438,2016-01-14,6987.40,ERNST & YOUNG LLP,CONSULTANTS FEES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019439,2016-01-14,6590.56,ERNST & YOUNG LLP,CONSULTANTS FEES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006131,2016-01-14,6035.00,BARRACUDA NETWORKS INC,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019454,2016-01-15,9384.00,OLDHAM METROPOLITAN BOROUGH COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101121,2016-01-15,22218.00,PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,d1055544,2016-01-18,6230.00,DDH FABRICATIONS LTD,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019472,2016-01-18,409130.78,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019473,2016-01-18,665058.63,AXIOM EDUCATION (ROCHDALE) LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019479,2016-01-18,5000.00,LINK4LIFE (CHARITY),ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004464,2016-01-18,14850.00,AGILISYS LIMITED,SOFTWARE,FINANCE SERVICES
Rochdale Borough Council,ph101123,2016-01-18,14969.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,d1055555,2016-01-19,31000.00,GM BUSINESS SUPPORT LIMITED,ACTIVITIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1055558,2016-01-19,6749.09,WINTON FLOORING LIMITED,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1055561,2016-01-19,5280.00,BARTEC AUTO ID LTD,MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019489,2016-01-19,22680.10,AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019504,2016-01-19,13059.00,ROSSENDALE SCHOOL PRIORY,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006160,2016-01-19,5591.00,VODAFONE LTD,TELEPHONE EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006162,2016-01-19,64800.00,XMA LIMITED,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006164,2016-01-19,5434.00,CLYDE & CO,LEGAL SERVICES INTERNAL,ECONOMY DIRECTORATE
Rochdale Borough Council,s1019873,2016-01-19,6620.00,A & S BUILDING & ROOFING,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019878,2016-01-19,8964.56,ASTOR BANNERMAN (MEDICAL) LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019888,2016-01-19,15870.60,NEWLINE ADAPTATIONS LTD,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1055599,2016-01-20,29680.05,ROCHDALE HOUSING INITIATIVE,CONSULTANTS FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055606,2016-01-20,14850.00,MARCHBRIDGE BUILDERS LIMITED,IMPROVEMENTS-MODERNISATION,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1019516,2016-01-20,17472.00,BEVAN BRITTAN LLP,CONSULTANTS FEES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004473,2016-01-20,13875.00,CAPITA TREASURY SOLUTIONS LTD,CONSULTANT FEES,FINANCE SERVICES
Rochdale Borough Council,q1006166,2016-01-20,11995.00,FREEDOM COMMUNICATIONS,IT MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006170,2016-01-20,11173.00,FREEDOM COMMUNICATIONS,IT MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006172,2016-01-20,50548.32,XEROX UK LTD,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055636,2016-01-21,45054.76,CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055637,2016-01-21,72657.53,CARIBOU GREEN WARMTH LLP,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019533,2016-01-21,46450.00,LANCASHIRE COUNTY COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019535,2016-01-21,14337.51,BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1019897,2016-01-21,5220.00,D W TAYLOR & SON,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019899,2016-01-21,12250.00,ACTION FIRST IPEOPLE LTD,EXPENSES - GENERAL,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1055687,2016-01-22,6255.59,C E S LTD,IMPROVEMENTS-MODERNISATION,PROPERTY AND HIGHWAYS
Rochdale Borough Council,q1006187,2016-01-22,5434.00,CLYDE & CO,LEGAL SERVICES EXTERNAL,ECONOMY DIRECTORATE
Rochdale Borough Council,q1006193,2016-01-22,77608.50,SPECIALIST COMPUTER CENTRES PLC,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006194,2016-01-22,8500.00,OPTEVIA LTD,PURCHASE OF ICT SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006196,2016-01-22,20520.00,SOFTCAT LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055715,2016-01-25,5000.00,SKYLIGHT CIRCUS ARTS,ACTIVITIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1055740,2016-01-25,176095.00,VBA JOINT VENTURE LTD,NEW CONSTRUCTION,ECONOMY DIRECTORATE
Rochdale Borough Council,d1055743,2016-01-25,6318.00,TRAKM8 LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019556,2016-01-25,13662.20,AXIOM EDUCATION (ROCHDALE) LIMITED,WATER CHARGES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006203,2016-01-25,13000.00,STEPPING STONE PROJECT ROCHDALE LTD,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055759,2016-01-26,24000.00,EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019560,2016-01-26,39212.95,TRANSPORT FOR GREATER MANCHESTER,STUDENT TRAVEL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019571,2016-01-26,30514.35,BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019574,2016-01-26,21764.43,BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019587,2016-01-26,10475.04,AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1055782,2016-01-27,334801.54,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1055783,2016-01-27,11265.00,ASBESTOS BUSINESS CONTRACTORS LTD,IMPROVEMENTS-MODERNISATION,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1019604,2016-01-27,8823.20,SPORT WORKS,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006223,2016-01-27,6400.00,ATEN SHEARWOOD DEVELOPMENT,TRAINING,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1012118,2016-01-27,8600.00,SIGNIS LIMITED,MISC CHARGES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1055797,2016-01-28,8000.00,BUREAU VAN DIJK ELECTRONIC PUBLISHING,ACTIVITIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1055798,2016-01-28,9388.34,BURNT TREE GROUP,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019629,2016-01-28,9175.00,MANTRA LINGUA LTD,PRINTING & STATIONERY,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004492,2016-01-28,24800.00,GRANT THORNTON UK LLP,FEES / COMMISSION,FINANCE SERVICES
Rochdale Borough Council,q1006237,2016-01-28,19000.00,EVERYTHING EVERYWHERE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1019913,2016-01-28,6300.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019915,2016-01-28,58593.33,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1019635,2016-01-29,7500.00,CHILDREN AND FAMILIES ACROSS BORDERS,FEES / COMMISSION,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,q1006242,2016-01-29,166265.90,CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006244,2016-01-29,34799.00,FREEDOM COMMUNICATIONS,PURCHASE OF ICT SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1019916,2016-01-29,130000.00,ROSS CARE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1019641,2016-02-01,9575.00,REAL TRUST,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019650,2016-02-01,8511.66,HORIZON CARE AND EDUCATION,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004500,2016-02-01,9000.00,NORTHGATE PUBLIC SERVICES (UK) LTD,EXTERNAL CONTRACTED PRINTING,FINANCE SERVICES
Rochdale Borough Council,ph101140,2016-02-01,369777.00,PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,ph101148,2016-02-01,119537.00,PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,d1055897,2016-02-02,38123.53,H BELL & SONS ROCHDALE LTD,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055924,2016-02-02,5760.00,DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019668,2016-02-02,113901.28,DIOCESE OF SALFORD,IMPROVEMENTS-MODERNISATION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1055941,2016-02-03,138262.20,RIVERSIDE TRUCK RENTAL,LONG TERM CONTRACTED EXTERNAL HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1055948,2016-02-03,30000.00,THE BOND BOARD LIMITED,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019680,2016-02-03,324209.51,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019681,2016-02-03,10592.07,BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019684,2016-02-03,10390.32,BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019685,2016-02-03,5330.00,DEEPLISH ACADEMY,RENTS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1006268,2016-02-03,43000.00,SAFEGARD SECURITY SOLUTIONS,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006269,2016-02-03,27000.00,SAFEGARD SECURITY SOLUTIONS,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006273,2016-02-03,9649.00,ASTRA ALARMS SYSTEMS LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1019924,2016-02-03,32113.50,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1019925,2016-02-03,43152.30,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1019926,2016-02-03,50590.61,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1019927,2016-02-03,50345.89,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1019928,2016-02-03,43630.18,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1019929,2016-02-03,62864.32,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1019930,2016-02-03,65494.20,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1019936,2016-02-03,12575.00,ADAPT BUILDING SERVICES LTD,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1019940,2016-02-03,5832.00,STANNAH LIFT SERVICES LTD,IMPROVEMENTS-EXTENSIONS & ALTERATIONS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1055971,2016-02-04,18275.00,MECHPLANT NORTH WEST LIMITED,PURCHASE OF PLANT AND MACHINERY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019706,2016-02-04,24477.36,AXIOM EDUCATION (ROCHDALE) LIMITED,MEALS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101152,2016-02-04,138408.00,BIG LIFE CENTRES,PH BIG LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1006281,2016-02-04,24998.00,SOFTCAT LTD,PURCHASE OF ICT SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1056003,2016-02-05,7570.00,BALMERS GM LTD,PURCHASE OF PLANT AND MACHINERY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1056011,2016-02-05,115435.00,MAYER EXCAVATION AND  SKIP HIRE LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019708,2016-02-05,6000.00,OPEN OBJECTS SOFTWARE LTD,REPROGRAPHIC EXPENSES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019711,2016-02-05,414124.43,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019712,2016-02-05,9800.00,CHRISTINE FOSTER LIMITED,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,q1006284,2016-02-05,9790.13,POLICE AND CRIME COMMISSIONER FOR GTR MANCHESTER,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006285,2016-02-05,8950.02,POLICE AND CRIME COMMISSIONER FOR GTR MANCHESTER,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1019948,2016-02-05,458333.00,THE PENNINE ACUTE HOSPITALS NHS TRUST,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d1056036,2016-02-08,9950.00,PETRUS,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1019743,2016-02-08,31502.12,AXIOM EDUCATION (ROCHDALE) LIMITED,MEALS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019746,2016-02-08,663986.84,AXIOM EDUCATION (ROCHDALE) LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004506,2016-02-08,6175.00,CIPFA BUSINESS LIMITED,TRAINING-NON QUALIFICATION,FINANCE SERVICES
Rochdale Borough Council,q1006296,2016-02-08,6220.00,ALONGSIDE,TRAINING,FINANCE SERVICES
Rochdale Borough Council,x1012162,2016-02-08,14333.00,BARNARDOS,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1056039,2016-02-09,22691.72,BRAHM FUNDCO 2 LTD,PFI SCHEMES RPI,ECONOMY DIRECTORATE
Rochdale Borough Council,d1056040,2016-02-09,25250.00,UNITY PARTNERSHIP LTD,CONSULTANT FEES,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1056042,2016-02-09,12000.00,GMCA,ROADWORKS,ECONOMY DIRECTORATE
Rochdale Borough Council,d1056078,2016-02-09,120000.00,BENDCRETE LEISURE LTD,PURCHASE OF OTHER EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1056083,2016-02-09,120000.00,CLYDE & CO,LEGAL SERVICES EXTERNAL,ECONOMY DIRECTORATE
Rochdale Borough Council,e1019749,2016-02-09,22093.00,AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019751,2016-02-09,8848.00,OLDHAM METROPOLITAN BOROUGH COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019752,2016-02-09,16351.00,OLDHAM METROPOLITAN BOROUGH COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019758,2016-02-09,13500.00,POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019761,2016-02-09,7600.00,EVIDENCE BASED PSYCHOLOGY HUB LTD,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019763,2016-02-09,10000.00,EVIDENCE BASED PSYCHOLOGY HUB LTD,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019778,2016-02-09,44100.00,POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1019779,2016-02-09,44100.00,POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1004509,2016-02-09,5516.91,CO-OP PAYPOINT,BANK CHARGES,FINANCE SERVICES
Rochdale Borough Council,ph101161,2016-02-09,191340.00,VIRGIN CARE SERVICES LIMITED,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1006314,2016-02-09,6442.00,SOFTCAT LTD,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006318,2016-02-09,8376.06,LITTLEDALE HALL THERAPEUTIC COMMUNITY LTD,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1006321,2016-02-09,13110.00,TURNING POINT SERVICES LIMITED,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1056085,2016-02-10,31000.00,GM BUSINESS SUPPORT LIMITED,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,d1056109,2016-02-10,30000.00,GM BUSINESS SUPPORT LIMITED,GRANTS TO THE VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,d1056114,2016-02-10,6593.50,SQUIRE PATTON BOGGS UK LLP,LEGAL SERVICES EXTERNAL,ECONOMY DIRECTORATE
Rochdale Borough Council,d1056138,2016-02-10,7337.82,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
